,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_string
248,1913,publication,66724,61346,5378,20780,4608,4608,4505,4608,4608,61412,2,61412,61412,0,43284,2,2,2,0,34004,33206,0,34004,18422,2550,2550,2544,2550,2550,61292,2,61292,61292,0,39199,5,5,5,0,33397,33397,0,33397,2358,2058,2058,1961,2058,2058,120,0,120,120,0,4085,-3,-3,-3,0,607,-191,0,607
249,1912,publication,64046,55904,8142,19480,4653,4649,4531,4653,4653,58584,1,58584,58584,0,42745,4,4,4,0,33432,32621,0,33432,15846,2307,2307,2305,2307,2307,55856,1,55856,55856,0,38608,9,9,9,0,33023,33023,0,33023,3634,2346,2342,2226,2346,2346,2728,0,2728,2728,0,4137,-5,-5,-5,0,409,-402,0,409
250,1911,publication,63877,55024,8853,18985,5204,5201,4846,5204,5204,57495,7,57495,57495,0,42729,4,4,4,0,33538,32708,0,33538,15026,2131,2131,2121,2131,2131,54991,7,54991,54991,0,38181,8,8,8,0,32862,32862,0,32862,3959,3073,3070,2725,3073,3073,2504,0,2504,2504,0,4548,-4,-4,-4,0,676,-154,0,676
251,1910,publication,63258,55989,7269,19291,4473,4466,4315,4473,4473,57266,1,57266,57266,0,41764,4,4,4,0,32493,31682,0,32493,14895,1960,1959,1954,1960,1960,55953,1,55953,55953,0,36328,8,8,8,0,31057,31057,0,31057,4396,2513,2507,2361,2513,2513,1313,0,1313,1313,0,5436,-4,-4,-4,0,1436,625,0,1436
252,1909,publication,59769,49740,10029,19857,4745,4739,4620,4745,4745,53464,0,53464,53464,0,40341,2,2,2,0,31521,30621,0,31521,14785,1916,1916,1913,1916,1916,49704,0,49704,49704,0,35621,4,4,4,0,30255,30255,0,30255,5072,2829,2823,2707,2829,2829,3760,0,3760,3760,0,4720,-2,-2,-2,0,1266,366,0,1266
253,1908,publication,57091,48395,8696,20162,4124,4112,3993,4124,4124,51377,1,51377,51377,0,38201,2,2,2,0,28944,28049,0,28944,15698,1762,1762,1758,1762,1762,48350,1,48350,48350,0,34055,4,4,4,0,28222,28221,0,28222,4464,2362,2350,2235,2362,2362,3027,0,3027,3027,0,4146,-2,-2,-2,0,722,-172,0,722
254,1907,publication,56311,51560,4751,19495,4446,4433,4291,4446,4446,50127,2,50127,50127,0,37073,1,1,1,0,27928,26957,0,27928,16467,1656,1656,1651,1656,1656,51517,2,51517,51517,0,33167,1,1,1,0,26828,26827,0,26828,3028,2790,2777,2640,2790,2790,-1390,0,-1390,-1390,0,3906,0,0,0,0,1100,130,0,1100
255,1906,publication,54157,44965,9192,19418,4345,4337,4144,4345,4345,48453,2,48453,48453,0,36111,3,3,3,0,27066,26087,0,27066,14439,1538,1538,1534,1538,1538,44927,2,44927,44927,0,31282,6,6,6,0,25937,25936,0,25937,4979,2807,2799,2610,2807,2807,3526,0,3526,3526,0,4829,-3,-3,-3,0,1129,151,0,1129
256,1905,publication,51401,42703,8698,18572,3348,3340,3218,3348,3348,46221,6,46221,46221,0,34320,0,0,0,0,24993,24336,0,24993,14117,1391,1391,1385,1391,1391,42667,6,42667,42667,0,29176,0,0,0,0,23572,23571,0,23572,4455,1957,1949,1833,1957,1957,3554,0,3554,3554,0,5144,0,0,0,0,1421,765,0,1421
257,1904,publication,50279,48095,2184,17014,3021,3011,2879,3021,3021,45186,2,45186,45186,0,33970,3,3,3,0,25765,24740,0,25765,15734,1187,1187,1181,1187,1187,48066,3,48066,48066,0,30403,4,4,4,0,24653,24650,0,24653,1280,1834,1824,1698,1834,1834,-2880,-1,-2880,-2880,0,3567,-1,-1,-1,0,1112,90,0,1112
258,1903,publication,48357,41013,7344,16639,2964,2953,2898,2964,2964,43383,1,43383,43383,0,32794,3,3,3,0,24803,23845,0,24803,13286,1170,1169,1167,1170,1170,40986,0,40986,40986,0,28932,7,7,7,0,24189,24189,0,24189,3353,1794,1784,1731,1794,1794,2397,1,2397,2397,0,3862,-4,-4,-4,0,614,-344,0,614
259,1902,publication,48734,41351,7383,16152,2698,2692,2649,2698,2698,44033,0,44033,44033,0,31883,3,3,3,0,24593,23645,0,24593,12439,1196,1196,1192,1196,1196,41328,0,41328,41328,0,27794,6,6,6,0,23137,23136,0,23137,3713,1502,1496,1457,1502,1502,2705,0,2705,2705,0,4089,-3,-3,-3,0,1456,509,0,1456
260,1901,publication,47392,42093,5299,16256,2532,2529,2470,2532,2532,42790,4,42790,42790,0,31716,1,1,1,0,24051,23137,0,24051,12317,1146,1146,1142,1146,1146,42053,4,42053,42053,0,27360,3,3,3,0,22961,22959,0,22961,3939,1386,1383,1328,1386,1386,737,0,737,737,0,4356,-2,-2,-2,0,1090,178,0,1090
261,1900,publication,46497,37614,8883,16247,2768,2764,2709,2768,2768,41651,25,41651,41651,0,30534,3,3,3,0,21999,21381,0,21999,11579,919,919,915,919,919,37573,24,37573,37573,0,25114,4,4,4,0,20997,20698,0,20997,4668,1849,1845,1794,1849,1849,4078,1,4078,4078,0,5420,-1,-1,-1,0,1002,683,0,1002
262,1899,publication,43097,36484,6613,14668,2622,2612,2542,2622,2622,38785,18,38785,38785,0,29034,3,3,3,0,21990,21579,0,21990,11647,1049,1049,1046,1049,1049,36453,18,36453,36453,0,25158,8,8,8,0,20891,20891,0,20891,3021,1573,1563,1496,1573,1573,2332,0,2332,2332,0,3876,-5,-5,-5,0,1099,688,0,1099
263,1898,publication,42297,34949,7348,14994,2446,2443,2391,2446,2446,37776,0,37776,37776,0,29475,1,1,1,0,22479,22056,0,22479,11148,986,986,980,986,986,34927,0,34927,34927,0,25157,2,2,2,0,20927,20926,0,20927,3846,1460,1457,1411,1460,1460,2849,0,2849,2849,0,4318,-1,-1,-1,0,1552,1130,0,1552
264,1897,publication,41180,35482,5698,14344,2529,2516,2454,2529,2529,36981,0,36981,36981,0,28654,3,3,3,0,21640,21148,0,21640,11286,1169,1169,1160,1169,1169,35463,0,35463,35463,0,25185,7,7,7,0,21051,21044,0,21051,3058,1360,1347,1294,1360,1360,1518,0,1518,1518,0,3469,-4,-4,-4,0,589,104,0,589
265,1896,publication,39190,32981,6209,13820,2368,2362,2311,2368,2368,35245,0,35245,35245,0,28365,3,3,3,0,21337,20996,0,21337,10643,958,958,954,958,958,32956,0,32956,32956,0,25065,6,6,6,0,20742,20742,0,20742,3177,1410,1404,1357,1410,1410,2289,0,2289,2289,0,3300,-3,-3,-3,0,595,254,0,595
266,1895,publication,38869,32434,6435,13883,2328,2318,2231,2328,2328,34866,2,34866,34866,0,27716,1,1,1,0,20531,20159,0,20531,10416,819,819,815,819,819,32251,4,32251,32251,0,23926,2,2,2,0,19696,19694,0,19696,3467,1509,1499,1416,1509,1509,2615,-2,2615,2615,0,3790,-1,-1,-1,0,835,465,0,835
267,1894,publication,37823,33412,4411,13256,2293,2284,2239,2293,2293,33743,3,33743,33743,0,26869,1,1,1,0,20231,19889,0,20231,10713,783,783,773,783,783,33186,4,33186,33186,0,23473,4,4,4,0,19423,19422,0,19423,2543,1510,1501,1466,1510,1510,557,-1,557,557,0,3396,-3,-3,-3,0,808,467,0,808
268,1893,publication,36154,29623,6531,13188,2260,2257,2211,2260,2260,32189,1,32189,32189,0,25690,0,0,0,0,18681,18254,0,18681,9940,742,742,738,742,742,29436,1,29436,29436,0,21902,0,0,0,0,17835,17831,0,17835,3248,1518,1515,1473,1518,1518,2753,0,2753,2753,0,3788,0,0,0,0,846,423,0,846
269,1892,publication,32511,26046,6465,12520,2236,2235,2125,2236,2236,28598,1,28598,28598,0,22693,4,4,4,0,16204,15781,0,16204,9452,610,610,606,610,610,25869,1,25869,25869,0,18781,8,8,8,0,14969,14968,0,14969,3068,1626,1625,1519,1626,1626,2729,0,2729,2729,0,3912,-4,-4,-4,0,1235,813,0,1235
270,1891,publication,32464,27342,5122,11998,2192,2188,2095,2192,2192,29266,0,29266,29266,0,23015,3,3,3,0,17288,17014,0,17288,9410,622,621,611,622,622,27142,0,27142,27142,0,20419,5,5,5,0,16494,16494,0,16494,2588,1570,1567,1484,1570,1570,2124,0,2124,2124,0,2596,-2,-2,-2,0,794,520,0,794
271,1890,publication,33165,27630,5535,13035,2170,2169,2121,2170,2170,29774,2,29774,29774,0,23543,2,2,2,0,16948,16749,0,16948,9583,678,678,675,678,678,27429,4,27429,27429,0,20179,4,4,4,0,16105,16099,0,16105,3452,1492,1491,1446,1492,1492,2345,-2,2345,2345,0,3364,-2,-2,-2,0,843,650,0,843
272,1889,publication,31336,25811,5525,11054,2089,2089,2035,2089,2089,28172,1,28172,28172,0,22000,3,3,3,0,17069,16880,0,17069,7921,605,605,598,605,605,25668,1,25668,25668,0,18928,7,7,7,0,15928,15927,0,15928,3133,1484,1484,1437,1484,1484,2504,0,2504,2504,0,3072,-4,-4,-4,0,1141,953,0,1141
273,1888,publication,30994,25144,5850,11262,2045,2042,1983,2045,2045,28043,0,28043,28043,0,21556,4,4,4,0,16505,16355,0,16505,7824,559,559,553,559,559,24988,0,24988,24988,0,18216,8,8,8,0,15468,15444,0,15468,3438,1486,1483,1430,1486,1486,3055,0,3055,3055,0,3340,-4,-4,-4,0,1037,911,0,1037
274,1887,publication,30032,26239,3793,11191,2070,2067,1998,2070,2070,27321,1,27321,27321,0,21000,0,0,0,0,15484,15309,0,15484,8685,679,679,671,679,679,26164,1,26164,26164,0,18651,0,0,0,0,15062,15047,0,15062,2506,1391,1388,1327,1391,1391,1157,0,1157,1157,0,2349,0,0,0,0,422,262,0,422
275,1886,publication,27872,23795,4077,10428,2048,2046,1990,2048,2048,25713,0,25713,25713,0,19322,2,2,2,0,14401,14259,0,14401,7730,556,556,535,556,556,23778,0,23778,23778,0,17614,4,4,4,0,14526,14498,0,14526,2698,1492,1490,1455,1492,1492,1935,0,1935,1935,0,1708,-2,-2,-2,0,-125,-239,0,-125
276,1885,publication,26198,22162,4036,9648,1955,1944,1896,1955,1955,24218,2,24218,24218,0,18223,5,5,5,0,13569,13420,0,13569,6989,509,509,506,509,509,22141,2,22141,22141,0,16331,11,11,11,0,13648,13618,0,13648,2659,1446,1435,1390,1446,1446,2077,0,2077,2077,0,1892,-6,-6,-6,0,-79,-198,0,-79
277,1884,publication,25362,22319,3043,9540,1927,1916,1863,1927,1927,23675,1,23675,23675,0,17713,1,1,1,0,13218,12975,0,13218,7175,626,626,621,626,626,22302,1,22302,22302,0,16269,1,1,1,0,13357,13316,0,13357,2365,1301,1290,1242,1301,1301,1373,0,1373,1373,0,1444,0,0,0,0,-139,-341,0,-139
278,1883,publication,23823,20092,3731,8965,1545,1539,1493,1545,1545,22186,0,22186,22186,0,16878,5,5,5,0,12471,12038,0,12471,6882,456,456,453,456,456,20069,0,20069,20069,0,15127,10,10,10,0,12230,12178,0,12230,2083,1089,1083,1040,1089,1089,2117,0,2117,2117,0,1751,-5,-5,-5,0,241,-140,0,241
279,1882,publication,23755,20485,3270,8266,1452,1448,1368,1452,1452,21858,0,21858,21858,0,17233,1,1,1,0,12930,12741,0,12930,6277,432,432,426,432,432,20464,0,20464,20464,0,15600,3,3,3,0,13134,13103,0,13134,1989,1020,1016,942,1020,1020,1394,0,1394,1394,0,1633,-2,-2,-2,0,-204,-362,0,-204
280,1881,publication,23337,19855,3482,8379,1384,1381,1328,1384,1384,21526,2,21526,21526,0,15969,4,4,4,0,12118,11911,0,12118,6080,505,505,500,505,505,19844,2,19844,19844,0,14589,6,6,6,0,12401,12374,0,12401,2299,879,876,828,879,879,1682,0,1682,1682,0,1380,-2,-2,-2,0,-283,-463,0,-283
281,1880,publication,24140,21456,2684,8861,1458,1451,1399,1458,1458,22498,0,22498,22498,0,17185,4,4,4,0,12585,12344,0,12585,6619,514,514,511,514,514,21447,0,21447,21447,0,15966,8,8,8,0,13184,13145,0,13184,2242,944,937,888,944,944,1051,0,1051,1051,0,1219,-4,-4,-4,0,-599,-801,0,-599
282,1879,publication,22214,19161,3053,7864,1412,1409,1343,1412,1412,20507,0,20507,20507,0,15831,4,4,4,0,12072,11869,0,12072,5695,469,469,465,469,469,19152,0,19152,19152,0,14513,6,6,6,0,12255,12214,0,12255,2169,943,940,878,943,943,1355,0,1355,1355,0,1318,-2,-2,-2,0,-183,-345,0,-183
283,1878,publication,21496,21066,430,7587,1382,1374,1314,1382,1382,19874,0,19874,19874,0,14977,3,3,3,0,11355,11130,0,11355,6654,458,458,454,458,458,21059,0,21059,21059,0,13750,6,6,6,0,11563,11510,0,11563,933,924,916,860,924,924,-1185,0,-1185,-1185,0,1227,-3,-3,-3,0,-208,-380,0,-208
284,1877,publication,20598,18106,2492,6993,1263,1256,1217,1263,1263,18813,0,18813,18813,0,14069,2,2,2,0,10638,10205,0,10638,5257,396,396,391,396,396,18097,0,18097,18097,0,12817,4,4,4,0,10801,10721,0,10801,1736,867,860,826,867,867,716,0,716,716,0,1252,-2,-2,-2,0,-163,-516,0,-163
285,1876,publication,19619,17283,2336,6232,1101,1096,1062,1101,1101,17889,2,17889,17889,0,13407,4,4,4,0,10320,9995,0,10320,4813,364,364,362,364,364,17274,2,17274,17274,0,12461,6,6,6,0,10621,10571,0,10621,1419,737,732,700,737,737,615,0,615,615,0,946,-2,-2,-2,0,-301,-576,0,-301
286,1875,publication,19036,17082,1954,6243,1328,1319,1283,1328,1328,17396,0,17396,17396,0,12750,4,4,4,0,9682,9299,0,9682,4845,330,330,326,330,330,17064,0,17064,17064,0,11892,8,8,8,0,10205,10135,0,10205,1398,998,989,957,998,998,332,0,332,332,0,858,-4,-4,-4,0,-523,-836,0,-523
287,1874,publication,18066,15534,2532,6008,1139,1136,1094,1139,1139,16063,0,16063,16063,0,12717,2,2,2,0,9824,9492,0,9824,4416,321,321,319,321,321,15526,0,15526,15526,0,11384,4,4,4,0,9847,9814,0,9847,1592,818,815,775,818,818,537,0,537,537,0,1333,-2,-2,-2,0,-23,-322,0,-23
288,1873,publication,17365,14840,2525,5937,1233,1232,1181,1233,1233,15554,0,15554,15554,0,12593,0,0,0,0,9767,9117,0,9767,4300,331,331,325,331,331,14832,0,14832,14832,0,11446,0,0,0,0,9939,9564,0,9939,1637,902,901,856,902,902,722,0,722,722,0,1147,0,0,0,0,-172,-447,0,-172
289,1872,publication,16672,13993,2679,6134,1163,1160,1127,1163,1163,15066,1,15066,15066,0,12235,1,1,1,0,9374,9040,0,9374,4468,295,295,289,295,295,13984,1,13984,13984,0,10920,2,2,2,0,9398,9374,0,9398,1666,868,865,838,868,868,1082,0,1082,1082,0,1315,-1,-1,-1,0,-24,-334,0,-24
290,1871,publication,14100,11382,2718,5442,1087,1085,1046,1087,1087,12600,0,12600,12600,0,9903,2,2,2,0,7247,6954,0,7247,3805,192,191,188,192,192,11376,0,11376,11376,0,8598,4,4,4,0,7111,7075,0,7111,1637,895,894,858,895,895,1224,0,1224,1224,0,1305,-2,-2,-2,0,136,-121,0,136
291,1870,publication,15884,13353,2531,5828,1175,1171,1142,1175,1175,14376,2,14376,14376,0,11656,1,1,1,0,8724,8422,0,8724,4306,312,312,310,312,312,13345,2,13345,13345,0,10350,2,2,2,0,8574,8556,0,8574,1522,863,859,832,863,863,1031,0,1031,1031,0,1306,-1,-1,-1,0,150,-134,0,150
292,1869,publication,14607,12082,2525,5452,1118,1111,1078,1118,1118,12950,0,12950,12950,0,9724,1,1,1,0,7042,6644,0,7042,3869,208,208,206,208,208,12068,0,12068,12068,0,8268,3,3,3,0,6845,6736,0,6845,1583,910,903,872,910,910,882,0,882,882,0,1456,-2,-2,-2,0,197,-92,0,197
293,1868,publication,14726,13063,1663,4573,1020,1018,989,1020,1020,13383,0,13383,13383,0,10459,0,0,0,0,7929,7611,0,7929,3411,198,198,197,198,198,13061,0,13061,13061,0,9402,0,0,0,0,7923,7903,0,7923,1162,822,820,792,822,822,322,0,322,322,0,1057,0,0,0,0,6,-292,0,6
294,1867,publication,14176,12267,1909,4252,1038,1035,1001,1038,1038,13027,0,13027,13027,0,10402,1,1,1,0,7853,7610,0,7853,3084,199,199,193,199,199,12264,0,12264,12264,0,9120,2,2,2,0,7805,7787,0,7805,1168,839,836,808,839,839,763,0,763,763,0,1282,-1,-1,-1,0,48,-177,0,48
295,1866,publication,12975,11268,1707,4201,926,925,849,926,926,12031,0,12031,12031,0,9425,0,0,0,0,7174,7033,0,7174,3112,178,178,177,178,178,11253,0,11253,11253,0,8402,0,0,0,0,7023,7007,0,7023,1089,748,747,672,748,748,778,0,778,778,0,1023,0,0,0,0,151,26,0,151
296,1865,publication,11389,10374,1015,4272,1038,1036,968,1038,1038,10570,0,10570,10570,0,7227,1,1,1,0,5119,4913,0,5119,3503,200,200,199,200,200,10369,0,10369,10369,0,6319,2,2,2,0,5123,5105,0,5123,769,838,836,769,838,838,201,0,201,201,0,908,-1,-1,-1,0,-4,-192,0,-4
297,1864,publication,12173,10636,1537,3990,991,987,939,991,991,11303,0,11303,11303,0,8455,0,0,0,0,6241,5951,0,6241,2877,158,158,156,158,158,10629,0,10629,10629,0,7475,0,0,0,0,6418,6401,0,6418,1113,833,829,783,833,833,674,0,674,674,0,980,0,0,0,0,-177,-450,0,-177
298,1863,publication,10903,9549,1354,4217,972,969,938,972,972,9999,0,9999,9999,0,6810,0,0,0,0,4535,4160,0,4535,3384,193,193,189,193,193,9545,0,9545,9545,0,6056,0,0,0,0,4540,4368,0,4540,833,779,776,749,779,779,454,0,454,454,0,754,0,0,0,0,-5,-208,0,-5
299,1862,publication,11164,10707,457,4505,1028,1026,999,1028,1028,10152,0,10152,10152,0,7504,2,2,2,0,4741,4539,0,4741,3777,184,184,180,184,184,10698,0,10698,10698,0,6780,4,4,4,0,4977,4961,0,4977,728,844,842,819,844,844,-546,0,-546,-546,0,724,-2,-2,-2,0,-236,-422,0,-236
300,1861,publication,9364,7743,1621,3774,1117,1116,1004,1117,1117,8258,1,8258,8258,0,6225,0,0,0,0,3891,3631,0,3891,2812,154,154,149,154,154,7743,1,7743,7743,0,5259,0,0,0,0,4041,3964,0,4041,962,963,962,855,963,963,515,0,515,515,0,966,0,0,0,0,-150,-333,0,-150
301,1860,publication,14553,13204,1349,6367,983,983,907,983,983,13511,1,13511,13511,0,9347,0,0,0,0,6306,5967,0,6306,5544,170,170,167,170,170,13201,1,13201,13201,0,8510,0,0,0,0,6352,6304,0,6352,823,813,813,740,813,813,310,0,310,310,0,837,0,0,0,0,-46,-337,0,-46
302,1859,publication,12700,11277,1423,4168,1037,1034,973,1037,1037,11662,2,11662,11662,0,9131,0,0,0,0,6608,6274,0,6608,3139,153,153,149,153,153,11269,2,11269,11269,0,8024,0,0,0,0,6712,6666,0,6712,1029,884,881,824,884,884,393,0,393,393,0,1107,0,0,0,0,-104,-392,0,-104
303,1858,publication,13470,12687,783,4477,982,978,910,982,982,12476,1,12476,12476,0,9579,1,1,1,0,6827,6413,0,6827,4189,141,141,138,141,141,12680,1,12680,12680,0,9496,2,2,2,0,6937,6878,0,6937,288,841,837,772,841,841,-204,0,-204,-204,0,83,-1,-1,-1,0,-110,-465,0,-110
304,1857,publication,12565,11330,1235,4041,924,921,878,924,924,11554,1,11554,11554,0,8978,1,1,1,0,6947,6571,0,6947,3045,181,181,178,181,181,11326,1,11326,11326,0,8227,2,2,2,0,7254,7211,0,7254,996,743,740,700,743,743,228,0,228,228,0,751,-1,-1,-1,0,-307,-640,0,-307
305,1856,publication,11646,10543,1103,3596,922,919,899,922,922,10683,0,10683,10683,0,8369,0,0,0,0,6330,5983,0,6330,2575,143,143,142,143,143,10538,0,10538,10538,0,7531,0,0,0,0,6660,6613,0,6660,1021,779,776,757,779,779,145,0,145,145,0,838,0,0,0,0,-330,-630,0,-330
306,1855,publication,11672,10179,1493,3776,842,840,788,842,842,10830,0,10830,10830,0,8139,1,1,1,0,6388,6006,0,6388,2693,157,157,145,157,157,10174,0,10174,10174,0,7376,2,2,2,0,6526,6479,0,6526,1083,685,683,643,685,685,656,0,656,656,0,763,-1,-1,-1,0,-138,-473,0,-138
307,1854,publication,10607,9842,765,3260,1024,1023,972,1024,1024,9618,0,9618,9618,0,7689,0,0,0,0,5842,5519,0,5842,2375,139,139,139,139,139,9831,0,9831,9831,0,6989,0,0,0,0,6834,6670,0,6834,885,885,884,833,885,885,-213,0,-213,-213,0,700,0,0,0,0,-992,-1151,0,-992
308,1853,publication,10207,8968,1239,3052,844,842,800,844,844,9332,1,9332,9332,0,7777,0,0,0,0,5995,5615,0,5995,2298,158,158,154,158,158,8964,1,8964,8964,0,7053,0,0,0,0,6255,6208,0,6255,754,686,684,646,686,686,368,0,368,368,0,724,0,0,0,0,-260,-593,0,-260
309,1852,publication,9896,8770,1126,3201,966,965,945,966,966,8984,0,8984,8984,0,7529,0,0,0,0,5812,5390,0,5812,2294,146,146,142,146,146,8764,0,8764,8764,0,6933,0,0,0,0,6153,6051,0,6153,907,820,819,803,820,820,220,0,220,220,0,596,0,0,0,0,-341,-661,0,-341
310,1851,publication,9323,7833,1490,3368,946,945,919,946,946,8431,0,8431,8431,0,7146,0,0,0,0,5312,4823,0,5312,2666,155,155,153,155,155,7830,0,7830,7830,0,6281,0,0,0,0,5229,5058,0,5229,702,791,790,766,791,791,601,0,601,601,0,865,0,0,0,0,83,-235,0,83
311,1850,publication,9179,7997,1182,3818,944,943,917,944,944,8269,0,8269,8269,0,6667,2,2,2,0,4536,4222,0,4536,2814,118,118,116,118,118,7997,0,7997,7997,0,5804,4,4,4,0,4973,4904,0,4973,1004,826,825,801,826,826,272,0,272,272,0,863,-2,-2,-2,0,-437,-682,0,-437
312,1849,publication,6929,5908,1021,3531,703,702,688,703,703,6061,0,6061,6061,0,4710,0,0,0,0,2973,2696,0,2973,2743,93,93,91,93,93,5908,0,5908,5908,0,3882,0,0,0,0,3247,3232,0,3247,788,610,609,597,610,610,153,0,153,153,0,828,0,0,0,0,-274,-536,0,-274
313,1848,publication,7082,5375,1707,3145,818,818,794,818,818,6023,0,6023,6023,0,4955,0,0,0,0,2894,1991,0,2894,2260,80,80,79,80,80,5375,0,5375,5375,0,3843,0,0,0,0,2968,2368,0,2968,885,738,738,715,738,738,648,0,648,648,0,1112,0,0,0,0,-74,-377,0,-74
314,1847,publication,6437,4796,1641,3142,748,748,728,748,748,5482,0,5482,5482,0,4040,2,2,2,0,2353,2159,0,2353,2056,83,83,82,83,83,4796,0,4796,4796,0,2890,4,4,4,0,2525,2525,0,2525,1086,665,665,646,665,665,686,0,686,686,0,1150,-2,-2,-2,0,-172,-366,0,-172
315,1846,publication,7143,5762,1381,3649,897,895,872,897,897,6007,0,6007,6007,0,4499,0,0,0,0,2596,2379,0,2596,2553,120,120,118,120,120,5762,0,5762,5762,0,3716,0,0,0,0,2961,2960,0,2961,1096,777,775,754,777,777,245,0,245,245,0,783,0,0,0,0,-365,-581,0,-365
316,1845,publication,6495,4638,1857,3374,989,989,964,989,989,5534,0,5534,5534,0,4299,0,0,0,0,2478,2257,0,2478,2396,104,104,101,104,104,4638,0,4638,4638,0,3312,0,0,0,0,2299,2295,0,2299,978,885,885,863,885,885,896,0,896,896,0,987,0,0,0,0,179,-38,0,179
317,1844,publication,6530,4690,1840,3435,1171,1170,1146,1171,1171,5507,0,5507,5507,0,4039,1,1,1,0,2315,2034,0,2315,2128,117,117,116,117,117,4690,0,4690,4690,0,3110,2,2,2,0,2304,2220,0,2304,1307,1054,1053,1030,1054,1054,817,0,817,817,0,929,-1,-1,-1,0,11,-186,0,11
318,1843,publication,6242,4797,1445,3520,1121,1121,1094,1121,1121,5319,0,5319,5319,0,4079,0,0,0,0,2145,1904,0,2145,2651,119,119,116,119,119,4797,0,4797,4797,0,3303,0,0,0,0,2109,2039,0,2109,869,1002,1002,978,1002,1002,522,0,522,522,0,776,0,0,0,0,36,-135,0,36
319,1842,publication,6762,4660,2102,3014,1211,1211,1180,1211,1211,5649,0,5649,5649,0,4244,0,0,0,0,2424,1877,0,2424,1968,103,103,101,103,103,4660,0,4660,4660,0,2903,0,0,0,0,2150,1845,0,2150,1046,1108,1108,1079,1108,1108,989,0,989,989,0,1341,0,0,0,0,274,32,0,274
320,1841,publication,6111,4479,1632,2824,909,909,867,909,909,5192,0,5192,5192,0,3748,0,0,0,0,2062,1684,0,2062,1884,79,79,77,79,79,4479,0,4479,4479,0,2818,0,0,0,0,1919,1764,0,1919,940,830,830,790,830,830,713,0,713,713,0,930,0,0,0,0,143,-80,0,143
321,1840,publication,5698,4305,1393,3172,1003,1003,956,1003,1003,4964,0,4964,4964,0,3399,2,2,2,0,1884,1626,0,1884,2163,113,113,112,113,113,4305,0,4305,4305,0,2672,4,4,4,0,1771,1701,0,1771,1009,890,890,844,890,890,659,0,659,659,0,727,-2,-2,-2,0,113,-75,0,113
322,1839,publication,4911,3618,1293,2700,939,939,913,939,939,4358,0,4358,4358,0,3031,0,0,0,0,1746,1530,0,1746,1910,98,98,96,98,98,3618,0,3618,3618,0,2278,0,0,0,0,1563,1563,0,1563,790,841,841,817,841,841,740,0,740,740,0,753,0,0,0,0,183,-33,0,183
323,1838,publication,4947,3772,1175,2783,948,947,918,948,948,4361,0,4361,4361,0,3041,2,2,2,0,1701,1515,0,1701,2070,120,120,119,120,120,3772,0,3772,3772,0,2315,4,4,4,0,1561,1561,0,1561,713,828,827,799,828,828,589,0,589,589,0,726,-2,-2,-2,0,140,-46,0,140
324,1837,publication,5183,4058,1125,2831,902,901,853,902,902,4566,0,4566,4566,0,3309,5,5,5,0,2275,1609,0,2275,2063,147,147,145,147,147,4058,0,4058,4058,0,2644,10,10,10,0,2124,1660,0,2124,768,755,754,708,755,755,508,0,508,508,0,665,-5,-5,-5,0,151,-51,0,151
325,1836,publication,4646,3377,1269,2771,1134,1134,1051,1134,1134,3946,0,3946,3946,0,2840,4,4,4,0,1484,1315,0,1484,1837,101,101,101,101,101,3377,0,3377,3377,0,2068,8,8,8,0,1381,1381,0,1381,934,1033,1033,950,1033,1033,569,0,569,569,0,772,-4,-4,-4,0,103,-66,0,103
326,1835,publication,4552,3887,665,2494,859,859,828,859,859,4075,0,4075,4075,0,2689,0,0,0,0,1554,1462,0,1554,1690,91,91,89,91,91,3887,0,3887,3887,0,2204,0,0,0,0,1863,1863,0,1863,804,768,768,739,768,768,188,0,188,188,0,485,0,0,0,0,-309,-401,0,-309
