,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_string
501,1660,publication,682,468,214,493,0,0,0,0,0,617,0,617,617,0,278,0,0,0,0,0,319,0,0,0,0,0,468,0,468,468,0,143,0,0,0,0,0,174,0,0,0,0,0,149,0,149,149,0,135,0,0,0,0,0
502,1659,publication,608,409,199,388,0,0,0,0,0,585,1,585,585,0,233,0,0,0,0,0,227,0,0,0,0,0,409,0,409,409,0,95,0,0,0,0,0,161,0,0,0,0,0,176,1,176,176,0,138,0,0,0,0,0
503,1658,publication,547,320,227,405,0,0,0,0,0,524,0,524,524,0,221,0,0,0,0,0,214,0,0,0,0,0,320,0,320,320,0,73,0,0,0,0,0,191,0,0,0,0,0,204,0,204,204,0,148,0,0,0,0,0
504,1657,publication,572,371,201,315,0,0,0,0,0,563,0,563,563,0,232,0,0,0,0,0,140,0,0,0,0,0,371,0,371,371,0,110,0,0,0,0,0,175,0,0,0,0,0,192,0,192,192,0,122,0,0,0,0,0
505,1656,publication,570,360,210,353,0,0,0,0,0,554,0,554,554,0,240,0,0,0,0,0,182,0,0,0,0,0,360,0,360,360,0,92,0,0,0,0,0,171,0,0,0,0,0,194,0,194,194,0,148,0,0,0,0,0
506,1655,publication,628,413,215,411,0,0,0,0,0,617,1,617,617,0,274,0,0,0,0,0,234,0,0,0,0,0,413,0,413,413,0,129,0,0,0,0,0,177,0,0,0,0,0,204,1,204,204,0,145,0,0,0,0,0
507,1654,publication,473,545,-72,344,0,0,0,0,0,466,0,466,466,0,215,0,0,0,0,0,449,0,0,0,0,0,545,0,545,545,0,291,0,0,0,0,0,-105,0,0,0,0,0,-79,0,-79,-79,0,-76,0,0,0,0,0
508,1653,publication,636,338,298,412,0,0,0,0,0,572,0,572,572,0,252,0,0,0,0,0,159,0,0,0,0,0,338,0,338,338,0,97,0,0,0,0,0,253,0,0,0,0,0,234,0,234,234,0,155,0,0,0,0,0
509,1652,publication,758,467,291,416,0,0,0,0,0,700,0,700,700,0,247,0,0,0,0,0,191,0,0,0,0,0,467,0,467,467,0,103,0,0,0,0,0,225,0,0,0,0,0,233,0,233,233,0,144,0,0,0,0,0
510,1651,publication,733,645,88,286,0,0,0,0,0,718,0,718,718,0,250,0,0,0,0,0,234,0,0,0,0,0,645,0,645,645,0,141,0,0,0,0,0,52,0,0,0,0,0,73,0,73,73,0,109,0,0,0,0,0
511,1650,publication,772,376,396,581,0,0,0,0,0,741,0,741,741,0,384,0,0,0,0,0,239,0,0,0,0,0,376,0,376,376,0,121,0,0,0,0,0,342,0,0,0,0,0,365,0,365,365,0,263,0,0,0,0,0
512,1649,publication,566,352,214,342,0,0,0,0,0,538,3,538,538,0,245,0,0,0,0,0,182,0,0,0,0,0,352,3,352,352,0,107,0,0,0,0,0,160,0,0,0,0,0,186,0,186,186,0,138,0,0,0,0,0
513,1648,publication,2298,2804,-506,402,0,0,0,0,0,2275,1,2275,2275,0,292,0,0,0,0,0,181,0,0,0,0,0,2804,1,2804,2804,0,100,0,0,0,0,0,221,0,0,0,0,0,-529,0,-529,-529,0,192,0,0,0,0,0
514,1647,publication,2325,2211,114,310,0,0,0,0,0,2284,1,2284,2284,0,250,0,0,0,0,0,126,0,0,0,0,0,2211,0,2211,2211,0,80,0,0,0,0,0,184,0,0,0,0,0,73,1,73,73,0,170,0,0,0,0,0
515,1646,publication,618,386,232,340,0,0,0,0,0,593,0,593,593,0,261,0,0,0,0,0,175,0,0,0,0,0,386,0,386,386,0,113,0,0,0,0,0,165,0,0,0,0,0,207,0,207,207,0,148,0,0,0,0,0
516,1645,publication,583,318,265,345,0,0,0,0,0,575,0,575,575,0,263,0,0,0,0,0,108,0,0,0,0,0,318,0,318,318,0,75,0,0,0,0,0,237,0,0,0,0,0,257,0,257,257,0,188,0,0,0,0,0
517,1644,publication,503,415,88,377,0,0,0,0,0,458,0,458,458,0,178,0,0,0,0,0,323,0,0,0,0,0,415,0,415,415,0,51,0,0,0,0,0,54,0,0,0,0,0,43,0,43,43,0,127,0,0,0,0,0
518,1643,publication,368,204,164,269,0,0,0,0,0,352,0,352,352,0,150,0,0,0,0,0,141,0,0,0,0,0,204,0,204,204,0,44,0,0,0,0,0,128,0,0,0,0,0,148,0,148,148,0,106,0,0,0,0,0
519,1642,publication,414,184,230,296,0,0,0,0,0,394,0,394,394,0,188,0,0,0,0,0,122,0,0,0,0,0,184,0,184,184,0,47,0,0,0,0,0,174,0,0,0,0,0,210,0,210,210,0,141,0,0,0,0,0
520,1641,publication,439,232,207,337,0,0,0,0,0,427,0,427,427,0,178,0,0,0,0,0,173,0,0,0,0,0,232,0,232,232,0,68,0,0,0,0,0,164,0,0,0,0,0,195,0,195,195,0,110,0,0,0,0,0
521,1640,publication,719,527,192,330,0,0,0,0,0,698,0,698,698,0,261,0,0,0,0,0,166,0,0,0,0,0,527,0,527,527,0,145,0,0,0,0,0,164,0,0,0,0,0,171,0,171,171,0,116,0,0,0,0,0
522,1639,publication,369,198,171,288,0,0,0,0,0,357,0,357,357,0,156,0,0,0,0,0,137,0,0,0,0,0,198,0,198,198,0,39,0,0,0,0,0,151,0,0,0,0,0,159,0,159,159,0,117,0,0,0,0,0
523,1638,publication,432,249,183,287,0,0,0,0,0,427,0,427,427,0,186,0,0,0,0,0,127,0,0,0,0,0,249,0,249,249,0,72,0,0,0,0,0,160,0,0,0,0,0,178,0,178,178,0,114,0,0,0,0,0
524,1637,publication,396,234,162,248,0,0,0,0,0,392,0,392,392,0,162,0,0,0,0,0,117,0,0,0,0,0,234,0,234,234,0,56,0,0,0,0,0,131,0,0,0,0,0,158,0,158,158,0,106,0,0,0,0,0
525,1636,publication,404,257,147,300,0,0,0,0,0,401,0,401,401,0,162,0,0,0,0,0,185,0,0,0,0,0,257,0,257,257,0,61,0,0,0,0,0,115,0,0,0,0,0,144,0,144,144,0,101,0,0,0,0,0
526,1635,publication,541,305,236,399,0,0,0,0,0,530,0,530,530,0,219,0,0,0,0,0,198,0,0,0,0,0,305,0,305,305,0,69,0,0,0,0,0,201,0,0,0,0,0,225,0,225,225,0,150,0,0,0,0,0
527,1634,publication,774,515,259,476,0,0,0,0,0,764,0,764,764,0,264,0,0,0,0,0,268,0,0,0,0,0,515,0,515,515,0,110,0,0,0,0,0,208,0,0,0,0,0,249,0,249,249,0,154,0,0,0,0,0
528,1633,publication,959,808,151,318,0,0,0,0,0,951,0,951,951,0,258,0,0,0,0,0,203,0,0,0,0,0,808,0,808,808,0,145,0,0,0,0,0,115,0,0,0,0,0,143,0,143,143,0,113,0,0,0,0,0
529,1632,publication,550,366,184,357,0,0,0,0,0,544,0,544,544,0,213,0,0,0,0,0,227,0,0,0,0,0,366,0,366,366,0,86,0,0,0,0,0,130,0,0,0,0,0,178,0,178,178,0,127,0,0,0,0,0
530,1631,publication,561,370,191,401,0,0,0,0,0,546,0,546,546,0,230,0,0,0,0,0,249,0,0,0,0,0,370,0,370,370,0,96,0,0,0,0,0,152,0,0,0,0,0,176,0,176,176,0,134,0,0,0,0,0
531,1630,publication,583,361,222,424,0,0,0,0,0,563,0,563,563,0,266,0,0,0,0,0,235,0,0,0,0,0,361,0,361,361,0,121,0,0,0,0,0,189,0,0,0,0,0,202,0,202,202,0,145,0,0,0,0,0
532,1629,publication,545,316,229,385,0,0,0,0,0,525,0,525,525,0,225,0,0,0,0,0,205,0,0,0,0,0,316,0,316,316,0,90,0,0,0,0,0,180,0,0,0,0,0,209,0,209,209,0,135,0,0,0,0,0
533,1628,publication,523,318,205,398,0,0,0,0,0,509,0,509,509,0,220,0,0,0,0,0,234,0,0,0,0,0,318,0,318,318,0,63,0,0,0,0,0,164,0,0,0,0,0,191,0,191,191,0,157,0,0,0,0,0
534,1627,publication,511,210,301,413,0,0,0,0,0,423,0,423,423,0,256,0,0,0,0,0,142,0,0,0,0,0,210,0,210,210,0,38,0,0,0,0,0,271,0,0,0,0,0,213,0,213,213,0,218,0,0,0,0,0
535,1626,publication,661,348,313,461,0,0,0,0,0,644,0,644,644,0,268,0,0,0,0,0,184,0,0,0,0,0,348,0,348,348,0,41,0,0,0,0,0,277,0,0,0,0,0,296,0,296,296,0,227,0,0,0,0,0
536,1625,publication,651,327,324,478,0,0,0,0,0,641,0,641,641,0,315,0,0,0,0,0,230,0,0,0,0,0,327,0,327,327,0,65,0,0,0,0,0,248,0,0,0,0,0,314,0,314,314,0,250,0,0,0,0,0
537,1624,publication,701,467,234,572,0,0,0,0,0,673,0,673,673,0,323,0,0,0,0,0,391,0,0,0,0,0,467,0,467,467,0,154,0,0,0,0,0,181,0,0,0,0,0,206,0,206,206,0,169,0,0,0,0,0
538,1623,publication,656,435,221,400,0,0,0,0,0,634,0,634,634,0,286,0,0,0,0,0,204,0,0,0,0,0,435,0,435,435,0,121,0,0,0,0,0,196,0,0,0,0,0,199,0,199,199,0,165,0,0,0,0,0
539,1622,publication,712,432,280,496,0,0,0,0,0,685,0,685,685,0,310,0,0,0,0,0,272,0,0,0,0,0,432,0,432,432,0,70,0,0,0,0,0,224,0,0,0,0,0,253,0,253,253,0,240,0,0,0,0,0
540,1621,publication,686,427,259,543,0,0,0,0,0,663,0,663,663,0,274,0,0,0,0,0,302,0,0,0,0,0,427,0,427,427,0,83,0,0,0,0,0,241,0,0,0,0,0,236,0,236,236,0,191,0,0,0,0,0
541,1620,publication,825,571,254,638,0,0,0,0,0,798,0,798,798,0,296,0,0,0,0,0,401,0,0,0,0,0,571,0,571,571,0,101,0,0,0,0,0,237,0,0,0,0,0,227,0,227,227,0,195,0,0,0,0,0
542,1619,publication,753,528,225,529,0,0,0,0,0,742,0,742,742,0,259,0,0,0,0,0,328,0,0,0,0,0,528,0,528,528,0,91,0,0,0,0,0,201,0,0,0,0,0,214,0,214,214,0,168,0,0,0,0,0
543,1618,publication,593,425,168,455,0,0,0,0,0,568,0,568,568,0,216,0,0,0,0,0,309,0,0,0,0,0,425,0,425,425,0,76,0,0,0,0,0,146,0,0,0,0,0,143,0,143,143,0,140,0,0,0,0,0
544,1617,publication,624,439,185,421,0,0,0,0,0,617,0,617,617,0,247,0,0,0,0,0,257,0,0,0,0,0,439,0,439,439,0,109,0,0,0,0,0,164,0,0,0,0,0,178,0,178,178,0,138,0,0,0,0,0
545,1616,publication,846,563,283,519,0,0,0,0,0,735,0,735,735,0,346,0,0,0,0,0,253,0,0,0,0,0,563,0,563,563,0,98,0,0,0,0,0,266,0,0,0,0,0,172,0,172,172,0,248,0,0,0,0,0
546,1615,publication,607,386,221,444,0,0,0,0,0,567,0,567,567,0,252,0,0,0,0,0,243,0,0,0,0,0,386,0,386,386,0,85,0,0,0,0,0,201,0,0,0,0,0,181,0,181,181,0,167,0,0,0,0,0
547,1614,publication,594,409,185,455,0,0,0,0,0,575,0,575,575,0,212,0,0,0,0,0,287,0,0,0,0,0,407,0,407,407,0,75,0,0,0,0,0,168,0,0,0,0,0,168,0,168,168,0,137,0,0,0,0,0
548,1613,publication,701,534,167,432,0,0,0,0,0,693,0,693,693,0,235,0,0,0,0,0,276,0,0,0,0,0,534,0,534,534,0,117,0,0,0,0,0,156,0,0,0,0,0,159,0,159,159,0,118,0,0,0,0,0
549,1612,publication,626,483,143,431,0,0,0,0,0,603,0,603,603,0,228,0,0,0,0,0,314,0,0,0,0,0,483,0,483,483,0,109,0,0,0,0,0,117,0,0,0,0,0,120,0,120,120,0,119,0,0,0,0,0
550,1611,publication,600,437,163,362,0,0,0,0,0,588,0,588,588,0,207,0,0,0,0,0,225,0,0,0,0,0,436,0,436,436,0,84,0,0,0,0,0,137,0,0,0,0,0,152,0,152,152,0,123,0,0,0,0,0
551,1610,publication,757,586,171,640,0,0,0,0,0,741,0,741,741,0,222,0,0,0,0,0,483,0,0,0,0,0,586,0,586,586,0,76,0,0,0,0,0,157,0,0,0,0,0,155,0,155,155,0,146,0,0,0,0,0
552,1609,publication,1405,1308,97,488,0,0,0,0,0,1385,0,1385,1385,0,219,0,0,0,0,0,389,0,0,0,0,0,1308,0,1308,1308,0,81,0,0,0,0,0,99,0,0,0,0,0,77,0,77,77,0,138,0,0,0,0,0
553,1608,publication,846,452,394,459,0,0,0,0,0,583,0,583,583,0,204,0,0,0,0,0,327,0,0,0,0,0,452,0,452,452,0,97,0,0,0,0,0,132,0,0,0,0,0,131,0,131,131,0,107,0,0,0,0,0
554,1607,publication,488,367,121,390,0,0,0,0,0,483,0,483,483,0,148,0,0,0,0,0,278,0,0,0,0,0,367,0,367,367,0,65,0,0,0,0,0,112,0,0,0,0,0,116,0,116,116,0,83,0,0,0,0,0
555,1606,publication,516,409,107,412,0,0,0,0,0,510,0,510,510,0,178,0,0,0,0,0,311,0,0,0,0,0,409,0,409,409,0,82,0,0,0,0,0,101,0,0,0,0,0,101,0,101,101,0,96,0,0,0,0,0
556,1605,publication,473,359,114,387,0,0,0,0,0,469,0,469,469,0,133,0,0,0,0,0,285,0,0,0,0,0,359,0,359,359,0,50,0,0,0,0,0,102,0,0,0,0,0,110,0,110,110,0,83,0,0,0,0,0
557,1604,publication,539,402,137,442,0,0,0,0,0,523,0,523,523,0,176,0,0,0,0,0,308,0,0,0,0,0,402,0,402,402,0,70,0,0,0,0,0,134,0,0,0,0,0,121,0,121,121,0,106,0,0,0,0,0
558,1603,publication,659,560,99,537,0,0,0,0,0,644,0,644,644,0,206,0,0,0,0,0,450,0,0,0,0,0,560,0,560,560,0,95,0,0,0,0,0,87,0,0,0,0,0,84,0,84,84,0,111,0,0,0,0,0
559,1602,publication,612,486,126,468,0,0,0,0,0,593,0,593,593,0,198,0,0,0,0,0,344,0,0,0,0,0,486,0,486,486,0,92,0,0,0,0,0,124,0,0,0,0,0,107,0,107,107,0,106,0,0,0,0,0
560,1601,publication,2185,760,1425,1634,0,0,0,0,0,2152,0,2152,2152,0,444,0,0,0,0,0,431,0,0,0,0,0,760,0,760,760,0,69,0,0,0,0,0,1203,0,0,0,0,0,1392,0,1392,1392,0,375,0,0,0,0,0
561,1600,publication,1588,1037,551,1339,0,0,0,0,0,1419,0,1419,1419,0,776,0,0,0,0,0,808,0,0,0,0,0,1037,0,1037,1037,0,243,0,0,0,0,0,531,0,0,0,0,0,382,0,382,382,0,533,0,0,0,0,0
562,1599,publication,914,1154,-240,711,0,0,0,0,0,888,0,888,888,0,316,0,0,0,0,0,968,0,0,0,0,0,1154,0,1154,1154,0,308,0,0,0,0,0,-257,0,0,0,0,0,-266,0,-266,-266,0,8,0,0,0,0,0
563,1598,publication,745,566,179,621,0,0,0,0,0,733,0,733,733,0,218,0,0,0,0,0,454,0,0,0,0,0,566,0,566,566,0,69,0,0,0,0,0,167,0,0,0,0,0,167,0,167,167,0,149,0,0,0,0,0
564,1597,publication,665,530,135,552,0,0,0,0,0,656,0,656,656,0,202,0,0,0,0,0,419,0,0,0,0,0,530,0,530,530,0,72,0,0,0,0,0,133,0,0,0,0,0,126,0,126,126,0,130,0,0,0,0,0
565,1596,publication,875,670,205,644,0,0,0,0,0,862,0,862,862,0,272,0,0,0,0,0,448,0,0,0,0,0,670,0,670,670,0,81,0,0,0,0,0,196,0,0,0,0,0,192,0,192,192,0,191,0,0,0,0,0
566,1595,publication,942,710,232,583,0,0,0,0,0,917,0,917,917,0,293,0,0,0,0,0,360,0,0,0,0,0,710,0,710,710,0,100,0,0,0,0,0,223,0,0,0,0,0,207,0,207,207,0,193,0,0,0,0,0
567,1594,publication,725,489,236,596,0,0,0,0,0,667,0,667,667,0,303,0,0,0,0,0,361,0,0,0,0,0,489,0,489,489,0,66,0,0,0,0,0,235,0,0,0,0,0,178,0,178,178,0,237,0,0,0,0,0
568,1593,publication,706,690,16,599,0,0,0,0,0,693,0,693,693,0,240,0,0,0,0,0,584,0,0,0,0,0,690,0,690,690,0,119,0,0,0,0,0,15,0,0,0,0,0,3,0,3,3,0,121,0,0,0,0,0
569,1592,publication,665,518,147,550,0,0,0,0,0,659,0,659,659,0,222,0,0,0,0,0,407,0,0,0,0,0,518,0,518,518,0,68,0,0,0,0,0,143,0,0,0,0,0,141,0,141,141,0,154,0,0,0,0,0
570,1591,publication,585,420,165,457,0,0,0,0,0,572,0,572,572,0,244,0,0,0,0,0,299,0,0,0,0,0,420,0,420,420,0,95,0,0,0,0,0,158,0,0,0,0,0,152,0,152,152,0,149,0,0,0,0,0
571,1590,publication,653,512,141,508,0,0,0,0,0,644,0,644,644,0,214,0,0,0,0,0,373,0,0,0,0,0,512,0,512,512,0,75,0,0,0,0,0,135,0,0,0,0,0,132,0,132,132,0,139,0,0,0,0,0
572,1589,publication,587,583,4,459,0,0,0,0,0,578,0,578,578,0,221,0,0,0,0,0,466,0,0,0,0,0,583,0,583,583,0,97,0,0,0,0,0,-7,0,0,0,0,0,-5,0,-5,-5,0,124,0,0,0,0,0
573,1588,publication,837,628,209,735,0,0,0,0,0,817,0,817,817,0,294,0,0,0,0,0,542,0,0,0,0,0,628,0,628,628,0,88,0,0,0,0,0,193,0,0,0,0,0,189,0,189,189,0,206,0,0,0,0,0
574,1587,publication,576,401,175,502,0,0,0,0,0,561,0,561,561,0,216,0,0,0,0,0,337,0,0,0,0,0,401,0,401,401,0,51,0,0,0,0,0,165,0,0,0,0,0,160,0,160,160,0,165,0,0,0,0,0
575,1586,publication,569,357,212,487,0,0,0,0,0,559,0,559,559,0,263,0,0,0,0,0,286,0,0,0,0,0,357,0,357,357,0,67,0,0,0,0,0,201,0,0,0,0,0,202,0,202,202,0,196,0,0,0,0,0
576,1585,publication,564,349,215,487,0,0,0,0,0,551,0,551,551,0,241,0,0,0,0,0,286,0,0,0,0,0,349,0,349,349,0,48,0,0,0,0,0,201,0,0,0,0,0,202,0,202,202,0,193,0,0,0,0,0
577,1584,publication,549,334,215,469,0,0,0,0,0,525,0,525,525,0,250,0,0,0,0,0,267,0,0,0,0,0,334,0,334,334,0,64,0,0,0,0,0,202,0,0,0,0,0,191,0,191,191,0,186,0,0,0,0,0
578,1583,publication,480,307,173,401,0,0,0,0,0,474,0,474,474,0,201,0,0,0,0,0,241,0,0,0,0,0,307,0,307,307,0,46,0,0,0,0,0,160,0,0,0,0,0,167,0,167,167,0,155,0,0,0,0,0
579,1582,publication,567,486,81,494,0,0,0,0,0,559,0,559,559,0,208,0,0,0,0,0,423,0,0,0,0,0,486,0,486,486,0,51,0,0,0,0,0,71,0,0,0,0,0,73,0,73,73,0,157,0,0,0,0,0
580,1581,publication,612,458,154,514,0,0,0,0,0,551,0,551,551,0,234,0,0,0,0,0,355,0,0,0,0,0,458,0,458,458,0,41,0,0,0,0,0,159,0,0,0,0,0,93,0,93,93,0,193,0,0,0,0,0
581,1580,publication,709,572,137,580,0,0,0,0,0,704,0,704,704,0,216,0,0,0,0,0,448,0,0,0,0,0,572,0,572,572,0,64,0,0,0,0,0,132,0,0,0,0,0,132,0,132,132,0,152,0,0,0,0,0
582,1579,publication,614,408,206,570,0,0,0,0,0,486,0,486,486,0,152,0,0,0,0,0,368,0,0,0,0,0,408,0,408,408,0,36,0,0,0,0,0,202,0,0,0,0,0,78,0,78,78,0,116,0,0,0,0,0
583,1578,publication,480,372,108,418,0,0,0,0,0,477,0,477,477,0,189,0,0,0,0,0,315,0,0,0,0,0,372,0,372,372,0,54,0,0,0,0,0,103,0,0,0,0,0,105,0,105,105,0,135,0,0,0,0,0
584,1577,publication,434,337,97,356,0,0,0,0,0,426,0,426,426,0,161,0,0,0,0,0,266,0,0,0,0,0,337,0,337,337,0,57,0,0,0,0,0,90,0,0,0,0,0,89,0,89,89,0,104,0,0,0,0,0
585,1576,publication,605,327,278,537,0,0,0,0,0,551,0,551,551,0,319,0,0,0,0,0,267,0,0,0,0,0,327,0,327,327,0,52,0,0,0,0,0,270,0,0,0,0,0,224,0,224,224,0,267,0,0,0,0,0
586,1575,publication,603,395,208,517,0,0,0,0,0,557,0,557,557,0,257,0,0,0,0,0,322,0,0,0,0,0,395,0,395,395,0,54,0,0,0,0,0,195,0,0,0,0,0,162,0,162,162,0,203,0,0,0,0,0
587,1574,publication,477,354,123,401,0,0,0,0,0,471,0,471,471,0,188,0,0,0,0,0,268,0,0,0,0,0,354,0,354,354,0,27,0,0,0,0,0,133,0,0,0,0,0,117,0,117,117,0,161,0,0,0,0,0
588,1573,publication,580,439,141,378,0,0,0,0,0,576,0,576,576,0,258,0,0,0,0,0,246,0,0,0,0,0,439,0,439,439,0,101,0,0,0,0,0,132,0,0,0,0,0,137,0,137,137,0,157,0,0,0,0,0
589,1572,publication,365,201,164,306,0,0,0,0,0,357,0,357,357,0,175,0,0,0,0,0,150,0,0,0,0,0,201,0,201,201,0,42,0,0,0,0,0,156,0,0,0,0,0,156,0,156,156,0,133,0,0,0,0,0
590,1571,publication,386,232,154,330,0,0,0,0,0,372,0,372,372,0,188,0,0,0,0,0,180,0,0,0,0,0,232,0,232,232,0,41,0,0,0,0,0,150,0,0,0,0,0,140,0,140,140,0,147,0,0,0,0,0
591,1570,publication,743,625,118,596,0,0,0,0,0,734,0,734,734,0,271,0,0,0,0,0,481,0,0,0,0,0,625,0,625,625,0,45,0,0,0,0,0,115,0,0,0,0,0,109,0,109,109,0,226,0,0,0,0,0
592,1569,publication,492,349,143,433,0,0,0,0,0,477,0,477,477,0,185,0,0,0,0,0,298,0,0,0,0,0,349,0,349,349,0,48,0,0,0,0,0,135,0,0,0,0,0,128,0,128,128,0,137,0,0,0,0,0
593,1568,publication,376,246,130,271,0,0,0,0,0,371,0,371,371,0,153,0,0,0,0,0,151,0,0,0,0,0,246,0,246,246,0,46,0,0,0,0,0,120,0,0,0,0,0,125,0,125,125,0,107,0,0,0,0,0
594,1567,publication,291,196,95,238,0,0,0,0,0,283,0,283,283,0,127,0,0,0,0,0,154,0,0,0,0,0,196,0,196,196,0,39,0,0,0,0,0,84,0,0,0,0,0,87,0,87,87,0,88,0,0,0,0,0
595,1566,publication,405,225,180,349,0,0,0,0,0,396,0,396,396,0,186,0,0,0,0,0,178,0,0,0,0,0,225,0,225,225,0,35,0,0,0,0,0,171,0,0,0,0,0,171,0,171,171,0,151,0,0,0,0,0
596,1565,publication,346,194,152,268,0,0,0,0,0,340,0,340,340,0,165,0,0,0,0,0,127,0,0,0,0,0,194,0,194,194,0,35,0,0,0,0,0,141,0,0,0,0,0,146,0,146,146,0,130,0,0,0,0,0
597,1564,publication,357,372,-15,300,0,0,0,0,0,352,0,352,352,0,171,0,0,0,0,0,326,0,0,0,0,0,372,0,372,372,0,38,0,0,0,0,0,-26,0,0,0,0,0,-20,0,-20,-20,0,133,0,0,0,0,0
598,1563,publication,430,256,174,367,0,0,0,0,0,420,0,420,420,0,198,0,0,0,0,0,207,0,0,0,0,0,256,0,256,256,0,38,0,0,0,0,0,160,0,0,0,0,0,164,0,164,164,0,160,0,0,0,0,0
599,1562,publication,365,202,163,320,0,0,0,0,0,356,0,356,356,0,187,0,0,0,0,0,162,0,0,0,0,0,202,0,202,202,0,23,0,0,0,0,0,158,0,0,0,0,0,154,0,154,154,0,164,0,0,0,0,0
600,1561,publication,374,303,71,336,0,0,0,0,0,369,0,369,369,0,158,0,0,0,0,0,267,0,0,0,0,0,303,0,303,303,0,51,0,0,0,0,0,69,0,0,0,0,0,66,0,66,66,0,107,0,0,0,0,0
601,1560,publication,432,310,122,348,0,0,0,0,0,423,0,423,423,0,158,0,0,0,0,0,232,0,0,0,0,0,310,0,310,310,0,38,0,0,0,0,0,116,0,0,0,0,0,113,0,113,113,0,120,0,0,0,0,0
602,1559,publication,301,316,-15,254,0,0,0,0,0,289,0,289,289,0,123,0,1,0,0,1,271,0,0,0,0,0,316,0,316,316,0,36,0,0,0,0,0,-17,0,0,0,0,0,-27,0,-27,-27,0,87,0,1,0,0,1
603,1558,publication,319,208,111,265,0,0,0,0,0,311,0,311,311,0,137,0,0,0,0,0,161,0,0,0,0,0,208,0,208,208,0,24,0,0,0,0,0,104,0,0,0,0,0,103,0,103,103,0,113,0,0,0,0,0
604,1557,publication,352,360,-8,302,0,0,0,0,0,352,0,352,352,0,136,0,0,0,0,0,314,0,0,0,0,0,360,0,360,360,0,128,0,0,0,0,0,-12,0,0,0,0,0,-8,0,-8,-8,0,8,0,0,0,0,0
605,1556,publication,389,281,108,314,0,0,0,0,0,385,0,385,385,0,169,0,0,0,0,0,217,0,0,0,0,0,281,0,281,281,0,47,0,0,0,0,0,97,0,0,0,0,0,104,0,104,104,0,122,0,0,0,0,0
606,1555,publication,335,215,120,279,0,0,0,0,0,329,0,329,329,0,145,0,0,0,0,0,166,0,0,0,0,0,215,0,215,215,0,30,0,0,0,0,0,113,0,0,0,0,0,114,0,114,114,0,115,0,0,0,0,0
607,1554,publication,367,261,106,307,0,0,0,0,0,358,0,358,358,0,182,0,0,0,0,0,212,0,0,0,0,0,261,0,261,261,0,65,0,0,0,0,0,95,0,0,0,0,0,97,0,97,97,0,117,0,0,0,0,0
608,1553,publication,304,170,134,255,0,0,0,0,0,298,0,298,298,0,134,0,0,0,0,0,133,0,0,0,0,0,170,0,170,170,0,25,0,0,0,0,0,122,0,0,0,0,0,128,0,128,128,0,109,0,0,0,0,0
609,1552,publication,398,206,192,351,0,0,0,0,0,393,0,393,393,0,196,0,0,0,0,0,166,0,0,0,0,0,206,0,206,206,0,32,0,0,0,0,0,185,0,0,0,0,0,187,0,187,187,0,164,0,0,0,0,0
610,1551,publication,371,227,144,305,0,0,0,0,0,356,0,356,356,0,154,0,0,0,0,0,162,0,0,0,0,0,227,0,227,227,0,25,0,0,0,0,0,143,0,0,0,0,0,129,0,129,129,0,129,0,0,0,0,0
611,1550,publication,603,317,286,474,0,0,0,0,0,591,0,591,591,0,314,0,0,0,0,0,213,0,0,0,0,0,317,0,317,317,0,63,0,0,0,0,0,261,0,0,0,0,0,274,0,274,274,0,251,0,0,0,0,0
612,1549,publication,351,151,200,285,0,0,0,0,0,338,0,338,338,0,201,0,0,0,0,0,100,0,0,0,0,0,151,0,151,151,0,42,0,0,0,0,0,185,0,0,0,0,0,187,0,187,187,0,159,0,0,0,0,0
613,1548,publication,285,118,167,244,0,0,0,0,0,283,0,283,283,0,155,0,0,0,0,0,87,0,0,0,0,0,118,0,118,118,0,12,0,0,0,0,0,157,0,0,0,0,0,165,0,165,165,0,143,0,0,0,0,0
614,1547,publication,223,188,35,184,0,0,0,0,0,218,0,218,218,0,116,0,0,0,0,0,155,0,0,0,0,0,188,0,188,188,0,19,0,0,0,0,0,29,0,0,0,0,0,30,0,30,30,0,97,0,0,0,0,0
