,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_grid,openalex_has_affiliations_ror,openalex_has_affiliations_sourceid,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_grid_adds_presence,openalex_affiliations_grid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,openalex_referencesvsopen_adds_presence,openalex_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
518,2001.0,standard,22,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,22,22,0,0,0,0,0,16,0,1,0,4,0,0,0,0
519,2000.0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,5,5,4,0,0,0,0,0,0
520,2000.0,book,10296,4695,4566,1331,229,139,132,136,139,229,4580,4602,959,4602,4580,3714,4550,4550,209,227,134,227,130,227,1315,3,221,221,134,134,127,127,131,131,134,134,221,221,2338,2402,2360,2402,957,957,2317,2402,2338,2402,446,2895,4550,0,4550,0,197,198,140,3533,105,3568,140,3533,103,127,140,140,197,198,10296,10296,157,99,99,4897,4,5509,4897,7281,0,34,34,2452,2358,2452
521,2000.0,book-chapter,212407,115051,55235,65440,49461,39880,37969,38915,39968,49461,111318,111341,25361,111341,111318,47526,108638,108638,54069,9931,8094,9931,7873,9931,65349,15,49183,49185,39633,39723,37733,37735,38674,38676,39721,39723,49183,49185,20054,22332,20077,22332,25336,25337,19936,22332,20054,22332,11290,37180,108638,0,108638,0,2141,6722,0,0,0,0,0,0,1888,7004,0,0,2252,6832,212407,212407,1188,1979,1979,144617,40,145625,144617,47208,0,75932,74980,212407,40582,212407
522,2000.0,book-part,18,4,1,0,0,0,0,0,0,0,3,3,3,3,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,3,0,0,0,18,0,18
523,2000.0,book-section,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8
524,2000.0,component,3276,2069,103,101,109,45,13,45,45,109,2069,2069,634,2069,2069,158,2058,2058,50,91,36,91,35,91,101,0,47,48,45,45,13,13,45,45,45,45,47,48,13,44,13,44,634,634,0,44,13,44,116,127,2058,0,2058,0,50,50,91,1978,36,2033,91,1978,35,35,91,91,50,50,3276,3276,0,87,87,2884,0,3276,2884,107,0,0,0,0,0,0
525,2000.0,dataset,100118,1694,729,26,23,23,22,23,23,23,1192,1269,385,1269,1192,148,1648,1648,23,1,1,1,1,1,26,0,23,23,23,23,22,22,23,23,23,23,23,23,23,22,100,22,384,385,2,22,23,22,30,77,1648,0,1648,0,23,23,0,0,0,0,0,0,1,1,0,0,23,23,100118,100118,0,0,0,6221,1,8514,6221,1481,0,0,0,100118,0,100118
526,2000.0,grant,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,2000.0,journal-article,1334465,1081051,1028204,804862,799425,679188,654853,665943,680273,799425,1074822,1074869,508838,1074869,1074822,849877,1073421,1073421,749304,1020434,955863,1020434,952296,1020434,711812,1903,661008,663842,559018,561870,539108,540930,548025,549905,559904,561870,661008,663842,8889,68977,8935,68977,508465,508573,8407,68977,8889,68977,49024,656762,94593,406655,94593,406655,152211,215143,0,0,0,0,0,0,57,515978,0,0,180063,239970,1334465,1334465,109930,168986,168986,1165157,544,1167758,1165157,857565,1146988,654989,623431,1334465,1333687,1334465
528,2000.0,journal-issue,8843,36,14,12,7,5,5,5,5,7,30,30,7,30,30,12,30,30,7,15,15,15,15,15,12,0,7,7,5,5,5,5,5,5,5,5,7,7,30,30,30,30,7,7,30,30,30,30,11,12,10,0,10,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,8843,8843,0,1,1,15,1,15,15,753,7776,0,0,8843,8808,8843
529,2000.0,monograph,11419,2358,1883,583,144,113,100,101,113,144,2033,2036,247,2036,2033,1362,2188,2188,94,114,83,114,81,114,581,0,128,128,98,98,86,86,87,87,98,98,128,128,345,375,348,375,243,243,340,375,345,375,216,995,2188,0,2188,0,90,90,111,2078,82,2107,111,2078,80,80,111,111,94,94,11419,11419,23,182,182,3779,6,3853,3779,3357,0,20,9,318,281,318
530,2000.0,other,5122,1546,149,255,253,183,160,171,183,253,1472,1473,461,1473,1472,708,1472,1472,478,54,49,54,37,54,255,0,252,252,182,182,159,159,170,170,182,182,252,252,402,405,403,405,217,277,402,405,402,405,216,608,1472,0,1472,0,218,220,0,0,0,0,0,0,22,23,0,0,218,220,5122,5122,0,39,39,2265,269,2332,2265,1095,0,563,530,5122,1979,5122
531,2000.0,posted-content,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,24,24,42,0,42,42,13,0,0,0,0,0,0
532,2000.0,proceedings,735,61,15,19,0,0,0,0,0,0,50,50,12,50,50,28,60,60,0,1,1,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,12,12,50,50,50,50,14,22,60,0,60,0,0,0,1,60,1,60,1,60,1,1,1,1,0,0,735,735,0,0,0,0,0,0,0,115,0,0,0,15,15,15
533,2000.0,proceedings-article,52336,49306,16445,33338,37237,29254,27516,28056,29415,37237,49244,49244,17393,49244,49244,29695,49238,49238,20564,5104,2814,5104,1418,5104,32052,16,28094,28144,21911,22026,20767,20797,21144,21174,21993,22026,28094,28144,30,4264,30,4264,17377,17377,29,4264,30,4264,5722,22789,49238,0,49238,0,10323,10890,0,0,0,0,0,0,962,1417,0,0,16269,16595,52336,52336,5456,13108,13108,50973,18,50975,50973,25518,0,12271,5455,52336,20738,52336
534,2000.0,reference-book,17480,1105,116,106,34,27,25,27,27,34,1093,1093,43,1093,1093,159,1013,1013,11,3,3,3,2,3,106,0,34,34,27,27,25,25,27,27,27,27,34,34,136,139,136,139,43,43,136,139,136,139,27,140,1013,0,1013,0,11,11,3,175,3,175,3,175,2,2,3,3,11,11,17480,17480,1,0,0,17166,0,17169,17166,665,0,0,0,17021,1,17021
535,2000.0,reference-entry,3433,921,99,742,780,506,441,460,513,780,920,920,168,920,920,529,907,907,618,90,86,90,0,90,742,0,539,540,317,323,268,268,280,280,323,323,539,540,1,8,1,8,168,168,0,8,1,8,172,474,907,0,907,0,15,30,0,0,0,0,0,0,0,0,0,0,15,30,3433,3433,0,299,299,3392,0,3394,3392,1094,0,1561,1561,3433,149,3433
536,2000.0,report,17733,14084,1031,7745,2084,1989,1973,1986,1991,2084,13993,14042,1434,14042,13993,4141,14017,14017,4031,885,145,885,128,885,7689,0,1673,1692,1631,1649,1617,1633,1629,1645,1633,1649,1673,1692,479,976,528,976,1364,1372,452,976,479,976,2203,3565,14017,0,14017,0,4031,4031,885,13199,145,13939,885,13199,128,128,885,885,4031,4031,17733,17733,70,586,586,16671,92,16994,16671,3127,0,0,0,0,0,0
537,2000.0,report-series,352,101,90,97,38,35,34,35,35,38,100,100,31,100,100,75,100,100,46,79,4,79,4,79,97,0,38,38,35,35,34,34,35,35,35,35,38,38,62,65,62,65,31,31,62,65,62,65,8,72,100,0,100,0,46,46,0,0,0,0,0,0,0,4,0,0,46,46,352,352,0,0,0,142,0,142,142,170,0,0,0,352,352,352
538,2000.0,standard,70,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,70,70,0,0,0,0,0,67,0,4,0,0,0,0,0,0
539,1999.0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,4,4,1,0,0,0,0,0,0
540,1999.0,book,10289,5177,5054,1935,698,607,586,599,612,698,5062,5095,922,5095,5062,4128,5021,5021,646,945,179,945,172,945,1929,2,690,690,600,605,579,579,592,592,605,605,690,690,2096,2228,2129,2228,920,920,2084,2228,2096,2228,585,3192,5021,0,5021,0,638,638,152,3350,123,3379,152,3350,120,157,152,152,638,638,10289,10289,86,69,69,5525,2,6059,5525,7188,0,29,29,3211,3109,3211
541,1999.0,book-chapter,160517,99572,45138,62033,46253,36708,34773,35753,36792,46253,97925,97947,22081,97947,97925,42552,93672,93672,50687,9219,7473,9219,7056,9219,62010,1,46130,46131,36604,36689,34672,34673,35652,35653,36688,36689,46130,46131,15584,17368,15606,17368,22074,22075,15412,17368,15584,17368,10119,33295,93672,0,93672,0,1574,5830,0,0,0,0,0,0,1820,5913,0,0,1694,5950,160517,160517,501,1574,1574,110944,20,111882,110944,41621,0,67937,67108,160517,37296,160517
542,1999.0,book-part,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,1,0,0,0,15,0,15
543,1999.0,component,2939,1908,104,47,58,9,9,9,9,58,1908,1908,622,1908,1908,148,1894,1894,33,64,26,64,25,64,47,0,8,10,7,7,7,7,7,7,7,7,8,10,37,31,37,31,622,622,0,31,37,31,104,113,1894,0,1894,0,33,33,64,1844,26,1882,64,1844,25,25,64,64,33,33,2939,2939,0,61,61,2512,0,2939,2512,107,0,0,0,0,0,0
544,1999.0,dataset,8004,1219,259,124,117,115,115,115,115,117,1097,1167,339,1167,1097,155,1186,1186,98,0,0,0,0,0,124,0,117,117,115,115,115,115,115,115,115,115,117,117,22,157,92,157,339,339,0,157,22,157,53,94,1186,0,1186,0,98,98,0,0,0,0,0,0,0,0,0,0,98,98,8004,8004,0,0,0,5087,0,6551,5087,758,0,0,0,8004,0,8004
545,1999.0,grant,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,1999.0,journal-article,1206925,1009770,967562,759598,736074,623930,600921,611541,624932,736074,1005003,1005051,456856,1005051,1005003,803634,1003184,1003184,698691,961831,901420,961831,898213,961831,671712,1900,608371,610858,513717,516248,494778,496355,503443,505082,514522,516248,608371,610858,8156,55357,8202,55359,456569,456653,7854,55359,8156,55357,45621,614065,75715,385605,75715,385605,145294,197008,0,0,0,0,0,0,40,475032,0,0,170892,220328,1206925,1206925,103762,152791,152791,1083869,417,1085251,1083869,807547,1089439,602857,574665,1206925,1206221,1206925
547,1999.0,journal-issue,8083,25,5,8,5,5,5,5,5,5,19,19,4,19,19,8,22,22,2,5,5,5,5,5,8,0,5,5,5,5,5,5,5,5,5,5,5,5,19,19,19,19,4,4,19,19,19,19,6,6,8,3,8,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,8083,8083,0,0,0,1,0,1,1,698,7089,0,0,8083,8051,8083
548,1999.0,monograph,4299,1761,1442,501,119,94,84,90,94,119,1740,1742,181,1742,1740,1156,1697,1697,75,106,72,106,70,106,498,2,109,109,84,84,74,74,80,80,84,84,109,109,292,333,294,333,177,177,286,333,292,333,179,822,1697,0,1697,0,73,73,103,1485,71,1517,103,1485,68,68,103,103,74,74,4299,4299,27,183,183,3108,6,3179,3108,2641,0,9,6,308,295,308
549,1999.0,other,4461,1277,158,115,190,151,147,148,151,190,1225,1225,355,1225,1225,557,1215,1215,340,74,65,74,40,74,115,0,181,181,144,144,140,140,141,141,144,144,181,181,410,408,410,408,182,218,407,408,410,408,167,469,1215,0,1215,0,199,199,0,0,0,0,0,0,8,9,0,0,199,199,4461,4461,0,113,113,2116,199,2253,2116,1019,0,291,230,4461,2003,4461
550,1999.0,posted-content,50,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,50,50,0,19,19,49,0,49,49,10,0,0,0,0,0,0
551,1999.0,proceedings,624,19,14,4,0,0,0,0,0,0,7,7,1,7,7,5,19,19,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,1,7,7,7,7,2,5,19,0,19,0,1,1,1,18,0,19,1,18,0,0,1,1,1,1,624,624,0,0,0,0,0,0,0,79,0,0,0,9,9,9
552,1999.0,proceedings-article,54520,52126,20485,38609,41984,32224,29923,30660,32352,41984,52113,52113,16950,52113,52113,31535,52037,52037,23581,4242,3223,4242,2115,4242,36723,293,35143,35192,26717,26834,24965,24992,25569,25596,26804,26834,35143,35192,1145,2787,1145,2787,16950,16950,1125,2787,1145,2787,5802,24604,52037,0,52037,0,9488,10295,0,0,0,0,0,0,1020,1823,0,0,19664,19973,54520,54520,3889,8620,8620,52852,1,52873,52852,27196,0,16229,4642,54520,18235,54520
553,1999.0,reference-book,270,78,50,49,10,6,6,6,6,10,78,78,20,78,78,66,78,78,5,5,5,5,5,5,49,0,10,10,6,6,6,6,6,6,6,6,10,10,55,56,55,56,20,20,55,56,55,56,6,58,78,0,78,0,5,5,5,71,5,71,5,71,5,5,5,5,5,5,270,270,0,1,1,168,0,170,168,175,0,0,0,42,1,42
554,1999.0,reference-entry,2249,841,77,743,777,659,629,635,661,777,841,841,306,841,841,358,835,835,632,70,70,70,0,70,743,0,770,770,652,654,623,623,629,629,654,654,770,770,0,7,0,7,306,306,0,7,0,7,120,298,835,0,835,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,2249,2249,0,13,13,2243,0,2245,2243,525,0,1541,1541,2249,62,2249
555,1999.0,report,12353,8974,953,7039,848,728,710,719,729,848,8890,8917,1138,8917,8890,3106,8938,8938,1791,837,98,837,92,837,7021,0,453,461,402,406,391,395,399,403,402,406,453,461,517,710,544,710,1066,1076,448,710,517,710,1376,2578,8938,0,8938,0,1791,1791,837,8137,98,8876,837,8137,92,92,837,837,1791,1791,12353,12353,38,596,596,10968,111,11491,10968,2778,0,0,0,0,0,0
556,1999.0,report-series,286,96,88,88,34,30,27,29,30,34,93,93,23,93,93,64,96,96,45,73,10,73,9,73,88,0,34,34,30,30,27,27,29,29,30,30,34,34,45,47,45,47,23,23,45,47,45,47,12,58,96,0,96,0,45,45,0,0,0,0,0,0,0,9,0,0,45,45,286,286,0,0,0,107,0,107,107,133,0,0,0,286,286,286
557,1999.0,standard,62,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,62,62,0,0,0,0,0,58,0,1,0,2,0,0,0,0
558,1998.0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,6,6,2,0,0,0,0,0,0
559,1998.0,book,8909,4216,4137,1136,147,84,79,81,84,147,4130,4149,701,4149,4130,3336,4068,4068,134,226,158,226,155,226,1119,1,142,142,79,79,75,75,77,77,79,79,142,142,2008,2095,2027,2095,697,697,1999,2095,2008,2095,448,2557,4068,0,4068,0,126,126,154,3191,126,3219,154,3191,126,143,154,154,126,126,8909,8909,77,86,86,4562,4,5081,4562,6278,0,20,20,2115,2031,2115
560,1998.0,book-chapter,160573,102766,44360,65024,49301,39179,37262,38216,39331,49301,101034,101071,22249,101071,101034,43049,96337,96337,52173,9684,8302,9684,7941,9684,65019,0,49233,49236,39130,39284,37214,37216,38167,38169,39282,39284,49233,49236,14165,15797,14202,15797,22243,22248,14053,15797,14165,15797,10158,33439,96337,0,96337,0,1534,5236,0,0,0,0,0,0,1829,6534,0,0,1631,5333,160573,160573,1381,1899,1899,115014,10,116133,115014,41481,0,69794,69046,160573,35358,160573
561,1998.0,book-part,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
562,1998.0,component,2389,1604,57,36,53,9,9,9,9,53,1604,1604,484,1604,1604,108,1593,1593,29,49,13,49,13,49,36,0,8,10,7,7,7,7,7,7,7,7,8,10,6,25,6,25,484,484,0,25,6,25,80,91,1593,0,1593,0,29,29,49,1555,13,1591,49,1555,13,13,49,49,29,29,2389,2389,0,55,55,2193,0,2389,2193,60,0,0,0,0,0,0
563,1998.0,dataset,13006,833,212,9,8,6,6,6,6,8,726,782,236,782,726,100,811,811,9,0,0,0,0,0,9,0,7,7,5,5,5,5,5,5,5,5,7,7,2,5,58,5,236,236,0,5,2,5,26,46,811,0,811,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,13006,13006,0,1,1,3381,0,11811,3381,846,0,0,0,13006,0,13006
564,1998.0,grant,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1998.0,journal-article,1192911,993029,952517,730155,706288,595417,572754,582922,596549,706288,988291,988330,429573,988330,988291,780129,986650,986650,659987,947540,889392,947540,886112,947540,649297,1702,587679,589917,492232,494686,473355,474776,481799,483277,493143,494686,587679,589917,7510,49631,7548,49632,429350,429421,7242,49632,7510,49631,46602,592278,73231,381568,73231,381568,141092,184396,0,0,0,0,0,0,95,479145,0,0,163095,204708,1192911,1192911,97360,144262,144262,1070567,343,1071996,1070567,783280,1078762,567874,543468,1192911,1191961,1192911
566,1998.0,journal-issue,8319,11,1,1,2,1,1,1,1,2,6,6,0,6,6,1,11,11,1,2,2,2,2,2,1,0,2,2,1,1,1,1,1,1,1,1,2,2,6,6,6,6,0,0,6,6,6,6,1,1,7,2,7,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,8319,8319,0,0,0,1,0,1,1,761,7507,0,0,8319,8283,8319
567,1998.0,monograph,3950,1707,1408,416,89,65,61,64,68,89,1679,1681,174,1681,1679,1102,1653,1653,57,95,71,95,70,95,416,0,84,84,62,65,58,58,61,61,65,65,84,84,274,313,276,313,170,170,270,313,274,313,175,785,1653,0,1653,0,55,55,88,1451,70,1469,88,1451,69,69,88,88,55,55,3950,3950,13,177,177,2954,6,3052,2954,2520,0,13,11,275,235,275
568,1998.0,other,3829,1411,125,156,188,170,167,168,170,188,1361,1361,395,1361,1361,575,1358,1358,328,55,49,55,30,55,156,0,180,180,163,163,160,160,161,161,163,163,180,180,401,401,401,401,164,197,400,401,401,401,192,481,1358,0,1358,0,282,282,0,0,0,0,0,0,9,9,0,0,282,282,3829,3829,0,116,116,1683,264,1752,1683,825,0,210,162,3829,1811,3829
569,1998.0,posted-content,129,8,8,0,0,0,0,0,0,0,8,8,0,8,8,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,129,129,0,26,26,129,0,129,129,14,0,0,0,0,0,0
570,1998.0,proceedings,625,25,11,2,1,1,1,1,1,1,13,13,3,13,13,3,24,24,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,3,3,13,13,13,13,1,2,24,0,24,0,0,0,0,24,0,24,0,24,0,0,0,0,0,0,625,625,0,0,0,0,0,0,0,87,0,0,0,8,9,8
571,1998.0,proceedings-article,44253,40705,17388,30407,33394,25146,23381,23978,25266,33394,40656,40656,12547,40656,40656,24745,40668,40668,17012,7950,5340,7950,4250,7950,29179,55,26333,26392,19798,19914,18587,18615,19049,19078,19884,19914,26333,26392,120,920,120,920,12547,12547,119,920,120,920,4593,18781,40668,0,40668,0,8133,8583,0,0,0,0,0,0,1074,3925,0,0,12944,13230,44253,44253,4815,9882,9882,43014,0,43018,43014,21413,0,10224,4599,44253,18841,44253
572,1998.0,reference-book,181,62,35,35,4,2,2,2,2,4,62,62,12,62,62,50,61,61,2,8,3,8,3,8,35,0,4,4,2,2,2,2,2,2,2,2,4,4,39,40,39,40,12,12,39,40,39,40,6,44,61,0,61,0,2,2,8,52,3,57,8,52,3,3,8,8,2,2,181,181,0,0,0,112,0,112,112,129,0,0,0,4,2,4
573,1998.0,reference-entry,271,75,69,59,71,60,57,59,60,71,75,75,39,75,75,68,75,75,63,69,69,69,15,69,59,0,52,52,44,44,42,42,44,44,44,44,52,52,0,5,0,5,39,39,0,5,0,5,5,57,75,0,75,0,3,5,0,0,0,0,0,0,15,15,0,0,3,5,271,271,0,20,20,270,0,271,270,123,0,102,102,271,30,271
574,1998.0,report,12447,8835,881,6999,791,683,664,678,683,791,8626,8687,1022,8687,8626,3027,8783,8783,1564,766,132,766,121,766,6995,0,475,479,415,417,400,402,412,414,415,417,475,479,479,674,540,674,943,958,418,674,479,674,1246,2489,8783,0,8783,0,1564,1564,766,8069,132,8703,766,8069,121,121,766,766,1564,1564,12447,12447,43,620,620,10442,98,11705,10442,2899,0,0,0,0,0,0
575,1998.0,report-series,272,78,70,73,17,17,17,17,17,17,76,76,23,76,76,63,75,75,30,63,7,63,6,63,73,0,17,17,17,17,17,17,17,17,17,17,17,17,42,43,42,43,23,23,42,43,42,43,13,55,75,0,75,0,30,30,0,0,0,0,0,0,0,6,0,0,30,30,272,272,0,0,0,116,0,116,116,144,0,0,0,272,272,272
576,1998.0,standard,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,47,0,2,0,2,0,0,0,0
577,1997.0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,7,7,1,0,0,0,0,0,0
578,1997.0,book,8335,3970,3884,1036,108,71,68,69,71,108,3885,3894,630,3894,3885,3080,3832,3832,109,253,199,253,196,253,1035,1,107,107,70,70,67,67,68,68,70,70,107,107,1857,1948,1866,1948,630,630,1849,1948,1857,1948,420,2372,3832,0,3832,0,105,105,178,2994,157,3015,178,2994,158,181,178,178,105,105,8335,8335,49,70,70,4354,1,4568,4354,5932,0,25,25,1903,1794,1903
579,1997.0,book-chapter,148331,97048,41610,63818,48005,37949,36046,36931,38063,48005,95682,95707,20432,95707,95682,41370,91016,91016,51091,9013,7899,9013,7599,9013,63818,0,47943,47945,37900,38016,35997,35999,36882,36884,38014,38016,47943,47945,11998,14230,12023,14230,20430,20432,11843,14230,11998,14230,9347,31962,91016,0,91016,0,1390,4990,0,0,0,0,0,0,1578,6242,0,0,1420,5020,148331,148331,265,1481,1481,109276,5,110012,109276,39822,0,65826,65477,148331,33299,148331
580,1997.0,book-part,23,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,3,0,3,3,1,0,0,0,23,0,23
581,1997.0,component,1919,1285,58,43,64,13,12,13,13,64,1285,1285,322,1285,1285,99,1280,1280,30,56,13,56,13,56,43,0,10,13,10,13,9,12,10,13,10,13,10,13,3,18,3,18,322,322,0,18,3,18,69,79,1280,0,1280,0,30,30,56,1229,13,1272,56,1229,13,13,56,56,30,30,1919,1919,0,65,65,1707,0,1919,1707,58,0,0,0,0,0,0
