,cr_published_year,cr_type,cr_dois,crossref_dois,crossref_ids,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_id_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_id_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_funders,crossref_has_funders_id_doi,crossref_has_funders_id_source,crossref_has_funders_string,crossref_has_references,crossref_has_venue,crossref_has_venue_id_issn,crossref_has_venue_string,openalex_dois,openalex_ids,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_id_countrycode,openalex_has_affiliations_id_ror,openalex_has_affiliations_id_source,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_id_orcid,openalex_has_authors_id_source,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_funders,openalex_has_funders_id_ror,openalex_has_funders_id_source,openalex_has_funders_string,openalex_has_references,openalex_has_venue,openalex_has_venue_id_issn,openalex_has_venue_id_issnl,openalex_has_venue_id_source,openalex_has_venue_string,count_crossref_openalex_overlap,openalex_has_abstract_in_overlap_crossref,openalex_abstract_adds_presence_crossref,openalex_abstract_adds_presence_overlap_crossref,openalex_has_affiliations_in_overlap_crossref,openalex_affiliations_adds_presence_crossref,openalex_affiliations_adds_presence_overlap_crossref,openalex_has_affiliations_id_countrycode_in_overlap_crossref,openalex_affiliations_id_countrycode_adds_presence_crossref,openalex_affiliations_id_countrycode_adds_presence_overlap_crossref,openalex_has_affiliations_id_ror_in_overlap_crossref,openalex_affiliations_id_ror_adds_presence_crossref,openalex_affiliations_id_ror_adds_presence_overlap_crossref,openalex_has_affiliations_id_source_in_overlap_crossref,openalex_affiliations_id_source_adds_presence_crossref,openalex_affiliations_id_source_adds_presence_overlap_crossref,openalex_has_affiliations_string_in_overlap_crossref,openalex_affiliations_string_adds_presence_crossref,openalex_affiliations_string_adds_presence_overlap_crossref,openalex_has_authors_in_overlap_crossref,openalex_authors_adds_presence_crossref,openalex_authors_adds_presence_overlap_crossref,openalex_has_authors_id_orcid_in_overlap_crossref,openalex_authors_id_orcid_adds_presence_crossref,openalex_authors_id_orcid_adds_presence_overlap_crossref,openalex_has_authors_id_source_in_overlap_crossref,openalex_authors_id_source_adds_presence_crossref,openalex_authors_id_source_adds_presence_overlap_crossref,openalex_has_authors_sequence_in_overlap_crossref,openalex_authors_sequence_adds_presence_crossref,openalex_authors_sequence_adds_presence_overlap_crossref,openalex_has_authors_string_in_overlap_crossref,openalex_authors_string_adds_presence_crossref,openalex_authors_string_adds_presence_overlap_crossref,openalex_has_citations_in_overlap_crossref,openalex_citations_adds_presence_crossref,openalex_citations_adds_presence_overlap_crossref,openalex_has_fields_in_overlap_crossref,openalex_fields_adds_presence_crossref,openalex_fields_adds_presence_overlap_crossref,openalex_has_funders_in_overlap_crossref,openalex_funders_adds_presence_crossref,openalex_funders_adds_presence_overlap_crossref,openalex_has_funders_id_ror_in_overlap_crossref,openalex_funders_id_ror_adds_presence_crossref,openalex_funders_id_ror_adds_presence_overlap_crossref,openalex_has_funders_id_source_in_overlap_crossref,openalex_funders_id_source_adds_presence_crossref,openalex_funders_id_source_adds_presence_overlap_crossref,openalex_has_funders_string_in_overlap_crossref,openalex_funders_string_adds_presence_crossref,openalex_funders_string_adds_presence_overlap_crossref,openalex_has_references_in_overlap_crossref,openalex_references_adds_presence_crossref,openalex_references_adds_presence_overlap_crossref,openalex_has_venue_in_overlap_crossref,openalex_venue_adds_presence_crossref,openalex_venue_adds_presence_overlap_crossref,openalex_has_venue_id_issn_in_overlap_crossref,openalex_venue_id_issn_adds_presence_crossref,openalex_venue_id_issn_adds_presence_overlap_crossref,openalex_has_venue_id_issnl_in_overlap_crossref,openalex_venue_id_issnl_adds_presence_crossref,openalex_venue_id_issnl_adds_presence_overlap_crossref,openalex_has_venue_id_source_in_overlap_crossref,openalex_venue_id_source_adds_presence_crossref,openalex_venue_id_source_adds_presence_overlap_crossref,openalex_has_venue_string_in_overlap_crossref,openalex_venue_string_adds_presence_crossref,openalex_venue_string_adds_presence_overlap_crossref,count_openalex_crossref_overlap,crossref_has_abstract_in_overlap_openalex,crossref_abstract_adds_presence_openalex,crossref_abstract_adds_presence_overlap_openalex,crossref_has_affiliations_in_overlap_openalex,crossref_affiliations_adds_presence_openalex,crossref_affiliations_adds_presence_overlap_openalex,crossref_has_affiliations_id_ror_in_overlap_openalex,crossref_affiliations_id_ror_adds_presence_openalex,crossref_affiliations_id_ror_adds_presence_overlap_openalex,crossref_has_affiliations_string_in_overlap_openalex,crossref_affiliations_string_adds_presence_openalex,crossref_affiliations_string_adds_presence_overlap_openalex,crossref_has_authors_in_overlap_openalex,crossref_authors_adds_presence_openalex,crossref_authors_adds_presence_overlap_openalex,crossref_has_authors_id_orcid_in_overlap_openalex,crossref_authors_id_orcid_adds_presence_openalex,crossref_authors_id_orcid_adds_presence_overlap_openalex,crossref_has_authors_sequence_in_overlap_openalex,crossref_authors_sequence_adds_presence_openalex,crossref_authors_sequence_adds_presence_overlap_openalex,crossref_has_authors_string_in_overlap_openalex,crossref_authors_string_adds_presence_openalex,crossref_authors_string_adds_presence_overlap_openalex,crossref_has_citations_in_overlap_openalex,crossref_citations_adds_presence_openalex,crossref_citations_adds_presence_overlap_openalex,crossref_has_fields_in_overlap_openalex,crossref_fields_adds_presence_openalex,crossref_fields_adds_presence_overlap_openalex,crossref_has_funders_in_overlap_openalex,crossref_funders_adds_presence_openalex,crossref_funders_adds_presence_overlap_openalex,crossref_has_funders_id_doi_in_overlap_openalex,crossref_funders_id_doi_adds_presence_openalex,crossref_funders_id_doi_adds_presence_overlap_openalex,crossref_has_funders_id_source_in_overlap_openalex,crossref_funders_id_source_adds_presence_openalex,crossref_funders_id_source_adds_presence_overlap_openalex,crossref_has_funders_string_in_overlap_openalex,crossref_funders_string_adds_presence_openalex,crossref_funders_string_adds_presence_overlap_openalex,crossref_has_references_in_overlap_openalex,crossref_references_adds_presence_openalex,crossref_references_adds_presence_overlap_openalex,crossref_has_venue_in_overlap_openalex,crossref_venue_adds_presence_openalex,crossref_venue_adds_presence_overlap_openalex,crossref_has_venue_id_issn_in_overlap_openalex,crossref_venue_id_issn_adds_presence_openalex,crossref_venue_id_issn_adds_presence_overlap_openalex,crossref_has_venue_string_in_overlap_openalex,crossref_venue_string_adds_presence_openalex,crossref_venue_string_adds_presence_overlap_openalex
10,2109,journal-article,10,10,10,0,0,0,0,8,0,8,8,6,8,0,0,0,0,2,10,10,10,10,10,8,5,5,5,5,5,10,3,10,10,10,7,10,0,0,0,0,8,4,4,4,4,4,10,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,2,2,3,3,3,10,10,10,10,2,2,10,2,2,7,1,1,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,4,0,0,4,0,0,4,4,4,4,4,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,8,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,6,6,10,6,6,10,6,6
11,2109,journal-issue,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
12,2108,book,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2108,journal-article,20,20,20,0,0,0,0,20,0,20,20,0,18,0,0,0,0,0,20,20,20,20,20,1,0,0,0,0,0,20,4,20,20,20,0,20,0,0,0,0,0,11,1,1,11,11,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,4,4,20,20,20,20,0,0,20,0,0,0,0,0,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,1,1,1,11,11,11,11,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,9,20,19,19,20,9,9
14,2108,other,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,0,0,0,17,17,17
15,2107,journal-article,7,7,7,0,1,0,1,7,0,7,7,2,1,0,0,0,0,0,7,5,7,7,7,3,3,1,1,1,3,7,1,7,7,7,2,7,0,0,0,0,0,3,3,3,3,3,7,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,3,2,2,7,0,0,1,1,1,7,7,7,7,0,0,7,0,0,2,0,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,3,3,3,3,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,7,0,0,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,5,2,2,7,4,4
16,2106,journal-article,32,32,32,0,0,0,0,22,0,22,22,10,8,0,0,0,0,0,32,32,32,32,32,6,4,2,2,2,4,22,5,22,22,22,9,32,0,0,0,0,1,10,10,10,10,10,32,6,6,6,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,22,0,0,5,5,5,22,22,22,22,0,0,22,0,0,9,0,0,32,24,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,0,0,10,0,0,10,10,10,10,10,10,10,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,22,0,0,10,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,22,32,22,22,32,22,22
17,2106,journal-issue,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,2,1,1
18,2105,book,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2105,book-chapter,8,8,8,0,0,0,0,5,0,5,5,3,0,0,0,0,0,0,8,0,8,8,8,0,0,0,0,0,0,5,2,5,5,5,3,8,0,0,0,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,2,5,5,5,5,0,0,5,0,0,3,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,8,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0
