,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_ror,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_doi,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_ror,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_doi,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_doi,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_string
1822,1925,journal-article,80563,80563,0,1548,5548,0,5548,53521,0,53743,53521,22546,68850,0,0,0,0,9465,80563,80524,80563,1548,5548,0,5548,53521,0,53743,53521,22546,68850,0,0,0,0,9465,80563,80524,80563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,1925,journal-issue,893,893,0,0,0,0,0,0,0,0,0,8,677,0,0,0,0,0,893,878,893,0,0,0,0,0,0,0,0,8,677,0,0,0,0,0,893,878,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,1925,monograph,2116,2116,0,0,0,0,0,955,0,2104,955,139,0,0,0,0,0,0,9,9,9,0,0,0,0,955,0,2104,955,139,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,1925,other,15,15,0,0,0,0,0,14,0,15,14,5,0,0,0,0,0,0,15,12,15,0,0,0,0,14,0,15,14,5,0,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,1925,proceedings-article,71,71,0,0,0,0,0,70,0,71,70,15,0,0,0,0,0,1,71,71,71,0,0,0,0,70,0,71,70,15,0,0,0,0,0,1,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,1925,report,468,468,0,0,0,0,0,129,0,342,129,20,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,342,129,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,1925,report-component,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1925,report-series,30,30,0,0,0,0,0,30,0,30,30,11,0,0,0,0,0,0,30,30,30,0,0,0,0,30,0,30,30,11,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,1924,book,577,577,0,0,0,0,0,478,0,488,478,286,0,1,1,1,1,0,10,7,10,0,0,0,0,478,0,488,478,286,0,1,1,1,1,0,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,1924,book-chapter,8021,8021,0,0,0,0,0,4056,0,4132,4056,433,0,0,0,0,0,988,8021,59,8021,0,0,0,0,4056,0,4132,4056,433,0,0,0,0,0,988,8021,59,8021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,1924,dataset,299,299,0,0,0,0,0,226,0,226,226,20,0,0,0,0,0,0,299,0,299,0,0,0,0,226,0,226,226,20,0,0,0,0,0,0,299,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,1924,edited-book,46,46,0,0,0,0,0,38,0,38,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1924,journal-article,77331,77331,0,1491,5119,0,5119,51500,0,51663,51500,21624,66967,1,1,1,1,8959,77331,77288,77331,1491,5119,0,5119,51500,0,51663,51500,21624,66967,1,1,1,1,8959,77331,77288,77331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1924,journal-issue,873,873,0,0,0,0,0,0,0,0,0,2,688,0,0,0,0,0,873,855,873,0,0,0,0,0,0,0,0,2,688,0,0,0,0,0,873,855,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,1924,monograph,2245,2245,0,0,0,0,0,972,0,2228,972,151,0,0,0,0,0,0,8,8,8,0,0,0,0,972,0,2228,972,151,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,1924,other,6,6,0,0,0,0,0,6,0,6,6,4,0,0,0,0,0,0,6,4,6,0,0,0,0,6,0,6,6,4,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,1924,proceedings-article,59,59,0,0,0,0,0,58,0,59,58,17,0,0,0,0,0,0,59,59,59,0,0,0,0,58,0,59,58,17,0,0,0,0,0,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,1924,report,289,289,0,0,0,0,0,111,0,256,111,23,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,256,111,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,1924,report-component,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,1924,report-series,26,26,0,0,0,0,0,26,0,26,26,10,0,0,0,0,0,0,26,26,26,0,0,0,0,26,0,26,26,10,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,1923,book,584,584,0,0,0,0,0,487,0,493,487,315,0,0,0,0,0,0,9,7,9,0,0,0,0,487,0,493,487,315,0,0,0,0,0,0,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,1923,book-chapter,8252,8252,0,0,0,0,0,3819,0,3826,3819,321,0,0,0,0,0,1158,8252,32,8252,0,0,0,0,3819,0,3826,3819,321,0,0,0,0,0,1158,8252,32,8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,1923,dataset,64,64,0,0,0,0,0,40,0,42,40,21,0,0,0,0,0,0,64,0,64,0,0,0,0,40,0,42,40,21,0,0,0,0,0,0,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,1923,edited-book,35,35,0,0,0,0,0,29,0,29,29,11,0,0,0,0,0,0,1,0,1,0,0,0,0,29,0,29,29,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,1923,journal-article,72947,72947,0,1510,4588,0,4588,47843,0,48013,47843,19592,62827,0,0,0,0,8151,72947,72913,72947,1510,4588,0,4588,47843,0,48013,47843,19592,62827,0,0,0,0,8151,72947,72913,72947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,1923,journal-issue,807,807,0,0,0,0,0,0,0,0,0,6,633,0,0,0,0,0,807,793,807,0,0,0,0,0,0,0,0,6,633,0,0,0,0,0,807,793,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,1923,monograph,2243,2243,0,0,1,0,1,1020,0,2203,1020,211,0,0,0,0,0,0,10,10,10,0,1,0,1,1020,0,2203,1020,211,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,1923,other,11,11,0,0,0,0,0,10,0,11,10,7,0,0,0,0,0,0,11,10,11,0,0,0,0,10,0,11,10,7,0,0,0,0,0,0,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,1923,proceedings-article,58,58,0,0,0,0,0,57,0,58,57,9,0,0,0,0,0,1,58,58,58,0,0,0,0,57,0,58,57,9,0,0,0,0,0,1,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,1923,report,272,272,0,0,0,0,0,65,0,181,65,20,0,1,1,1,1,0,0,0,0,0,0,0,0,65,0,181,65,20,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,1923,report-series,21,21,0,0,0,0,0,21,0,21,21,6,0,0,0,0,0,0,21,21,21,0,0,0,0,21,0,21,21,6,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,1922,book,680,680,0,0,0,0,0,582,0,594,582,338,0,0,0,0,0,0,12,11,12,0,0,0,0,582,0,594,582,338,0,0,0,0,0,0,12,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,1922,book-chapter,10008,10008,0,0,0,0,0,3971,0,4028,3971,309,0,0,0,0,0,963,10008,56,10008,0,0,0,0,3971,0,4028,3971,309,0,0,0,0,0,963,10008,56,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,1922,dataset,390,390,0,0,0,0,0,329,0,330,329,13,0,0,0,0,0,0,390,0,390,0,0,0,0,329,0,330,329,13,0,0,0,0,0,0,390,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,1922,edited-book,65,65,0,0,0,0,0,54,0,54,54,22,0,0,0,0,0,0,1,0,1,0,0,0,0,54,0,54,54,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,1922,journal-article,69960,69960,0,1150,4815,0,4815,45046,0,45232,45046,18243,61076,2,2,2,2,7283,69960,69948,69960,1150,4815,0,4815,45046,0,45232,45046,18243,61076,2,2,2,2,7283,69960,69948,69960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,1922,journal-issue,808,808,0,0,0,0,0,0,0,0,0,7,673,0,0,0,0,0,808,790,808,0,0,0,0,0,0,0,0,7,673,0,0,0,0,0,808,790,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,1922,monograph,3076,3076,0,1,1,0,1,1841,0,3027,1841,475,0,0,0,0,0,0,6,6,6,1,1,0,1,1841,0,3027,1841,475,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,1922,other,17,17,0,0,0,0,0,15,0,16,15,7,0,0,0,0,0,0,17,13,17,0,0,0,0,15,0,16,15,7,0,0,0,0,0,0,17,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,1922,proceedings-article,67,67,0,0,0,0,0,66,0,67,66,11,0,0,0,0,0,1,67,67,67,0,0,0,0,66,0,67,66,11,0,0,0,0,0,1,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,1922,report,335,335,0,0,0,0,0,118,0,256,118,16,0,1,1,1,1,0,0,0,0,0,0,0,0,118,0,256,118,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,1922,report-series,22,22,0,0,0,0,0,22,0,22,22,7,0,0,0,0,0,0,22,22,22,0,0,0,0,22,0,22,22,7,0,0,0,0,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,1921,book,644,644,0,1,0,0,0,560,0,570,560,301,0,0,0,0,0,0,11,11,11,1,0,0,0,560,0,570,560,301,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,1921,book-chapter,8216,8216,0,0,0,0,0,4227,0,4239,4227,318,0,0,0,0,0,1154,8216,74,8216,0,0,0,0,4227,0,4239,4227,318,0,0,0,0,0,1154,8216,74,8216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,1921,dataset,70,70,0,0,0,0,0,61,0,61,61,20,0,0,0,0,0,0,70,0,70,0,0,0,0,61,0,61,61,20,0,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,1921,edited-book,62,62,0,0,0,0,0,46,0,46,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,1921,journal-article,65602,65602,0,1176,4363,0,4363,40907,0,41097,40907,15899,57088,2,2,2,2,6320,65602,65595,65602,1176,4363,0,4363,40907,0,41097,40907,15899,57088,2,2,2,2,6320,65602,65595,65602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,1921,journal-issue,753,753,0,0,0,0,0,0,0,0,0,10,631,0,0,0,0,0,753,738,753,0,0,0,0,0,0,0,0,10,631,0,0,0,0,0,753,738,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,1921,monograph,2725,2725,0,0,0,0,0,1659,0,2689,1659,436,0,0,0,0,0,0,2,2,2,0,0,0,0,1659,0,2689,1659,436,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,1921,other,11,11,0,0,0,0,0,10,0,11,10,5,0,0,0,0,0,0,11,8,11,0,0,0,0,10,0,11,10,5,0,0,0,0,0,0,11,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,1921,proceedings-article,61,61,0,0,0,0,0,60,0,61,60,5,0,0,0,0,0,0,61,61,61,0,0,0,0,60,0,61,60,5,0,0,0,0,0,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,1921,report,268,268,0,1,0,0,0,122,0,208,122,19,0,0,0,0,0,1,0,0,0,1,0,0,0,122,0,208,122,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,1921,report-series,21,21,0,0,0,0,0,21,0,21,21,6,0,0,0,0,0,0,21,21,21,0,0,0,0,21,0,21,21,6,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,1920,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,1920,book,539,539,0,1,0,0,0,455,0,469,455,249,0,0,0,0,0,0,3,3,3,1,0,0,0,455,0,469,455,249,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,1920,book-chapter,7225,7225,0,0,0,0,0,3301,0,3365,3301,309,0,0,0,0,0,1116,7225,15,7225,0,0,0,0,3301,0,3365,3301,309,0,0,0,0,0,1116,7225,15,7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,1920,dataset,34,34,0,0,0,0,0,22,0,25,22,7,0,0,0,0,0,0,34,0,34,0,0,0,0,22,0,25,22,7,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,1920,edited-book,58,58,0,0,0,0,0,38,0,38,38,13,0,0,0,0,0,4,2,0,2,0,0,0,0,38,0,38,38,13,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,1920,journal-article,58726,58726,0,1067,3762,0,3762,35769,4,35894,35769,13171,49833,0,0,0,0,4896,58726,58717,58726,1067,3762,0,3762,35769,4,35894,35769,13171,49833,0,0,0,0,4896,58726,58717,58726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,1920,journal-issue,726,726,0,0,0,0,0,0,0,0,0,2,601,0,0,0,0,0,726,710,726,0,0,0,0,0,0,0,0,2,601,0,0,0,0,0,726,710,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,1920,monograph,2619,2619,0,3,0,0,0,1632,0,2602,1632,416,0,0,0,0,0,7,5,5,5,3,0,0,0,1632,0,2602,1632,416,0,0,0,0,0,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,1920,other,30,30,0,0,0,0,0,7,0,8,7,3,0,0,0,0,0,19,30,6,30,0,0,0,0,7,0,8,7,3,0,0,0,0,0,19,30,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,1920,proceedings-article,83,83,0,0,0,0,0,82,0,83,82,13,0,0,0,0,0,0,83,83,83,0,0,0,0,82,0,83,82,13,0,0,0,0,0,0,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,1920,report,229,229,0,0,0,0,0,118,0,181,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,181,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,1920,report-component,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,1920,report-series,36,36,0,0,0,0,0,36,0,36,36,12,0,0,0,0,0,0,36,36,36,0,0,0,0,36,0,36,36,12,0,0,0,0,0,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,1919,book,441,441,0,0,0,0,0,372,0,384,372,186,0,0,0,0,0,0,5,4,5,0,0,0,0,372,0,384,372,186,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,1919,book-chapter,6291,6291,0,0,0,0,0,2964,0,3050,2964,188,0,0,0,0,0,643,6291,18,6291,0,0,0,0,2964,0,3050,2964,188,0,0,0,0,0,643,6291,18,6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,1919,dataset,46,46,0,0,0,0,0,42,0,45,42,16,0,0,0,0,0,0,46,0,46,0,0,0,0,42,0,45,42,16,0,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,1919,edited-book,47,47,0,0,0,0,0,40,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,1919,journal-article,51439,51439,0,890,2917,0,2917,30832,0,30966,30832,10981,42594,0,0,0,0,3942,51439,51426,51439,890,2917,0,2917,30832,0,30966,30832,10981,42594,0,0,0,0,3942,51439,51426,51439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,1919,journal-issue,629,629,0,0,0,0,0,0,0,0,0,4,522,0,0,0,0,0,629,614,629,0,0,0,0,0,0,0,0,4,522,0,0,0,0,0,629,614,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,1919,monograph,2135,2135,0,0,0,0,0,1317,0,2124,1317,329,0,0,0,0,0,0,4,4,4,0,0,0,0,1317,0,2124,1317,329,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,1919,other,19,19,0,0,0,0,0,19,0,19,19,12,0,0,0,0,0,0,19,17,19,0,0,0,0,19,0,19,19,12,0,0,0,0,0,0,19,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,1919,proceedings-article,70,70,0,0,0,0,0,69,0,70,69,6,0,0,0,0,0,2,70,70,70,0,0,0,0,69,0,70,69,6,0,0,0,0,0,2,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,1919,report,264,264,0,0,0,0,0,101,0,164,101,14,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,164,101,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,1919,report-series,33,33,0,0,0,0,0,33,0,33,33,8,0,0,0,0,0,0,33,33,33,0,0,0,0,33,0,33,33,8,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,1918,book,374,374,0,0,0,0,0,307,0,316,307,143,0,0,0,0,0,0,3,3,3,0,0,0,0,307,0,316,307,143,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,1918,book-chapter,4802,4802,0,0,0,0,0,1730,0,1789,1730,129,0,0,0,0,0,427,4802,32,4802,0,0,0,0,1730,0,1789,1730,129,0,0,0,0,0,427,4802,32,4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,1918,dataset,36,36,0,0,0,0,0,20,0,26,20,8,0,0,0,0,0,0,36,0,36,0,0,0,0,20,0,26,20,8,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,1918,edited-book,36,36,0,0,0,0,0,28,0,28,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,1918,journal-article,49284,49284,0,953,2690,0,2690,28927,0,29067,28927,10201,42425,0,0,0,0,3469,49284,49257,49284,953,2690,0,2690,28927,0,29067,28927,10201,42425,0,0,0,0,3469,49284,49257,49284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,1918,journal-issue,686,686,0,0,0,0,0,0,0,0,0,2,563,0,0,0,0,0,686,669,686,0,0,0,0,0,0,0,0,2,563,0,0,0,0,0,686,669,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,1918,monograph,1804,1804,0,0,0,0,0,1130,0,1791,1130,296,0,0,0,0,0,0,7,7,7,0,0,0,0,1130,0,1791,1130,296,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,1918,other,10,10,0,0,0,0,0,8,0,10,8,5,0,0,0,0,0,0,10,9,10,0,0,0,0,8,0,10,8,5,0,0,0,0,0,0,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,1918,proceedings-article,52,52,0,0,0,0,0,51,0,52,51,2,0,0,0,0,0,1,52,52,52,0,0,0,0,51,0,52,51,2,0,0,0,0,0,1,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,1918,report,202,202,0,0,0,0,0,94,0,135,94,11,0,1,1,1,1,0,0,0,0,0,0,0,0,94,0,135,94,11,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,1918,report-component,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,1918,report-series,14,14,0,0,0,0,0,14,0,14,14,6,0,0,0,0,0,0,14,14,14,0,0,0,0,14,0,14,14,6,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,1917,book,405,405,0,0,0,0,0,336,0,349,336,173,0,0,0,0,0,0,3,3,3,0,0,0,0,336,0,349,336,173,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,1917,book-chapter,5000,5000,0,0,0,0,0,1741,0,1832,1741,164,0,0,0,0,0,329,5000,27,5000,0,0,0,0,1741,0,1832,1741,164,0,0,0,0,0,329,5000,27,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,1917,dataset,18,18,0,0,0,0,0,9,0,9,9,4,0,0,0,0,0,0,18,0,18,0,0,0,0,9,0,9,9,4,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,1917,edited-book,37,37,0,0,0,0,0,30,0,30,30,8,0,0,0,0,0,0,1,0,1,0,0,0,0,30,0,30,30,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,1917,journal-article,51118,51118,0,957,3167,0,3167,30515,0,30714,30515,10338,42100,0,0,0,0,3344,51118,51096,51118,957,3167,0,3167,30515,0,30714,30515,10338,42100,0,0,0,0,3344,51118,51096,51118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,1917,journal-issue,640,640,0,0,0,0,0,0,0,0,0,7,518,0,0,0,0,0,640,625,640,0,0,0,0,0,0,0,0,7,518,0,0,0,0,0,640,625,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,1917,monograph,2423,2423,0,0,0,0,0,1575,0,2413,1575,364,0,0,0,0,0,0,9,9,9,0,0,0,0,1575,0,2413,1575,364,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,1917,other,19,19,0,0,0,0,0,18,0,19,18,6,0,0,0,0,0,0,19,17,19,0,0,0,0,18,0,19,18,6,0,0,0,0,0,0,19,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,1917,proceedings-article,54,54,0,0,0,0,0,53,0,54,53,8,0,0,0,0,0,0,54,54,54,0,0,0,0,53,0,54,53,8,0,0,0,0,0,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,1917,report,281,281,0,0,0,0,0,169,0,211,169,24,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,211,169,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,1917,report-component,19,19,0,0,0,0,0,19,0,19,19,10,0,0,0,0,0,0,19,19,19,0,0,0,0,19,0,19,19,10,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,1917,report-series,21,21,0,0,0,0,0,21,0,21,21,7,0,0,0,0,0,0,21,21,21,0,0,0,0,21,0,21,21,7,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,1916,book,307,307,0,1,0,0,0,247,0,261,247,123,0,0,0,0,0,0,2,2,2,1,0,0,0,247,0,261,247,123,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,1916,book-chapter,3636,3636,0,0,0,0,0,1223,0,1241,1223,85,0,0,0,0,0,281,3636,12,3636,0,0,0,0,1223,0,1241,1223,85,0,0,0,0,0,281,3636,12,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,1916,dataset,333,333,0,0,0,0,0,299,0,300,299,22,0,0,0,0,0,0,333,0,333,0,0,0,0,299,0,300,299,22,0,0,0,0,0,0,333,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
