,published_year,type,crossref_dois,openalex_native_ids,openalex_native_has_openalex_native_type,openalex_native_has_abstract,openalex_native_has_affiliations,openalex_native_has_affiliations_countrycode,openalex_native_has_affiliations_ror,openalex_native_has_affiliations_sourceid,openalex_native_has_affiliations_string,openalex_native_has_authors,openalex_native_has_authors_sourceid,openalex_native_has_authors_orcid,openalex_native_has_authors_sequence,openalex_native_has_authors_string,openalex_native_has_citations,openalex_native_has_fields,openalex_native_has_fields_mag,openalex_native_has_references,openalex_native_has_venue,openalex_native_has_venue_issnl,openalex_native_has_venue_sourceid,openalex_native_has_venue_issn,openalex_native_has_venue_string,openalex_native_abstract_adds_presence,openalex_native_abstract_adds_counts,openalex_native_affiliations_adds_presence,openalex_native_affiliations_adds_counts,openalex_native_affiliations_countrycode_adds_presence,openalex_native_affiliations_countrycode_adds_counts,openalex_native_affiliations_ror_adds_presence,openalex_native_affiliations_ror_adds_counts,openalex_native_affiliations_sourceid_adds_presence,openalex_native_affiliations_sourceid_adds_counts,openalex_native_affiliations_string_adds_presence,openalex_native_affiliations_string_adds_counts,openalex_native_authors_adds_presence,openalex_native_authors_adds_counts,openalex_native_authors_sourceid_adds_presence,openalex_native_authors_sourceid_adds_counts,openalex_native_authors_orcid_adds_presence,openalex_native_authors_orcid_adds_counts,openalex_native_authors_sequence_adds_presence,openalex_native_authors_sequence_adds_counts,openalex_native_authors_string_adds_presence,openalex_native_authors_string_adds_counts,openalex_native_citations_adds_presence,openalex_native_citations_adds_counts,openalex_native_fields_adds_presence,openalex_native_fields_adds_counts,openalex_native_fields_mag_adds_presence,openalex_native_fields_mag_adds_counts,openalex_native_references_adds_presence,openalex_native_references_adds_counts,openalex_native_venue_adds_presence,openalex_native_venue_adds_counts,openalex_native_venue_issnl_adds_presence,openalex_native_venue_issnl_adds_counts,openalex_native_venue_sourceid_adds_presence,openalex_native_venue_sourceid_adds_counts,openalex_native_venue_issn_adds_presence,openalex_native_venue_issn_adds_counts,openalex_native_venue_string_adds_presence,openalex_native_venue_string_adds_counts,openalex_native_referencesvsopen_adds_presence,openalex_native_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
509,2001.0,journal-issue,10240,41,41,14,10,8,7,8,10,31,31,9,31,31,10,35,35,6,22,22,22,21,26,14,0,10,10,8,8,7,7,8,8,10,10,30,30,30,30,8,8,30,30,30,30,6,8,15,16,15,16,6,6,0,0,0,0,0,0,0,5,0,0,6,6,10240,10240,0,0,0,24,1,24,24,889,9006,0,0,10240,10202,10240
510,2001.0,monograph,5472,2405,2399,670,147,118,113,118,147,2314,2319,278,2319,2314,1480,2305,2305,137,145,111,145,110,315,663,0,127,127,100,100,96,96,100,100,127,127,294,329,299,329,276,276,286,329,294,329,209,1003,2305,0,2305,0,94,94,110,110,78,78,110,110,77,88,220,220,100,100,5472,5472,39,180,180,4151,2,4231,4151,3497,0,118,94,357,301,357
511,2001.0,other,8220,3478,3468,1273,1578,1207,1188,1208,1578,3148,3150,969,3150,3148,1267,3238,3238,1708,207,173,207,111,2655,1273,0,1562,1562,1192,1192,1173,1173,1193,1193,1562,1562,616,630,618,630,761,805,614,630,616,630,535,1096,3238,0,3238,0,213,269,0,0,0,0,0,0,4,38,0,0,213,269,8220,8220,0,134,134,4729,239,4805,4729,1701,0,3164,3121,8220,2070,8220
512,2001.0,posted-content,87,9,9,2,2,1,1,1,2,9,9,1,9,9,0,7,7,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,7,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,87,87,14,18,18,87,0,87,87,25,0,0,0,0,0,0
513,2001.0,proceedings,664,62,62,13,1,0,0,0,1,30,30,8,30,30,18,61,61,0,0,0,0,0,15,13,0,1,1,0,0,0,0,0,0,1,1,30,30,30,30,8,8,30,30,30,30,5,12,61,0,61,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,664,664,0,0,0,0,0,0,0,97,0,0,0,8,8,8
514,2001.0,proceedings-article,56864,53919,52622,37278,40067,31627,30349,31734,40067,53781,53781,20791,53781,53781,31197,52594,52594,22181,6228,4774,6228,3988,53738,36248,0,30994,31091,24313,24373,23425,23483,24372,24432,30994,31091,12,4092,12,4092,20791,20791,12,4092,12,4092,6659,24036,52594,0,52594,0,11632,12233,0,0,0,0,0,0,2074,3954,0,0,17924,18233,56864,56864,5264,13590,13590,55552,0,55552,55552,26188,0,12233,5127,56864,21764,56864
515,2001.0,reference-book,21748,2746,2743,112,32,23,22,23,32,2457,2457,61,2457,2457,161,1679,1679,17,5,5,5,5,1416,112,0,32,32,23,23,22,22,23,23,32,32,120,121,120,121,61,61,120,121,120,121,18,136,1679,0,1679,0,17,17,4,4,4,4,4,4,4,4,29,29,17,17,21748,21748,0,0,0,19164,0,19166,19164,1078,0,0,0,21275,3,21275
516,2001.0,reference-entry,13464,2429,2429,1842,1790,1560,1442,1560,1790,2424,2426,681,2426,2424,459,2129,2129,2010,316,283,316,186,2197,1842,0,1775,1775,1548,1548,1431,1431,1548,1548,1775,1775,1,19,3,19,681,681,1,19,1,19,129,374,2129,0,2129,0,15,50,0,0,0,0,0,0,163,186,0,0,15,50,13464,13464,0,27,27,12544,0,12551,12544,1125,0,3641,3641,13464,172,13464
517,2001.0,report,12709,9392,9382,7213,1410,1335,1331,1335,1410,9307,9352,1499,9352,9307,3246,9291,9291,2366,906,90,906,83,3557,7160,0,578,586,537,544,533,540,537,544,578,586,482,578,527,578,1416,1420,453,578,482,578,1400,2684,9291,0,9291,0,2366,2366,906,906,90,90,906,906,83,83,3557,3557,2366,2366,12709,12709,94,1120,1120,11677,125,11962,11677,2945,0,2,1,0,0,0
518,2001.0,report-series,345,142,142,122,49,41,40,41,49,136,136,36,136,136,92,136,136,63,122,26,122,25,137,122,0,49,49,41,41,40,40,41,41,49,49,77,77,77,77,36,36,77,77,77,77,13,84,136,0,136,0,63,63,0,0,0,0,0,0,0,14,0,0,63,63,345,345,0,0,0,147,0,147,147,173,0,0,0,345,345,345
519,2001.0,standard,22,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,16,0,1,0,4,0,0,0,0
520,2000.0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,5,5,4,0,0,0,0,0,0
521,2000.0,book,10344,5068,5067,1390,232,142,139,142,232,4744,4788,955,4788,4744,3819,4859,4859,211,485,392,485,388,749,1374,0,223,223,136,136,133,133,136,136,223,223,2338,2395,2382,2395,953,953,2317,2395,2338,2395,441,2917,4859,0,4859,0,197,198,140,140,105,105,140,140,103,277,298,298,197,198,10344,10344,159,99,99,4924,4,5536,4924,7337,0,34,34,2454,2360,2454
522,2000.0,book-chapter,213318,120928,120906,66459,49534,39965,38997,40054,49534,114072,114148,25503,114148,114072,47786,113519,113519,55509,11622,9784,11622,9562,37213,66367,0,49242,49244,39710,39712,38748,38750,39799,39801,49242,49244,20092,21513,20168,21513,25478,25479,19974,21513,20092,21513,11233,37330,113519,0,113519,0,2139,6721,0,0,0,0,0,0,1896,7986,0,0,2250,6831,213318,213318,1188,1979,1979,144787,40,145800,144787,47481,0,75990,75038,213318,40607,213318
523,2000.0,book-part,18,6,6,0,0,0,0,0,0,3,3,3,3,3,1,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,1,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,3,0,0,0,18,0,18
524,2000.0,book-section,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8
525,2000.0,component,3259,2069,2069,101,110,45,45,45,110,2069,2069,634,2069,2069,158,2049,2049,50,91,36,91,35,152,101,0,48,49,45,45,45,45,45,45,48,49,13,42,13,42,634,634,0,42,13,42,116,127,2049,0,2049,0,50,50,91,91,36,36,91,91,35,35,152,152,50,50,3259,3259,0,87,87,2884,0,3259,2884,108,0,0,0,0,0,0
526,2000.0,dataset,100118,2606,2604,26,23,23,23,23,23,1454,1592,384,1592,1454,151,2537,2537,23,1,1,1,1,1866,26,0,23,23,23,23,23,23,23,23,23,23,23,22,161,22,383,384,2,22,23,22,30,76,2537,0,2537,0,23,23,0,0,0,0,0,0,1,1,0,0,23,23,100118,100118,0,0,0,6221,1,8514,6221,1490,0,0,0,100118,0,100118
527,2000.0,grant,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2000.0,journal-article,1335659,1094084,1093365,805576,805220,683571,670150,684659,805220,1078762,1078858,508449,1078858,1078762,850718,1080944,1080944,750415,1038108,973503,1038108,970026,1093300,710306,207,663525,666410,562202,564182,551077,552978,563089,565077,663525,666410,9289,43208,9383,43208,508071,508179,8807,43208,9289,43208,48692,661401,96257,909448,96257,909448,152134,214573,0,0,0,0,0,0,57,523704,0,0,179997,239412,1335659,1335659,112168,170263,170263,1165753,546,1168352,1165753,858524,1147797,655898,624280,1335659,1334881,1335659
529,2000.0,journal-issue,8852,36,36,12,7,5,5,5,7,30,30,7,30,30,12,30,30,7,20,20,20,20,22,12,0,7,7,5,5,5,5,5,5,7,7,30,30,30,30,7,7,30,30,30,30,11,12,10,15,10,15,7,7,0,0,0,0,0,0,0,0,0,0,7,7,8852,8852,0,1,1,15,1,15,15,754,7782,0,0,8852,8817,8852
530,2000.0,monograph,11420,2940,2934,609,149,117,105,117,149,2162,2168,248,2168,2162,1413,2708,2708,95,141,110,141,108,275,607,0,128,128,98,98,87,87,98,98,128,128,345,374,351,374,244,244,340,374,345,374,208,991,2708,0,2708,0,90,90,111,111,82,82,111,111,80,89,208,208,94,94,11420,11420,23,182,182,3780,6,3854,3780,3382,0,20,9,318,281,318
531,2000.0,other,5143,1724,1723,264,255,185,172,185,255,1556,1557,462,1557,1556,712,1633,1633,527,154,149,154,137,1239,264,0,253,253,183,183,171,171,183,183,253,253,402,404,403,404,219,279,402,404,402,404,215,605,1633,0,1633,0,219,221,0,0,0,0,0,0,22,61,0,0,219,221,5143,5143,0,39,39,2289,269,2356,2289,1104,0,562,529,5143,1979,5143
532,2000.0,posted-content,42,3,3,0,2,2,2,2,2,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,24,24,42,0,42,42,13,0,0,0,0,0,0
533,2000.0,proceedings,735,77,77,19,0,0,0,0,0,50,50,12,50,50,28,77,77,0,1,1,1,1,26,19,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,12,12,50,50,50,50,14,22,77,0,77,0,0,0,1,1,1,1,1,1,1,1,26,26,0,0,735,735,0,0,0,0,0,0,0,116,0,0,0,15,15,15
534,2000.0,proceedings-article,52448,49565,48119,33483,37432,29407,28207,29566,37432,49424,49424,17434,49424,49424,29817,47990,47990,20681,5139,2848,5139,1452,49451,32174,0,28258,28308,22036,22069,21266,21296,22118,22151,28258,28308,30,4199,30,4199,17418,17418,29,4199,30,4199,5711,22901,47990,0,47990,0,10328,10902,0,0,0,0,0,0,962,1448,0,0,16375,16701,52448,52448,5456,13108,13108,51085,18,51087,51085,25650,0,12376,5455,52448,20738,52448
535,2000.0,reference-book,17474,2262,2258,115,34,27,27,27,34,2240,2240,43,2240,2240,161,2157,2157,11,3,3,3,2,1169,115,0,34,34,27,27,27,27,27,27,34,34,136,139,136,139,43,43,136,139,136,139,27,139,2157,0,2157,0,11,11,3,3,3,3,3,3,2,2,18,18,11,11,17474,17474,1,0,0,17160,0,17163,17160,666,0,0,0,17015,1,17015
536,2000.0,reference-entry,3433,1283,1283,804,796,519,473,526,796,1279,1280,186,1280,1279,545,1250,1250,866,103,99,103,38,1135,804,0,539,540,320,320,283,283,326,326,539,540,1,6,2,6,186,186,0,6,1,6,170,475,1250,0,1250,0,15,30,0,0,0,0,0,0,19,33,0,0,15,30,3433,3433,0,299,299,3392,0,3394,3392,1096,0,1561,1561,3433,149,3433
537,2000.0,report,17733,14218,14212,7776,2085,1991,1988,1993,2085,14103,14163,1427,14163,14103,4149,14058,14058,4030,885,145,885,128,4554,7713,0,1673,1692,1631,1647,1629,1645,1633,1649,1673,1692,478,818,538,818,1357,1364,451,818,478,818,2197,3562,14058,0,14058,0,4030,4030,885,885,145,145,885,885,128,128,4554,4554,4030,4030,17733,17733,71,586,586,16672,93,16995,16672,3137,0,0,0,0,0,0
538,2000.0,report-series,352,109,109,97,38,36,36,36,38,106,106,31,106,106,75,102,102,46,91,16,91,16,103,97,0,38,38,36,36,36,36,36,36,38,38,62,62,62,62,31,31,62,62,62,62,8,72,102,0,102,0,46,46,0,0,0,0,0,0,0,10,0,0,46,46,352,352,0,0,0,142,0,142,142,170,0,0,0,352,352,352
539,2000.0,standard,70,7,7,0,0,0,0,0,0,0,5,0,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,67,0,4,0,0,0,0,0,0
540,1999.0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,4,4,1,0,0,0,0,0,0
541,1999.0,book,10331,5491,5489,1994,702,608,600,613,702,5229,5280,921,5280,5229,4218,5291,5291,651,1184,418,1184,411,1421,1987,0,692,692,600,600,592,592,605,605,692,692,2096,2177,2147,2177,919,919,2084,2177,2096,2177,579,3209,5291,0,5291,0,638,638,153,153,124,124,153,153,120,303,313,313,638,638,10331,10331,86,69,69,5551,2,6085,5551,7235,0,29,29,3211,3110,3211
542,1999.0,book-chapter,161310,103539,103512,62965,46390,36821,35858,36905,46390,100303,100362,22185,100362,100303,42773,96907,96907,52001,10811,9065,10811,8648,32587,62940,0,46255,46256,36706,36707,35746,35747,36790,36791,46255,46256,15616,16779,15675,16779,22178,22179,15444,16779,15616,16779,10070,33452,96907,0,96907,0,1574,5831,0,0,0,0,0,0,1821,6873,0,0,1694,5951,161310,161310,501,1574,1574,111164,20,112102,111164,41848,0,67980,67151,161310,37344,161310
543,1999.0,book-part,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,1,0,0,0,15,0,15
544,1999.0,component,2939,1908,1908,47,59,9,9,9,59,1908,1908,622,1908,1908,149,1882,1882,33,64,26,64,25,81,47,0,9,11,7,7,7,7,7,7,9,11,37,31,37,31,622,622,0,31,37,31,104,113,1882,0,1882,0,33,33,64,64,26,26,64,64,25,25,81,81,33,33,2939,2939,0,61,61,2512,0,2939,2512,108,0,0,0,0,0,0
545,1999.0,dataset,8004,1574,1574,124,117,115,115,115,117,1302,1432,339,1432,1302,157,1529,1529,98,0,0,0,0,1304,124,0,117,117,115,115,115,115,115,115,117,117,22,157,152,157,339,339,0,157,22,157,53,94,1529,0,1529,0,98,98,0,0,0,0,0,0,0,0,0,0,98,98,8004,8004,0,0,0,5087,0,6551,5087,766,0,0,0,8004,0,8004
546,1999.0,grant,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,1999.0,journal-article,1207594,1019546,1019134,760276,741090,627592,615041,628599,741090,1008476,1008574,456395,1008574,1008476,804349,1010738,1010738,699571,973814,913367,973814,910233,1018806,670338,259,610491,613018,516356,518098,505969,507628,517161,518909,610491,613018,8499,32512,8595,32514,456108,456191,8197,32514,8499,32512,45360,617983,77297,861162,77297,861162,145230,196443,0,0,0,0,0,0,40,482453,0,0,170832,219767,1207594,1207594,105829,153758,153758,1084150,417,1085532,1084150,808356,1090018,603539,575308,1207594,1206890,1207594
548,1999.0,journal-issue,8089,25,25,8,5,5,5,5,5,19,19,4,19,19,8,22,22,2,10,10,10,10,14,8,0,5,5,5,5,5,5,5,5,5,5,19,19,19,19,4,4,19,19,19,19,6,6,8,7,8,7,2,2,0,0,0,0,0,0,0,0,0,0,2,2,8089,8089,0,0,0,1,0,1,1,698,7094,0,0,8089,8057,8089
549,1999.0,monograph,4300,1893,1892,522,122,96,92,96,122,1830,1835,180,1835,1830,1194,1805,1805,76,125,91,125,89,242,519,0,109,109,84,84,80,80,84,84,109,109,292,331,297,331,176,176,286,331,292,331,176,830,1805,0,1805,0,73,73,103,103,71,71,103,103,68,75,183,183,74,74,4300,4300,27,183,183,3110,6,3181,3110,2659,0,9,6,308,295,308
550,1999.0,other,4486,1428,1428,115,195,155,152,155,195,1272,1272,357,1272,1272,562,1345,1345,371,167,158,167,133,970,115,0,181,181,143,143,140,140,143,143,181,181,411,409,411,409,182,218,408,409,411,409,166,472,1345,0,1345,0,199,199,0,0,0,0,0,0,8,30,0,0,199,199,4486,4486,0,113,113,2116,200,2253,2116,1025,0,292,231,4486,2003,4486
551,1999.0,posted-content,50,7,7,0,0,0,0,0,0,7,7,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,19,19,49,0,49,49,10,0,0,0,0,0,0
552,1999.0,proceedings,625,32,32,4,0,0,0,0,0,7,7,1,7,7,5,32,32,1,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,1,7,7,7,7,2,5,32,0,32,0,1,1,1,1,0,0,1,1,0,0,5,5,1,1,625,625,0,0,0,0,0,0,0,79,0,0,0,9,9,9
553,1999.0,proceedings-article,54591,52251,52251,38688,42111,32343,30775,32471,42111,52229,52229,16971,52229,52229,31623,52083,52083,23650,4243,3224,4243,2116,51016,36801,127,35264,35313,26809,26839,25655,25682,26896,26926,35264,35313,1140,2765,1140,2765,16971,16971,1120,2765,1140,2765,5781,24699,52083,0,52083,0,9489,10302,0,0,0,0,0,0,1020,1824,0,0,19730,20039,54591,54591,3889,8620,8620,52928,1,52949,52928,27309,0,16299,4642,54591,18235,54591
554,1999.0,reference-book,270,87,87,56,11,7,7,7,11,86,86,20,86,86,69,86,86,5,6,6,6,6,14,56,0,10,10,6,6,6,6,6,6,10,10,55,56,55,56,20,20,55,56,55,56,5,59,86,0,86,0,5,5,5,5,5,5,5,5,5,5,12,12,5,5,270,270,0,1,1,168,0,170,168,177,0,0,0,42,1,42
555,1999.0,reference-entry,2255,924,924,794,780,663,639,665,780,922,923,325,923,922,360,914,914,733,76,76,76,26,858,794,0,770,770,653,653,630,630,655,655,770,770,0,6,1,6,325,325,0,6,0,6,120,298,914,0,914,0,6,10,0,0,0,0,0,0,18,26,0,0,6,10,2255,2255,0,13,13,2249,0,2251,2249,527,0,1541,1541,2255,62,2255
556,1999.0,report,12354,9093,9089,7080,850,730,721,731,850,8975,9015,1135,9015,8975,3111,9008,9008,1792,837,98,837,92,4812,7060,0,453,461,403,407,400,404,403,407,453,461,518,534,558,534,1063,1073,449,534,518,534,1376,2584,9008,0,9008,0,1792,1792,837,837,98,98,837,837,92,92,4812,4812,1792,1792,12354,12354,38,596,596,10968,111,11491,10968,2784,0,0,0,0,0,0
557,1999.0,report-series,286,109,109,88,34,30,29,30,34,99,99,23,99,99,64,108,108,45,91,28,91,27,106,88,0,34,34,30,30,29,29,30,30,34,34,45,45,45,45,23,23,45,45,45,45,12,58,108,0,108,0,45,45,0,0,0,0,0,0,0,18,0,0,45,45,286,286,0,0,0,107,0,107,107,135,0,0,0,286,286,286
558,1999.0,standard,62,7,7,0,0,0,0,0,0,0,7,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,58,0,1,0,2,0,0,0,0
559,1998.0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,6,6,2,0,0,0,0,0,0
560,1998.0,book,8948,4491,4491,1183,150,88,85,88,150,4275,4312,701,4312,4275,3422,4283,4283,135,432,364,432,361,635,1162,0,143,143,81,81,79,79,81,81,143,143,2008,2091,2045,2091,697,697,1999,2091,2008,2091,444,2579,4283,0,4283,0,126,126,155,155,127,127,155,155,127,250,288,288,126,126,8948,8948,81,86,86,4587,4,5107,4587,6311,0,20,20,2116,2032,2116
561,1998.0,book-chapter,161265,106637,106627,65951,49361,39251,38286,39403,49361,103410,103488,22339,103488,103410,43243,99584,99584,53502,11143,9761,11143,9401,32172,65946,0,49284,49287,39194,39196,38229,38231,39346,39348,49284,49287,14224,15199,14302,15199,22333,22338,14112,15199,14224,15199,10102,33554,99584,0,99584,0,1534,5234,0,0,0,0,0,0,1830,7213,0,0,1631,5331,161265,161265,1381,1899,1899,115199,10,116318,115199,41665,0,69812,69064,161265,35359,161265
562,1998.0,book-part,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
563,1998.0,component,2389,1604,1604,36,54,9,9,9,54,1604,1604,484,1604,1604,108,1589,1589,29,49,13,49,13,69,36,0,9,11,7,7,7,7,7,7,9,11,6,25,6,25,484,484,0,25,6,25,80,91,1589,0,1589,0,29,29,49,49,13,13,49,49,13,13,69,69,29,29,2389,2389,0,55,55,2193,0,2389,2193,60,0,0,0,0,0,0
564,1998.0,dataset,13007,1080,1078,9,8,6,6,6,8,860,969,236,969,860,102,1045,1045,9,0,0,0,0,864,9,0,7,7,5,5,5,5,5,5,7,7,2,5,111,5,236,236,0,5,2,5,26,46,1045,0,1045,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,13007,13007,0,1,1,3382,0,11812,3382,850,0,0,0,13007,0,13007
565,1998.0,grant,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,1998.0,journal-article,1193671,1003099,1002426,730950,711727,599171,586485,600305,711727,991979,992080,429168,992080,991979,780912,994386,994386,660946,959734,901494,959734,898279,1002442,648017,235,589943,592212,494939,496494,484360,485852,495850,497409,589943,592212,7881,28832,7979,28833,428945,429016,7613,28833,7881,28832,46376,596047,74532,848351,74532,848351,141056,183851,0,0,0,0,0,0,95,486735,0,0,163062,204166,1193671,1193671,99384,145168,145168,1070916,343,1072344,1070916,784032,1079382,568610,544157,1193671,1192721,1193671
567,1998.0,journal-issue,8326,12,12,1,2,1,1,1,2,6,6,0,6,6,1,12,12,1,7,7,7,7,9,1,0,2,2,1,1,1,1,1,1,2,2,6,6,6,6,0,0,6,6,6,6,1,1,7,3,7,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,8326,8326,0,0,0,1,0,1,1,762,7512,0,0,8326,8290,8326
568,1998.0,monograph,3952,1826,1826,432,97,74,72,77,97,1758,1766,174,1766,1758,1164,1756,1756,57,130,106,130,105,228,432,0,84,84,64,64,62,62,67,67,84,84,274,313,282,313,170,170,270,313,274,313,173,784,1756,0,1756,0,55,55,88,88,70,70,88,88,69,77,158,158,55,55,3952,3952,13,177,177,2955,6,3053,2955,2537,0,13,11,275,235,275
569,1998.0,other,3918,1606,1606,155,226,205,203,206,226,1436,1437,426,1437,1436,577,1517,1517,338,122,116,122,97,1099,155,0,210,210,193,193,191,191,193,193,210,210,431,431,432,431,195,228,430,431,431,431,192,482,1517,0,1517,0,281,281,0,0,0,0,0,0,9,26,0,0,281,281,3918,3918,0,116,116,1691,264,1760,1691,829,0,210,162,3918,1808,3918
570,1998.0,posted-content,129,16,16,0,3,3,3,3,3,16,16,0,16,16,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,26,26,129,0,129,129,14,0,0,0,0,0,0
571,1998.0,proceedings,626,42,42,2,1,1,1,1,1,13,13,3,13,13,3,41,41,0,1,1,1,1,12,2,0,1,1,1,1,1,1,1,1,1,1,13,13,13,13,3,3,13,13,13,13,1,2,41,0,41,0,0,0,1,1,1,1,1,1,0,1,12,12,0,0,626,626,0,0,0,0,0,0,0,87,0,0,0,8,9,8
572,1998.0,proceedings-article,44414,41928,41928,31514,34530,26191,24962,26314,34530,41807,41807,12566,41807,41807,24818,41801,41801,17083,7951,5341,7951,4251,41833,29251,5,26428,26487,19884,19914,19130,19159,19970,20000,26428,26487,120,889,120,889,12566,12566,119,889,120,889,4599,18861,41801,0,41801,0,8136,8594,0,0,0,0,0,0,1074,3926,0,0,13007,13293,44414,44414,4904,9971,9971,43175,0,43179,43175,21512,0,10289,4599,44414,18841,44414
573,1998.0,reference-book,181,70,70,38,4,2,2,2,4,68,68,12,68,68,53,69,69,2,8,3,8,3,11,38,0,4,4,2,2,2,2,2,2,4,4,39,40,39,40,12,12,39,40,39,40,6,44,69,0,69,0,2,2,8,8,3,3,8,8,3,3,11,11,2,2,181,181,0,0,0,112,0,112,112,130,0,0,0,4,2,4
