,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_ror,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_ror,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_ror,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
465,2010,report-series,673,660,13,484,330,305,305,305,330,564,87,564,564,564,453,673,0,0,0,0,222,373,358,358,373,373,471,320,295,295,295,320,551,87,551,551,551,452,660,0,0,0,0,220,365,357,357,365,365,13,10,10,10,10,10,13,0,13,13,13,1,13,0,0,0,0,2,8,1,1,8,8
466,2010,standard,3274,3274,0,21,1,0,0,0,1,9,1,21,21,9,318,3274,0,0,0,0,4,0,0,0,0,0,21,1,0,0,0,1,9,1,21,21,9,318,3274,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2009,book,116335,23496,92839,37977,9278,6314,6314,6314,9278,111434,6490,111505,111505,111434,48427,116298,0,0,0,0,5088,49848,2330,2330,49848,49848,9039,2494,1983,1983,1983,2494,18600,1844,18671,18671,18600,15464,23495,0,0,0,0,1676,20708,2295,2295,20708,20708,28938,6784,4331,4331,4331,6784,92834,4646,92834,92834,92834,32963,92803,0,0,0,0,3412,29140,35,35,29140,29140
468,2009,book-chapter,573092,542460,30632,146308,139909,121503,121503,121503,139909,423866,58923,424159,424159,423866,136274,573016,0,0,0,0,159532,491409,56725,56725,491409,491409,140497,130867,116167,116167,116167,130867,393236,55482,393529,393529,393236,131498,542423,0,0,0,0,157285,467147,56668,56668,467147,467147,5811,9042,5336,5336,5336,9042,30630,3441,30630,30630,30630,4776,30593,0,0,0,0,2247,24262,57,57,24262,24262
469,2009,book-part,46,46,0,8,5,4,4,4,5,12,0,12,12,12,4,46,0,0,0,0,12,46,0,0,46,46,8,5,4,4,4,5,12,0,12,12,12,4,46,0,0,0,0,12,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2009,book-series,503,503,0,189,0,0,0,0,0,33,1,33,33,33,125,503,0,0,0,0,6,502,209,209,502,502,189,0,0,0,0,0,33,1,33,33,33,125,503,0,0,0,0,6,502,209,209,502,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2009,book-set,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2009,component,5694,5694,0,111,67,34,34,34,67,5694,2084,5694,5694,5694,192,5694,0,0,0,0,34,237,196,196,237,237,111,67,34,34,34,67,5694,2084,5694,5694,5694,192,5694,0,0,0,0,34,237,196,196,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2009,dataset,49216,49010,206,10453,14261,12948,12948,12948,14261,32705,6548,32824,32824,32705,1912,49213,0,0,0,0,226,45880,4,4,45880,45880,10403,14259,12947,12947,12947,14259,32499,6515,32618,32618,32499,1901,49007,0,0,0,0,226,45879,4,4,45879,45879,50,2,1,1,1,2,206,33,206,206,206,11,206,0,0,0,0,0,1,0,0,1,1
474,2009,dissertation,187150,18897,168253,93919,7002,4806,4812,4812,7002,187141,8153,187141,187141,187141,24243,187138,0,0,0,0,28860,10691,103,103,10691,10691,5779,781,672,672,672,781,18896,1094,18896,18896,18896,3823,18896,0,0,0,0,3961,236,2,2,236,236,88140,6221,4134,4140,4140,6221,168245,7059,168245,168245,168245,20420,168242,0,0,0,0,24899,10455,101,101,10455,10455
475,2009,grant,3093,3093,0,183,0,0,0,0,0,0,0,0,0,0,1,3093,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,1,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2009,journal,427,313,114,122,65,58,58,58,65,143,18,143,143,143,94,427,0,0,0,0,32,245,206,206,245,245,19,6,4,4,4,6,29,5,29,29,29,42,313,0,0,0,0,6,195,195,195,195,195,103,59,54,54,54,59,114,13,114,114,114,52,114,0,0,0,0,26,50,11,11,50,50
477,2009,journal-article,5659992,2439374,3220618,3277463,2429894,2013449,2013485,2013485,2429894,5471410,870756,5471687,5471811,5471410,1901701,5659492,0,0,0,0,1812471,4521503,2823474,2823474,4521503,4521503,1733974,1579126,1438839,1438840,1438840,1579126,2254836,604282,2255113,2255137,2254836,1560519,2439150,0,0,0,0,1531872,2305947,2239038,2239038,2305947,2305947,1543489,850768,574610,574645,574645,850768,3216574,266474,3216574,3216674,3216574,341182,3220342,0,0,0,0,280599,2215556,584436,584436,2215556,2215556
478,2009,journal-issue,26526,26505,21,3387,240,234,234,234,240,423,136,423,423,423,5383,26522,0,0,0,0,238,22380,22115,22115,22380,22380,3367,237,231,231,231,237,402,130,402,402,402,5378,26501,0,0,0,0,232,22359,22111,22111,22359,22359,20,3,3,3,3,3,21,6,21,21,21,5,21,0,0,0,0,6,21,4,4,21,21
479,2009,journal-volume,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2009,monograph,18256,18129,127,9823,2408,2039,2039,2039,2408,17069,1112,17089,17089,17069,12154,18253,0,0,0,0,1052,794,738,738,794,794,9791,2335,1984,1984,1984,2335,16942,1085,16962,16962,16942,12086,18126,0,0,0,0,1035,757,738,738,757,757,32,73,55,55,55,73,127,27,127,127,127,68,127,0,0,0,0,17,37,0,0,37,37
481,2009,other,48736,45353,3383,5897,3998,3002,3002,3002,3998,10384,1464,10535,10535,10384,3379,48713,0,0,0,0,1804,34398,22461,22461,34398,34398,5529,1677,1432,1432,1432,1677,7666,1155,7817,7817,7666,3237,45343,0,0,0,0,1720,31095,22451,22451,31095,31095,368,2321,1570,1570,1570,2321,2718,309,2718,2718,2718,142,3370,0,0,0,0,84,3303,10,10,3303,3303
482,2009,posted-content,121543,10368,111175,107298,43577,37331,37343,37343,43577,121101,21573,121101,121102,121101,37315,121513,0,0,0,0,42915,115961,29809,29809,115961,115961,9544,2057,1858,1858,1858,2057,10348,2700,10348,10348,10348,3623,10341,0,0,0,0,4912,8110,1017,1017,8110,8110,97754,41520,35473,35485,35485,41520,110753,18873,110753,110754,110753,33692,111172,0,0,0,0,38003,107851,28792,28792,107851,107851
483,2009,proceedings,3728,2138,1590,789,497,461,461,461,497,1840,196,1840,1840,1840,409,3696,0,0,0,0,235,1723,2,2,1723,1723,363,107,82,82,82,107,272,50,272,272,272,222,2137,0,0,0,0,37,135,2,2,135,135,426,390,379,379,379,390,1568,146,1568,1568,1568,187,1559,0,0,0,0,198,1588,0,0,1588,1588
484,2009,proceedings-article,348436,287338,61098,270417,283097,258499,258504,258504,283097,339535,88053,339535,339535,339535,187825,348385,0,0,0,0,225481,93778,9348,9348,93778,93778,247002,238472,221717,221717,221717,238472,278441,74422,278441,278441,278441,173915,287335,0,0,0,0,208350,33319,8541,8541,33319,33319,23415,44625,36782,36787,36787,44625,61094,13631,61094,61094,61094,13910,61050,0,0,0,0,17131,60459,807,807,60459,60459
485,2009,proceedings-series,63,63,0,4,4,3,3,3,4,10,3,10,10,10,12,63,0,0,0,0,1,11,1,1,11,11,4,4,3,3,3,4,10,3,10,10,10,12,63,0,0,0,0,1,11,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2009,reference-book,1081,1054,27,311,94,61,61,61,94,1018,67,1018,1018,1018,403,1081,0,0,0,0,57,897,1,1,897,897,302,80,50,50,50,80,991,63,991,991,991,392,1054,0,0,0,0,41,885,1,1,885,885,9,14,11,11,11,14,27,4,27,27,27,11,27,0,0,0,0,16,12,0,0,12,12
487,2009,reference-entry,20905,20898,7,4135,2668,2446,2446,2446,2668,18568,1777,18568,18568,18568,1904,20903,0,0,0,0,4978,19372,985,985,19372,19372,4128,2661,2440,2440,2440,2661,18561,1776,18561,18561,18561,1900,20896,0,0,0,0,4971,19365,985,985,19365,19365,7,7,6,6,6,7,7,1,7,7,7,4,7,0,0,0,0,7,7,0,0,7,7
488,2009,report,12087,10722,1365,7345,3120,2641,2641,2641,3120,11353,1374,11386,11386,11353,3941,12087,0,0,0,0,2779,1452,4,4,1452,1452,7125,1895,1738,1738,1738,1895,9989,1118,10022,10022,9989,3867,10722,0,0,0,0,2716,99,4,4,99,99,220,1225,903,903,903,1225,1364,256,1364,1364,1364,74,1365,0,0,0,0,63,1353,0,0,1353,1353
489,2009,report-series,602,584,18,441,295,278,278,278,295,530,71,530,530,530,419,602,0,0,0,0,234,360,343,343,360,360,423,280,263,263,263,280,512,69,512,512,512,413,584,0,0,0,0,231,351,341,341,351,351,18,15,15,15,15,15,18,2,18,18,18,6,18,0,0,0,0,3,9,2,2,9,9
490,2009,standard,3080,3080,0,17,3,2,2,2,3,11,2,21,21,11,281,3079,0,0,0,0,9,0,0,0,0,0,17,3,2,2,2,3,11,2,21,21,11,281,3079,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2008,book,100640,19059,81581,34871,8429,5750,5750,5750,8429,95364,5819,95431,95431,95364,43062,100618,0,0,0,0,4532,46507,2098,2098,46507,46507,7014,2208,1768,1768,1768,2208,13786,1517,13853,13853,13786,12960,19055,0,0,0,0,1569,16912,2053,2053,16912,16912,27857,6221,3982,3982,3982,6221,81578,4302,81578,81578,81578,30102,81563,0,0,0,0,2963,29595,45,45,29595,29595
492,2008,book-chapter,559714,533094,26620,141332,125438,107817,107818,107818,125438,396500,54606,396756,396756,396500,131381,559651,0,0,0,0,155478,487430,47295,47295,487430,487430,136173,117718,103239,103239,103239,117718,369885,51631,370141,370141,369885,127233,533071,0,0,0,0,153697,466810,47236,47236,466810,466810,5159,7720,4578,4579,4579,7720,26615,2975,26615,26615,26615,4148,26580,0,0,0,0,1781,20620,59,59,20620,20620
493,2008,book-part,80,80,0,4,2,1,1,1,2,15,2,15,15,15,4,80,0,0,0,0,5,78,0,0,78,78,4,2,1,1,1,2,15,2,15,15,15,4,80,0,0,0,0,5,78,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2008,book-series,9,9,0,1,0,0,0,0,0,2,0,2,2,2,7,9,0,0,0,0,0,9,6,6,9,9,1,0,0,0,0,0,2,0,2,2,2,7,9,0,0,0,0,0,9,6,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2008,component,5471,5471,0,150,121,82,82,82,121,5468,2046,5469,5469,5468,246,5471,0,0,0,0,73,292,241,241,292,292,150,121,82,82,82,121,5468,2046,5469,5469,5468,246,5471,0,0,0,0,73,292,241,241,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2008,dataset,54886,54630,256,13744,14051,12544,12544,12544,14051,32792,6205,32845,32845,32792,2505,54882,0,0,0,0,212,51205,0,0,51205,51205,13664,14049,12544,12544,12544,14049,32537,6172,32590,32590,32537,2496,54626,0,0,0,0,212,51205,0,0,51205,51205,80,2,0,0,0,2,255,33,255,255,255,9,256,0,0,0,0,0,0,0,0,0,0
497,2008,dissertation,159025,17032,141993,74684,6375,4459,4466,4466,6375,159019,6905,159019,159019,159019,22469,159020,0,0,0,0,23291,9606,96,96,9606,9606,5044,771,688,688,688,771,17032,989,17032,17032,17032,3746,17032,0,0,0,0,3448,199,7,7,199,199,69640,5604,3771,3778,3778,5604,141987,5916,141987,141987,141987,18723,141988,0,0,0,0,19843,9407,89,89,9407,9407
498,2008,grant,3112,3112,0,118,0,0,0,0,0,0,0,0,0,0,0,3112,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2008,journal,331,234,97,101,52,50,50,50,52,120,17,120,120,120,73,331,0,0,0,0,34,179,153,153,179,179,16,7,6,6,6,7,23,4,23,23,23,31,234,0,0,0,0,8,133,133,133,133,133,85,45,44,44,44,45,97,13,97,97,97,42,97,0,0,0,0,26,46,20,20,46,46
500,2008,journal-article,5188336,2234885,2953451,2976998,2243039,1857276,1857312,1857312,2243039,5022438,781650,5022714,5022808,5022438,1773896,5187898,0,0,0,0,1655374,4156729,2589600,2589600,4156729,4156729,1570933,1439789,1315313,1315315,1315315,1439789,2072867,541118,2073143,2073172,2072867,1443968,2234684,0,0,0,0,1402290,2110007,2050101,2050101,2110007,2110007,1406065,803250,541963,541997,541997,803250,2949571,240532,2949571,2949636,2949571,329928,2953214,0,0,0,0,253084,2046722,539499,539499,2046722,2046722
501,2008,journal-issue,24081,24058,23,1193,236,218,218,218,236,386,96,386,386,386,3841,24080,0,0,0,0,217,21404,21186,21186,21404,21404,1170,213,196,196,196,213,363,92,363,363,363,3826,24057,0,0,0,0,197,21381,21163,21163,21381,21381,23,23,22,22,22,23,23,4,23,23,23,15,23,0,0,0,0,20,23,23,23,23,23
502,2008,journal-volume,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2008,monograph,11256,11112,144,4773,1202,944,944,944,1202,10182,825,10196,10196,10182,7974,11256,0,0,0,0,608,722,670,670,722,722,4736,1135,897,897,897,1135,10038,796,10052,10052,10038,7879,11112,0,0,0,0,580,677,668,668,677,677,37,67,47,47,47,67,144,29,144,144,144,95,144,0,0,0,0,28,45,2,2,45,45
504,2008,other,44452,41441,3011,5644,3615,2639,2639,2639,3615,9730,1395,9796,9796,9730,3300,44439,0,0,0,0,2212,31822,20999,20999,31822,31822,5321,1481,1222,1222,1222,1481,7351,1068,7417,7417,7351,3160,41433,0,0,0,0,2149,28854,20993,20993,28854,28854,323,2134,1417,1417,1417,2134,2379,327,2379,2379,2379,140,3006,0,0,0,0,63,2968,6,6,2968,2968
505,2008,peer-review,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2008,posted-content,109505,7609,101896,95974,39237,33689,33698,33698,39237,108989,18422,108989,108991,108989,35569,109484,0,0,0,0,38934,104681,26527,26527,104681,104681,6696,1429,1264,1264,1264,1429,7589,1735,7589,7589,7589,2869,7591,0,0,0,0,3586,5810,824,824,5810,5810,89278,37808,32425,32434,32434,37808,101400,16687,101400,101402,101400,32700,101893,0,0,0,0,35348,98871,25703,25703,98871,98871
507,2008,proceedings,3469,1641,1828,736,287,259,259,259,287,2031,244,2031,2031,2031,381,3428,0,0,0,0,193,1947,20,20,1947,1947,339,83,64,64,64,83,219,39,219,219,219,230,1641,0,0,0,0,24,121,20,20,121,121,397,204,195,195,195,204,1812,205,1812,1812,1812,151,1787,0,0,0,0,169,1826,0,0,1826,1826
508,2008,proceedings-article,316911,266646,50265,258208,250144,225045,225052,225052,250144,308362,78234,308362,308362,308362,178889,316856,0,0,0,0,206077,101679,33065,33065,101679,101679,238470,210362,192743,192743,192743,210362,258100,66193,258100,258100,258100,166716,266641,0,0,0,0,190347,51899,32122,32122,51899,51899,19738,39782,32302,32309,32309,39782,50262,12041,50262,50262,50262,12173,50215,0,0,0,0,15730,49780,943,943,49780,49780
509,2008,proceedings-series,23,23,0,2,0,0,0,0,0,4,0,4,4,4,8,23,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,4,0,4,4,4,8,23,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2008,reference-book,1209,1188,21,254,75,56,56,56,75,1133,67,1133,1133,1133,375,1209,0,0,0,0,54,1084,2,2,1084,1084,250,63,46,46,46,63,1112,60,1112,1112,1112,364,1188,0,0,0,0,46,1070,2,2,1070,1070,4,12,10,10,10,12,21,7,21,21,21,11,21,0,0,0,0,8,14,0,0,14,14
511,2008,reference-entry,15036,15036,0,6032,5643,5175,5175,5175,5643,12166,2153,12166,12166,12166,2871,15035,0,0,0,0,5111,13472,870,870,13472,13472,6032,5643,5175,5175,5175,5643,12166,2153,12166,12166,12166,2871,15035,0,0,0,0,5111,13472,870,870,13472,13472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2008,report,11373,10093,1280,7102,2888,2402,2402,2402,2888,10780,1295,10811,10811,10780,3753,11370,0,0,0,0,2564,1386,3,3,1386,1386,6887,1751,1614,1614,1614,1751,9500,1099,9531,9531,9500,3687,10091,0,0,0,0,2511,116,3,3,116,116,215,1137,788,788,788,1137,1280,196,1280,1280,1280,66,1279,0,0,0,0,53,1270,0,0,1270,1270
513,2008,report-series,602,586,16,434,294,276,276,276,294,513,75,513,513,513,350,602,0,0,0,0,161,369,342,342,369,369,418,283,266,266,266,283,497,73,497,497,497,344,586,0,0,0,0,161,357,339,339,357,357,16,11,10,10,10,11,16,2,16,16,16,6,16,0,0,0,0,0,12,3,3,12,12
514,2008,standard,51043,51043,0,122,0,0,0,0,0,107,3,187,187,107,2412,51040,0,0,0,0,86,0,0,0,0,0,122,0,0,0,0,0,107,3,187,187,107,2412,51040,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2007,book,96719,18269,78450,31586,7785,5170,5171,5171,7785,91592,5413,91645,91645,91592,44207,96687,0,0,0,0,3928,45784,1684,1684,45784,45784,6670,1773,1353,1353,1353,1773,13148,1381,13201,13201,13148,12791,18266,0,0,0,0,1360,16169,1646,1646,16169,16169,24916,6012,3817,3818,3818,6012,78444,4032,78444,78444,78444,31416,78421,0,0,0,0,2568,29615,38,38,29615,29615
516,2007,book-chapter,525917,500680,25237,114456,119149,103448,103448,103448,119149,375247,50819,375418,375418,375247,124126,525855,0,0,0,0,148108,457243,38845,38845,457243,457243,109998,111966,99155,99155,99155,111966,350013,48070,350184,350184,350013,120182,500659,0,0,0,0,145865,437395,38028,38028,437395,437395,4458,7183,4293,4293,4293,7183,25234,2749,25234,25234,25234,3944,25196,0,0,0,0,2243,19848,817,817,19848,19848
517,2007,book-part,67,67,0,3,1,1,1,1,1,15,2,15,15,15,2,67,0,0,0,0,8,66,0,0,66,66,3,1,1,1,1,1,15,2,15,15,15,2,67,0,0,0,0,8,66,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2007,book-series,53,53,0,1,0,0,0,0,0,4,1,4,4,4,15,53,0,0,0,0,1,53,50,50,53,53,1,0,0,0,0,0,4,1,4,4,4,15,53,0,0,0,0,1,53,50,50,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2007,book-set,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,2007,component,5218,5218,0,90,66,39,39,39,66,5216,1929,5218,5218,5216,204,5218,0,0,0,0,56,174,131,131,174,174,90,66,39,39,39,66,5216,1929,5218,5218,5216,204,5218,0,0,0,0,56,174,131,131,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2007,dataset,49840,49610,230,7574,12232,11012,11012,11012,12232,33593,5876,33623,33623,33593,1725,49837,0,0,0,0,211,45420,0,0,45420,45420,7510,12229,11010,11010,11010,12229,33363,5851,33393,33393,33363,1710,49607,0,0,0,0,211,45420,0,0,45420,45420,64,3,2,2,2,3,230,25,230,230,230,15,230,0,0,0,0,0,0,0,0,0,0
522,2007,dissertation,138666,16327,122339,64081,5956,4207,4212,4212,5956,138662,6211,138662,138662,138662,21493,138661,0,0,0,0,20007,9030,82,82,9030,9030,4700,734,674,674,674,734,16327,911,16327,16327,16327,3725,16327,0,0,0,0,3196,188,2,2,188,188,59381,5222,3533,3538,3538,5222,122335,5300,122335,122335,122335,17768,122334,0,0,0,0,16811,8842,80,80,8842,8842
523,2007,grant,4002,4002,0,76,0,0,0,0,0,0,0,0,0,0,5,4002,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,5,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,2007,journal,140,55,85,77,49,46,46,46,49,112,11,112,112,112,71,140,0,0,0,0,35,87,58,58,87,87,18,15,15,15,15,15,27,5,27,27,27,32,55,0,0,0,0,10,42,42,42,42,42,59,34,31,31,31,34,85,6,85,85,85,39,85,0,0,0,0,25,45,16,16,45,45
525,2007,journal-article,4783531,2092766,2690765,2731056,2106791,1732836,1732862,1732862,2106791,4624460,700902,4624755,4624846,4624460,1673316,4783114,0,0,0,0,1547621,3894220,2426669,2426669,3894220,3894220,1449586,1350149,1227077,1227077,1227077,1350149,1938038,487496,1938333,1938350,1938038,1352863,2092565,0,0,0,0,1315457,1977628,1926033,1926033,1977628,1977628,1281470,756642,505759,505785,505785,756642,2686422,213406,2686422,2686496,2686422,320453,2690549,0,0,0,0,232164,1916592,500636,500636,1916592,1916592
526,2007,journal-issue,21390,21356,34,1169,231,218,218,218,231,372,108,372,372,372,3811,21388,0,0,0,0,143,19395,19180,19180,19395,19395,1135,198,188,188,188,198,338,94,338,338,338,3784,21354,0,0,0,0,110,19362,19147,19147,19362,19362,34,33,30,30,30,33,34,14,34,34,34,27,34,0,0,0,0,33,33,33,33,33,33
527,2007,monograph,10896,10799,97,4975,1251,990,990,990,1251,9708,773,9718,9718,9708,7772,10896,0,0,0,0,636,1094,682,682,1094,1094,4944,1210,967,967,967,1210,9611,760,9621,9621,9611,7703,10799,0,0,0,0,618,1055,679,679,1055,1055,31,41,23,23,23,41,97,13,97,97,97,69,97,0,0,0,0,18,39,3,3,39,39
528,2007,other,44072,40484,3588,5479,3740,2622,2622,2622,3740,9966,1423,10018,10018,9966,3493,44057,0,0,0,0,1922,32231,21984,21984,32231,32231,5149,1272,1059,1059,1059,1272,7054,1065,7106,7106,7054,3318,40478,0,0,0,0,1830,28716,21979,21979,28716,28716,330,2468,1563,1563,1563,2468,2912,358,2912,2912,2912,175,3579,0,0,0,0,92,3515,5,5,3515,3515
529,2007,posted-content,100027,7128,92899,84791,34985,29612,29627,29627,34985,99456,16209,99456,99456,99456,32753,100003,0,0,0,0,33502,95625,22656,22656,95625,95625,6315,1341,1169,1169,1169,1341,7115,1586,7115,7115,7115,2509,7107,0,0,0,0,3075,5696,759,759,5696,5696,78476,33644,28443,28458,28458,33644,92341,14623,92341,92341,92341,30244,92896,0,0,0,0,30427,89929,21897,21897,89929,89929
530,2007,proceedings,3693,1457,2236,675,259,236,236,236,259,2442,240,2442,2442,2442,323,3663,0,0,0,0,156,2409,29,29,2409,2409,281,59,49,49,49,59,230,36,230,230,230,193,1457,0,0,0,0,14,176,29,29,176,176,394,200,187,187,187,200,2212,204,2212,2212,2212,130,2206,0,0,0,0,142,2233,0,0,2233,2233
531,2007,proceedings-article,280118,231780,48338,218124,221862,197674,197675,197675,221862,272247,68398,272248,272248,272247,157103,280067,0,0,0,0,176459,95683,23463,23463,95683,95683,201036,189035,172047,172047,172047,189035,223911,57386,223912,223912,223911,145900,231771,0,0,0,0,162620,47786,23175,23175,47786,47786,17088,32827,25627,25628,25628,32827,48336,11012,48336,48336,48336,11203,48296,0,0,0,0,13839,47897,288,288,47897,47897
532,2007,proceedings-series,32,32,0,1,0,0,0,0,0,1,1,1,1,1,3,32,0,0,0,0,0,10,0,0,10,10,1,0,0,0,0,0,1,1,1,1,1,3,32,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2007,reference-book,739,715,24,314,81,61,61,61,81,678,55,678,678,678,392,739,0,0,0,0,44,621,2,2,621,621,307,67,50,50,50,67,654,48,654,654,654,376,715,0,0,0,0,36,611,2,2,611,611,7,14,11,11,11,14,24,7,24,24,24,16,24,0,0,0,0,8,10,0,0,10,10
534,2007,reference-entry,172703,172703,0,30688,2731,2512,2512,2512,2731,6916,863,6916,6916,6916,5985,172700,0,0,0,0,4850,168871,912,912,168871,168871,30688,2731,2512,2512,2512,2731,6916,863,6916,6916,6916,5985,172700,0,0,0,0,4850,168871,912,912,168871,168871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,2007,report,11359,10133,1226,7201,2832,2423,2423,2423,2832,10783,1227,10805,10805,10783,3792,11359,0,0,0,0,2652,1258,0,0,1258,1258,6983,1768,1635,1635,1635,1768,9558,1055,9580,9580,9558,3717,10133,0,0,0,0,2591,45,0,0,45,45,218,1064,788,788,788,1064,1225,172,1225,1225,1225,75,1226,0,0,0,0,61,1213,0,0,1213,1213
536,2007,report-series,569,559,10,389,218,212,212,212,218,471,63,471,471,471,350,569,0,0,0,0,175,368,354,354,368,368,379,214,208,208,208,214,461,63,461,461,461,348,559,0,0,0,0,175,363,353,353,363,363,10,4,4,4,4,4,10,0,10,10,10,2,10,0,0,0,0,0,5,1,1,5,5
537,2007,standard,74,74,0,4,0,0,0,0,0,6,2,10,10,6,10,74,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,6,2,10,10,6,10,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
