,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_string
529,1956,dataset,6369,6312,57,3809,6,6,6,6,6,6263,0,6263,6263,0,2913,0,6362,0,0,6362,3762,0,0,0,0,0,6233,0,6233,6233,0,2862,0,6312,0,0,6312,47,6,6,6,6,6,30,0,30,30,0,51,0,50,0,0,50
530,1956,other,8698,0,8698,5518,1344,1344,864,1344,1344,5122,0,5122,5122,0,2868,0,7341,0,0,7341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5518,1344,1344,864,1344,1344,5122,0,5122,5122,0,2868,0,7341,0,0,7341
531,1956,publication,196795,174339,22456,63244,31448,31447,31119,31448,31448,185686,36,185686,185686,0,164233,0,152301,149580,0,152301,56080,27313,27312,27206,27313,27313,172853,35,172853,172853,0,150462,0,142357,141866,0,142357,7164,4135,4135,3913,4135,4135,12833,1,12833,12833,0,13771,0,9944,7714,0,9944
532,1955,dataset,9510,9415,95,9021,28,28,28,28,28,9415,0,9415,9415,0,3564,0,9495,0,0,9495,8936,1,1,1,1,1,9365,0,9365,9365,0,3485,0,9413,0,0,9413,85,27,27,27,27,27,50,0,50,50,0,79,0,82,0,0,82
533,1955,other,8744,0,8744,5911,1479,1479,1147,1479,1479,5545,0,5545,5545,0,2976,0,7067,0,0,7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5911,1479,1479,1147,1479,1479,5545,0,5545,5545,0,2976,0,7067,0,0,7067
534,1955,publication,181515,159799,21716,52285,28992,28989,28665,28992,28992,171121,23,171121,171121,0,149357,0,142208,139700,0,142208,45689,25166,25166,25052,25166,25166,158530,22,158530,158530,0,135842,0,132778,132461,0,132778,6596,3826,3823,3613,3826,3826,12591,1,12591,12591,0,13515,0,9430,7239,0,9430
535,1954,dataset,7967,7851,116,7389,33,33,33,33,33,7854,0,7854,7854,0,2723,0,7948,0,0,7948,7287,0,0,0,0,0,7780,0,7780,7780,0,2623,0,7851,0,0,7851,102,33,33,33,33,33,74,0,74,74,0,100,0,97,0,0,97
536,1954,other,8059,0,8059,5435,1293,1293,880,1293,1293,5212,0,5212,5212,0,2488,0,6822,0,0,6822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5435,1293,1293,880,1293,1293,5212,0,5212,5212,0,2488,0,6822,0,0,6822
537,1954,publication,172927,152943,19984,48109,27278,27270,26914,27278,27278,163053,28,163053,163053,0,144306,0,138724,136371,0,138724,41752,23458,23457,23358,23458,23458,151605,28,151605,151605,0,132146,0,129693,129436,0,129693,6357,3820,3813,3556,3820,3820,11448,0,11448,11448,0,12160,0,9031,6935,0,9031
538,1954,software,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
539,1953,dataset,7026,6911,115,6478,49,49,49,49,49,6912,0,6912,6912,0,2449,0,7004,0,0,7004,6376,0,0,0,0,0,6832,0,6832,6832,0,2357,0,6910,0,0,6910,102,49,49,49,49,49,80,0,80,80,0,92,0,94,0,0,94
540,1953,other,7076,0,7076,5160,1208,1208,621,1208,1208,4311,0,4311,4311,0,1805,0,5851,0,0,5851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,1208,1208,621,1208,1208,4311,0,4311,4311,0,1805,0,5851,0,0,5851
541,1953,publication,161878,142652,19226,44616,24372,24364,24005,24372,24372,152415,21,152415,152415,0,134448,0,128529,126015,0,128529,38776,20776,20775,20654,20776,20776,141430,21,141430,141430,0,122796,0,119830,119616,0,119830,5840,3596,3589,3351,3596,3596,10985,0,10985,10985,0,11652,0,8699,6399,0,8699
542,1952,dataset,7720,7627,93,7272,24,24,24,24,24,7567,0,7567,7567,0,3588,0,7701,0,0,7701,7186,0,0,0,0,0,7511,0,7511,7511,0,3516,0,7627,0,0,7627,86,24,24,24,24,24,56,0,56,56,0,72,0,74,0,0,74
543,1952,other,6851,0,6851,4933,1398,1398,947,1398,1398,4347,0,4347,4347,0,1708,0,5456,0,0,5456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933,1398,1398,947,1398,1398,4347,0,4347,4347,0,1708,0,5456,0,0,5456
544,1952,publication,155893,138691,17202,42960,22425,22417,22134,22425,22425,147898,21,147898,147898,0,129736,0,122760,120613,0,122760,37557,19278,19275,19186,19278,19278,137693,20,137693,137693,0,118668,0,115450,115208,0,115450,5403,3147,3142,2948,3147,3147,10205,1,10205,10205,0,11068,0,7310,5405,0,7310
545,1951,dataset,5739,5635,104,5432,22,22,22,22,22,5648,0,5648,5648,0,2950,0,5715,0,0,5715,5341,0,0,0,0,0,5585,0,5585,5585,0,2878,0,5635,0,0,5635,91,22,22,22,22,22,63,0,63,63,0,72,0,80,0,0,80
546,1951,other,6189,0,6189,4598,1392,1392,768,1392,1392,3745,0,3745,3745,0,1656,0,4944,0,0,4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4598,1392,1392,768,1392,1392,3745,0,3745,3745,0,1656,0,4944,0,0,4944
547,1951,publication,149162,133319,15843,39868,21117,21110,20818,21117,21117,141369,17,141369,141369,0,124859,0,118913,116888,0,118913,34794,17941,17941,17846,17941,17941,132200,17,132200,132200,0,114304,0,112344,112140,0,112344,5074,3176,3169,2972,3176,3176,9169,0,9169,9169,0,10555,0,6569,4748,0,6569
548,1950,dataset,12338,12064,274,11562,326,326,326,326,326,12054,0,12054,12054,0,2275,0,12212,0,0,12212,11309,157,157,157,157,157,11980,0,11980,11980,0,2020,0,11984,0,0,11984,253,169,169,169,169,169,74,0,74,74,0,255,0,228,0,0,228
549,1950,other,14851,0,14851,11714,3801,3801,1660,3801,3801,12163,0,12163,12163,0,10415,0,13017,0,0,13017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11714,3801,3801,1660,3801,3801,12163,0,12163,12163,0,10415,0,13017,0,0,13017
550,1950,publication,139386,124233,15153,36361,20222,20219,19972,20222,20222,133077,23,133077,133077,0,116163,0,109027,107429,0,109027,31554,17073,17072,17002,17073,17073,123478,23,123478,123478,0,105245,0,103778,103608,0,103778,4807,3149,3147,2970,3149,3149,9599,0,9599,9599,0,10918,0,5249,3821,0,5249
551,1949,dataset,6327,6250,77,5935,7,7,7,7,7,6243,0,6243,6243,0,2135,0,6315,0,0,6315,5861,0,0,0,0,0,6196,0,6196,6196,0,2064,0,6250,0,0,6250,74,7,7,7,7,7,47,0,47,47,0,71,0,65,0,0,65
552,1949,other,6212,0,6212,4098,1443,1443,1097,1443,1443,4087,0,4087,4087,0,2370,0,5007,0,0,5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098,1443,1443,1097,1443,1443,4087,0,4087,4087,0,2370,0,5007,0,0,5007
553,1949,publication,125799,111791,14008,32457,18023,18020,17772,18023,18023,120416,5,120416,120416,0,105595,0,97249,95623,0,97249,27576,15310,15310,15247,15310,15310,111388,5,111388,111388,0,95230,0,92913,92721,0,92913,4881,2713,2710,2525,2713,2713,9028,0,9028,9028,0,10365,0,4336,2902,0,4336
554,1948,dataset,4644,4498,146,4232,55,55,55,55,55,4482,0,4482,4482,0,1706,0,4624,0,0,4624,4105,0,0,0,0,0,4454,0,4454,4454,0,1586,0,4498,0,0,4498,127,55,55,55,55,55,28,0,28,28,0,120,0,126,0,0,126
555,1948,other,5751,0,5751,3907,1563,1563,1225,1563,1563,3523,0,3523,3523,0,2300,0,4562,0,0,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907,1563,1563,1225,1563,1563,3523,0,3523,3523,0,2300,0,4562,0,0,4562
556,1948,publication,112896,101283,11613,28195,15082,15077,14949,15082,15082,108353,2,108353,108353,0,93766,0,86431,85568,0,86431,24529,12599,12599,12583,12599,12599,101061,2,101061,101061,0,85082,0,83554,83437,0,83554,3666,2483,2478,2366,2483,2483,7292,0,7292,7292,0,8684,0,2877,2131,0,2877
557,1947,dataset,4931,4858,73,4548,13,13,13,13,13,4849,0,4849,4849,0,1853,0,4918,0,0,4918,4489,0,0,0,0,0,4799,0,4799,4799,0,1801,0,4858,0,0,4858,59,13,13,13,13,13,50,0,50,50,0,52,0,60,0,0,60
558,1947,other,4736,0,4736,3059,1321,1321,1051,1321,1321,3058,0,3058,3058,0,2135,0,3703,0,0,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3059,1321,1321,1051,1321,1321,3058,0,3058,3058,0,2135,0,3703,0,0,3703
559,1947,publication,96864,87183,9681,22389,12374,12367,12266,12374,12374,92853,6,92853,92853,0,80476,0,74329,73407,0,74329,19534,10345,10345,10335,10345,10345,87035,6,87035,87035,0,73180,0,71754,71637,0,71754,2855,2029,2022,1931,2029,2029,5818,0,5818,5818,0,7296,0,2575,1770,0,2575
560,1946,dataset,6148,5985,163,5211,83,83,83,83,83,5968,0,5968,5968,0,2228,0,6143,0,0,6143,5086,0,0,0,0,0,5922,0,5922,5922,0,2122,0,5985,0,0,5985,125,83,83,83,83,83,46,0,46,46,0,106,0,158,0,0,158
561,1946,other,4828,0,4828,2936,1510,1510,1323,1510,1510,2596,0,2596,2596,0,1833,0,3893,0,0,3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936,1510,1510,1323,1510,1510,2596,0,2596,2596,0,1833,0,3893,0,0,3893
562,1946,publication,89998,79803,10195,22288,11650,11639,11514,11650,11650,85650,10,85650,85650,0,74065,0,65973,65429,0,65973,18810,9160,9160,9155,9160,9160,79668,8,79668,79668,0,66314,0,64023,63946,0,64023,3478,2490,2479,2359,2490,2490,5982,2,5982,5982,0,7751,0,1950,1483,0,1950
563,1945,dataset,5623,5574,49,5351,2,2,2,2,2,5592,0,5592,5592,0,3330,0,5622,0,0,5622,5304,0,0,0,0,0,5552,0,5552,5552,0,3287,0,5574,0,0,5574,47,2,2,2,2,2,40,0,40,40,0,43,0,48,0,0,48
564,1945,other,3173,0,3173,2140,1487,1487,918,1487,1487,1527,0,1527,1527,0,1758,0,1837,0,0,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,1487,1487,918,1487,1487,1527,0,1527,1527,0,1758,0,1837,0,0,1837
565,1945,publication,75353,67952,7401,16353,9002,8992,8798,9002,9002,72507,5,72507,72507,0,61248,0,54870,54545,0,54870,14255,7371,7371,7369,7371,7371,67858,5,67858,67858,0,54923,0,53470,53435,0,53470,2098,1631,1621,1429,1631,1631,4649,0,4649,4649,0,6325,0,1400,1110,0,1400
566,1944,dataset,3915,3700,215,3645,78,78,78,78,78,3733,0,3733,3733,0,2677,0,3911,0,0,3911,3431,0,0,0,0,0,3675,0,3675,3675,0,2462,0,3700,0,0,3700,214,78,78,78,78,78,58,0,58,58,0,215,0,211,0,0,211
567,1944,other,4258,0,4258,3117,1319,1319,713,1319,1319,2006,0,2006,2006,0,2177,0,3039,0,0,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117,1319,1319,713,1319,1319,2006,0,2006,2006,0,2177,0,3039,0,0,3039
568,1944,publication,79850,70932,8918,17825,9392,9381,9149,9392,9392,75879,1,75879,75879,0,64569,0,59318,58393,0,59318,14880,7971,7971,7967,7971,7971,70573,1,70573,70573,0,57389,0,56916,56879,0,56916,2945,1421,1410,1182,1421,1421,5306,0,5306,5306,0,7180,0,2402,1514,0,2402
569,1943,dataset,3816,3692,124,3441,10,10,10,10,10,3756,0,3756,3756,0,2055,0,3808,0,0,3808,3330,0,0,0,0,0,3680,0,3680,3680,0,1944,0,3692,0,0,3692,111,10,10,10,10,10,76,0,76,76,0,111,0,116,0,0,116
570,1943,other,4667,0,4667,3149,1379,1379,694,1379,1379,1275,0,1275,1275,0,1533,0,2640,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149,1379,1379,694,1379,1379,1275,0,1275,1275,0,1533,0,2640,0,0,2640
571,1943,publication,84122,75054,9068,17699,9912,9902,9632,9912,9912,79538,9,79538,79538,0,67354,0,63090,61914,0,63090,15197,8284,8284,8281,8284,8284,74676,8,74676,74676,0,60229,0,59931,59884,0,59931,2502,1628,1618,1351,1628,1628,4862,1,4862,4862,0,7125,0,3159,2030,0,3159
572,1942,dataset,4703,4581,122,4421,13,13,13,13,13,4599,0,4599,4599,0,3013,0,4701,0,0,4701,4301,0,0,0,0,0,4557,0,4557,4557,0,2911,0,4581,0,0,4581,120,13,13,13,13,13,42,0,42,42,0,102,0,120,0,0,120
573,1942,other,4791,0,4791,2933,1334,1334,407,1334,1334,1145,0,1145,1145,0,1843,0,2909,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,1334,1334,407,1334,1334,1145,0,1145,1145,0,1843,0,2909,0,0,2909
574,1942,publication,94997,84806,10191,20921,11167,11161,10880,11167,11167,89689,8,89689,89689,0,76847,0,71651,70113,0,71651,18034,9563,9563,9552,9563,9563,84413,8,84413,84413,0,69139,0,67716,67681,0,67716,2887,1604,1598,1328,1604,1604,5276,0,5276,5276,0,7708,0,3935,2432,0,3935
575,1941,dataset,3923,3781,142,3209,25,25,25,25,25,3727,0,3727,3727,0,2183,0,3915,0,0,3915,3068,0,0,0,0,0,3676,0,3676,3676,0,2069,0,3781,0,0,3781,141,25,25,25,25,25,51,0,51,51,0,114,0,134,0,0,134
576,1941,other,5127,0,5127,2904,1699,1699,749,1699,1699,1543,0,1543,1543,0,1794,0,2823,0,0,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,1699,1699,749,1699,1699,1543,0,1543,1543,0,1794,0,2823,0,0,2823
577,1941,publication,99373,88469,10904,20947,12266,12255,12032,12266,12266,93130,8,93130,93130,0,79655,0,76521,74415,0,76521,18010,10758,10758,10752,10758,10758,87989,8,87989,87989,0,71696,0,71856,71816,0,71856,2937,1508,1497,1280,1508,1508,5141,0,5141,5141,0,7959,0,4665,2599,0,4665
578,1940,dataset,6918,6700,218,6214,86,86,86,86,86,6797,0,6797,6797,0,1943,0,6863,0,0,6863,6003,0,0,0,0,0,6683,0,6683,6683,0,1758,0,6700,0,0,6700,211,86,86,86,86,86,114,0,114,114,0,185,0,163,0,0,163
579,1940,other,13687,0,13687,11669,4444,4444,2748,4444,4444,10335,0,10335,10335,0,9764,0,11070,0,0,11070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11669,4444,4444,2748,4444,4444,10335,0,10335,10335,0,9764,0,11070,0,0,11070
580,1940,publication,100834,89153,11681,21964,12461,12454,12315,12461,12461,94321,5,94321,94321,0,81922,0,77862,75810,0,77862,18862,10501,10501,10487,10501,10501,88832,5,88832,88832,0,73529,0,73127,73073,0,73127,3102,1960,1953,1828,1960,1960,5489,0,5489,5489,0,8393,0,4735,2737,0,4735
581,1939,dataset,7223,7063,160,6517,12,12,12,12,12,7139,0,7139,7139,0,2906,0,7212,0,0,7212,6363,1,1,1,1,1,7050,0,7050,7050,0,2768,0,7062,0,0,7062,154,11,11,11,11,11,89,0,89,89,0,138,0,150,0,0,150
582,1939,other,8520,0,8520,6866,1577,1577,1120,1577,1577,5367,0,5367,5367,0,4356,0,7619,0,0,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6866,1577,1577,1120,1577,1577,5367,0,5367,5367,0,4356,0,7619,0,0,7619
583,1939,publication,111793,98480,13313,25530,12952,12943,12666,12952,12952,104505,8,104505,104505,0,87265,0,82900,80436,0,82900,21755,10833,10833,10821,10833,10833,98104,8,98104,98104,0,77528,0,77462,77418,0,77462,3775,2119,2110,1845,2119,2119,6401,0,6401,6401,0,9737,0,5438,3018,0,5438
584,1938,dataset,39066,38956,110,38165,18,18,18,18,18,38918,0,38918,38918,0,31877,0,39065,0,0,39065,38066,0,0,0,0,0,38890,0,38890,38890,0,31803,0,38956,0,0,38956,99,18,18,18,18,18,28,0,28,28,0,74,0,109,0,0,109
585,1938,other,7247,0,7247,5105,1421,1421,887,1421,1421,3310,0,3310,3310,0,2632,0,5849,0,0,5849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,1421,1421,887,1421,1421,3310,0,3310,3310,0,2632,0,5849,0,0,5849
586,1938,publication,110607,98074,12533,23237,12311,12299,12021,12311,12311,103535,7,103535,103535,0,88331,0,84419,82320,0,84419,20285,10351,10351,10330,10351,10351,97715,7,97715,97715,0,79195,0,79407,79357,0,79407,2952,1960,1948,1691,1960,1960,5820,0,5820,5820,0,9136,0,5012,2963,0,5012
587,1937,dataset,12231,12161,70,11838,17,17,17,17,17,12146,0,12146,12146,0,7165,0,12229,0,0,12229,11775,0,0,0,0,0,12127,0,12127,12127,0,7114,0,12161,0,0,12161,63,17,17,17,17,17,19,0,19,19,0,51,0,68,0,0,68
588,1937,other,7387,0,7387,5440,904,904,472,904,904,3536,0,3536,3536,0,2702,0,6424,0,0,6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5440,904,904,472,904,904,3536,0,3536,3536,0,2702,0,6424,0,0,6424
589,1937,publication,110526,98071,12455,27441,11682,11675,11398,11682,11682,103371,4,103371,103371,0,90386,0,83035,80619,0,83035,23940,9763,9763,9748,9763,9763,97711,4,97711,97711,0,81608,0,77667,77622,0,77667,3501,1919,1912,1650,1919,1919,5660,0,5660,5660,0,8778,0,5368,2997,0,5368
590,1936,dataset,5473,5283,190,4904,109,109,109,109,109,5318,0,5318,5318,0,1704,0,5470,0,0,5470,4747,0,0,0,0,0,5257,0,5257,5257,0,1581,0,5283,0,0,5283,157,109,109,109,109,109,61,0,61,61,0,123,0,187,0,0,187
591,1936,other,7781,0,7781,5020,1809,1809,1208,1809,1809,3550,0,3550,3550,0,3295,0,5985,0,0,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5020,1809,1809,1208,1809,1809,3550,0,3550,3550,0,3295,0,5985,0,0,5985
592,1936,publication,109652,96511,13141,24095,11631,11621,11238,11631,11631,102369,10,102369,102369,0,87246,0,83076,80633,0,83076,20344,9399,9399,9386,9399,9399,96189,10,96189,96189,0,77755,0,77847,77805,0,77847,3751,2232,2222,1852,2232,2232,6180,0,6180,6180,0,9491,0,5229,2828,0,5229
593,1935,dataset,6349,6206,143,6026,28,28,28,28,28,6227,0,6227,6227,0,1524,0,6347,0,0,6347,5906,0,0,0,0,0,6187,0,6187,6187,0,1423,0,6206,0,0,6206,120,28,28,28,28,28,40,0,40,40,0,101,0,141,0,0,141
594,1935,other,6957,0,6957,4385,1401,1401,798,1401,1401,3443,0,3443,3443,0,2373,0,5676,0,0,5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385,1401,1401,798,1401,1401,3443,0,3443,3443,0,2373,0,5676,0,0,5676
595,1935,publication,103092,90086,13006,22238,11005,10996,10713,11005,11005,95959,5,95959,95959,0,82583,0,78969,76083,0,78969,18761,8828,8828,8809,8828,8828,89713,5,89713,89713,0,73536,0,73265,73230,0,73265,3477,2177,2168,1904,2177,2177,6246,0,6246,6246,0,9047,0,5704,2853,0,5704
596,1934,dataset,7781,7635,146,6965,54,54,54,54,54,7650,0,7650,7650,0,1215,0,7780,0,0,7780,6856,0,0,0,0,0,7610,0,7610,7610,0,1120,0,7635,0,0,7635,109,54,54,54,54,54,40,0,40,40,0,95,0,145,0,0,145
597,1934,other,6534,0,6534,4260,1257,1257,684,1257,1257,3211,0,3211,3211,0,2014,0,5617,0,0,5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260,1257,1257,684,1257,1257,3211,0,3211,3211,0,2014,0,5617,0,0,5617
598,1934,publication,100833,88071,12762,21102,10514,10503,10241,10514,10514,93909,6,93909,93909,0,80820,0,77636,74826,0,77636,17989,8401,8401,8385,8401,8401,87783,6,87783,87783,0,71887,0,72133,72091,0,72133,3113,2113,2102,1856,2113,2113,6126,0,6126,6126,0,8933,0,5503,2735,0,5503
599,1933,dataset,4488,4387,101,3933,14,14,14,14,14,4416,0,4416,4416,0,929,0,4485,0,0,4485,3837,0,0,0,0,0,4384,0,4384,4384,0,848,0,4387,0,0,4387,96,14,14,14,14,14,32,0,32,32,0,81,0,98,0,0,98
600,1933,other,6169,0,6169,4096,1193,1193,573,1193,1193,2999,0,2999,2999,0,1779,0,5129,0,0,5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,1193,1193,573,1193,1193,2999,0,2999,2999,0,1779,0,5129,0,0,5129
601,1933,publication,102000,89353,12647,21299,10248,10230,9996,10248,10248,95282,4,95282,95282,0,80792,0,77875,75262,0,77875,18164,8018,8018,7995,8018,8018,89087,4,89087,89087,0,71961,0,72356,72321,0,72356,3135,2230,2212,2001,2230,2230,6195,0,6195,6195,0,8831,0,5519,2941,0,5519
602,1933,software,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,1932,dataset,6062,5871,191,5594,33,33,33,33,33,5884,0,5884,5884,0,1157,0,6057,0,0,6057,5405,0,0,0,0,0,5853,0,5853,5853,0,990,0,5871,0,0,5871,189,33,33,33,33,33,31,0,31,31,0,167,0,186,0,0,186
604,1932,other,5613,0,5613,3894,1108,1108,506,1108,1108,2785,0,2785,2785,0,1649,0,4599,0,0,4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894,1108,1108,506,1108,1108,2785,0,2785,2785,0,1649,0,4599,0,0,4599
605,1932,publication,105187,93377,11810,20542,9596,9582,9328,9596,9596,99039,22,99039,99039,0,82148,0,78502,76110,0,78502,17775,7727,7727,7706,7727,7727,93131,21,93131,93131,0,73604,0,73590,73552,0,73590,2767,1869,1855,1622,1869,1869,5908,1,5908,5908,0,8544,0,4912,2558,0,4912
606,1931,dataset,8192,7963,229,7373,57,57,57,57,57,7983,0,7983,7983,0,1649,0,8176,0,0,8176,7147,3,3,3,3,3,7905,0,7905,7905,0,1441,0,7963,0,0,7963,226,54,54,54,54,54,78,0,78,78,0,208,0,213,0,0,213
607,1931,other,9827,0,9827,7287,3289,3289,3095,3289,3289,6723,0,6723,6723,0,5345,0,5347,0,0,5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7287,3289,3289,3095,3289,3289,6723,0,6723,6723,0,5345,0,5347,0,0,5347
608,1931,publication,99976,88742,11234,19714,8653,8642,8412,8653,8653,94160,1,94160,94160,0,77724,0,73966,71876,0,73966,17003,6955,6955,6940,6955,6955,88474,1,88474,88474,0,69655,0,69266,69234,0,69266,2711,1698,1687,1472,1698,1698,5686,0,5686,5686,0,8069,0,4700,2642,0,4700
609,1930,dataset,16064,15678,386,15125,74,74,74,74,74,15676,0,15676,15676,0,3869,0,16031,0,0,16031,14756,0,0,0,0,0,15598,0,15598,15598,0,3544,0,15678,0,0,15678,369,74,74,74,74,74,78,0,78,78,0,325,0,353,0,0,353
610,1930,other,8263,2,8261,6595,2855,2855,1536,2855,2855,5288,0,5288,5288,0,4180,0,6910,0,0,6910,2,0,0,0,0,0,2,0,2,2,0,1,0,2,0,0,2,6593,2855,2855,1536,2855,2855,5286,0,5286,5286,0,4179,0,6908,0,0,6908
611,1930,publication,103638,91900,11738,21322,8496,8482,8210,8496,8496,98106,2,98106,98106,0,79493,0,74365,72526,0,74365,18117,6864,6864,6842,6864,6864,91665,2,91665,91665,0,70647,0,69835,69796,0,69835,3205,1632,1618,1368,1632,1632,6441,0,6441,6441,0,8846,0,4530,2730,0,4530
612,1929,dataset,8981,8698,283,8409,74,74,74,74,74,8748,0,8748,8748,0,2795,0,8976,0,0,8976,8128,0,0,0,0,0,8695,0,8695,8695,0,2526,0,8698,0,0,8698,281,74,74,74,74,74,53,0,53,53,0,269,0,278,0,0,278
613,1929,other,5872,0,5872,4215,1263,1263,924,1263,1263,3006,0,3006,3006,0,1772,0,5073,0,0,5073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4215,1263,1263,924,1263,1263,3006,0,3006,3006,0,1772,0,5073,0,0,5073
614,1929,publication,96684,85811,10873,19085,8198,8194,7882,8198,8198,91316,1,91316,91316,0,72979,0,68198,66408,0,68198,16741,6530,6530,6513,6530,6530,85610,1,85610,85610,0,64710,0,63895,63858,0,63895,2344,1668,1664,1369,1668,1668,5706,0,5706,5706,0,8269,0,4303,2550,0,4303
615,1928,dataset,8739,8490,249,8046,10,10,9,10,10,8507,0,8507,8507,0,2370,0,8707,0,0,8707,7801,0,0,0,0,0,8488,0,8488,8488,0,2164,0,8490,0,0,8490,245,10,10,9,10,10,19,0,19,19,0,206,0,217,0,0,217
616,1928,other,5398,0,5398,3886,1318,1318,976,1318,1318,2634,0,2634,2634,0,1616,0,4635,0,0,4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886,1318,1318,976,1318,1318,2634,0,2634,2634,0,1616,0,4635,0,0,4635
617,1928,publication,95004,83893,11111,18881,8297,8281,7961,8297,8297,89695,3,89695,89695,0,72102,0,67129,65600,0,67129,16038,6312,6312,6304,6312,6312,83698,3,83698,83698,0,63620,0,63149,63124,0,63149,2843,1985,1969,1657,1985,1985,5997,0,5997,5997,0,8482,0,3980,2476,0,3980
618,1927,dataset,7808,7676,132,6895,24,24,24,24,24,7703,0,7703,7703,0,2355,0,7804,0,0,7804,6764,0,0,0,0,0,7671,0,7671,7671,0,2248,0,7676,0,0,7676,131,24,24,24,24,24,32,0,32,32,0,107,0,128,0,0,128
619,1927,other,4707,0,4707,3432,1028,1028,880,1028,1028,2333,0,2333,2333,0,1457,0,4226,0,0,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432,1028,1028,880,1028,1028,2333,0,2333,2333,0,1457,0,4226,0,0,4226
620,1927,publication,94607,78920,15687,22194,7868,7855,7566,7868,7868,89510,12,89510,89510,0,72868,0,62594,61304,0,62594,14706,6102,6102,6089,6102,6102,78719,11,78719,78719,0,59399,0,58969,58949,0,58969,7488,1766,1753,1477,1766,1766,10791,1,10791,10791,0,13469,0,3625,2355,0,3625
621,1926,dataset,10841,10709,132,9570,26,26,26,26,26,10697,0,10697,10697,0,2926,0,10834,0,0,10834,9440,0,0,0,0,0,10667,0,10667,10667,0,2814,0,10709,0,0,10709,130,26,26,26,26,26,30,0,30,30,0,112,0,125,0,0,125
