id,primary_name,prefix,name,public_references,collection_date
276,Ovid Technologies (Wolters Kluwer Health),10.1227,Ovid Technologies (Wolters Kluwer) - Neurosurgery,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.1249,Ovid Technologies (Wolters-Kluwer) - American College of Sports Medicine,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.1203,Ovid Technologies (Wolters Kluwer) - International Pediatric Research Foundation,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.1212,Ovid Technologies (Wolters Kluwer) - American Academy of Neurology,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.1213,Ovid Technologies (Wolters Kluwer) - Anesthesia & Analgesia,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.1288,Ovid Technologies (Wolters Kluwer) - Triological Society,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.1161,Ovid Technologies Wolters Kluwer -American Heart Association,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.1097,Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.5435,American Academy of Orthopaedic Surgeons,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.14309,American College of Gastroenterology,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.46986,ASA Publications,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.2459,Ovid Technologies (Wolters Kluwer) - Italian Federation of Cardiology,True,2022-01-10
276,Ovid Technologies (Wolters Kluwer Health),10.2106,Journal of Bone and Joint Surgery,True,2022-01-10
278,Mary Ann Liebert Inc,10.1089,Mary Ann Liebert,True,2022-01-10
281,MIT Press - Journals,10.1162,MIT Press,True,2022-01-10
281,MIT Press - Journals,10.31859,MIT Press - Blogs,True,2022-01-10
281,MIT Press - Journals,10.7551,MIT Press,True,2022-01-10
282,Multi-Science Publishing Co. Ltd.,10.1260,Multiscience,False,2022-01-10
283,NIDA/RTI International,10.1151,NIDA/RTI International,False,2022-01-10
285,The Optical Society,10.1364,The Optical Society,True,2022-01-10
286,Oxford University Press (OUP),10.1534,The Genetics Society of America,True,2022-01-10
286,Oxford University Press (OUP),10.1093,Oxford University Press,True,2022-01-10
286,Oxford University Press (OUP),10.5740,The Journal of AOAC International,False,2022-01-10
286,Oxford University Press (OUP),10.2146,American Society of Health System Pharmacists,False,2022-01-10
288,Portland Press Ltd.,10.1042,Portland Press,True,2022-01-10
290,The Society of Protozoologists,10.1368,BioOne (Society of Protozoologists),False,2022-01-10
291,Rockefeller University Press,10.47673,MacroMolecule Wiki,True,2022-01-10
291,Rockefeller University Press,10.1083,The Rockefeller University Press,True,2022-01-10
291,Rockefeller University Press,10.1085,The Rockefeller University Press,True,2022-01-10
291,Rockefeller University Press,10.1084,The Rockefeller University Press,True,2022-01-10
292,Royal Society of Chemistry (RSC),10.1039,The Royal Society of Chemistry,True,2022-01-10
294,"Science China Press., Co. Ltd.",10.1360,Science in China Press,False,2022-01-10
296,Society for In Vitro Biology,10.1290,BioOne (Society for In Vitro Biology),False,2022-01-10
297,Springer Science and Business Media LLC,10.33283,Springer Science and Business Media LLC,True,2022-01-10
297,Springer Science and Business Media LLC,10.1617,Springer - RILEM Publishing,True,2022-01-10
297,Springer Science and Business Media LLC,10.1557,Materials Research Society,True,2022-01-10
297,Springer Science and Business Media LLC,10.1245,Springer - Society of Surgical Oncology,True,2022-01-10
297,Springer Science and Business Media LLC,10.1251,Springer (Biological Procedures Online),True,2022-01-10
297,Springer Science and Business Media LLC,10.3858,Springer Science and Business Media LLC,True,2022-01-10
297,Springer Science and Business Media LLC,10.1208,American Association of Pharmaceutical Scientists,True,2022-01-10
297,Springer Science and Business Media LLC,10.1114,Springer (Kluwer Academic Publishers - Biomedical Engineering Society (BMES)),True,2022-01-10
297,Springer Science and Business Media LLC,10.3758,Springer - Psychonomic Society,True,2022-01-10
297,Springer Science and Business Media LLC,10.1186,Springer (Biomed Central Ltd.),True,2022-01-10
297,Springer Science and Business Media LLC,10.1140,Springer-Verlag,True,2022-01-10
297,Springer Science and Business Media LLC,10.1361,Springer - ASM International,True,2022-01-10
297,Springer Science and Business Media LLC,10.1379,Springer - Cell Stress Society International,True,2022-01-10
297,Springer Science and Business Media LLC,10.1381,Springer - FD Communications,True,2022-01-10
297,Springer Science and Business Media LLC,10.1385,Springer - Humana Press,True,2022-01-10
297,Springer Science and Business Media LLC,10.1007,Springer-Verlag,True,2022-01-10
297,Springer Science and Business Media LLC,10.1013,Springer Science and Business Media LLC,True,2022-01-10
297,Springer Science and Business Media LLC,10.1065,Springer - Ecomed Publishers,True,2022-01-10
297,Springer Science and Business Media LLC,10.1023,Springer (Kluwer Academic Publishers),True,2022-01-10
297,Springer Science and Business Media LLC,10.1038,Springer Science and Business Media LLC,True,2022-01-10
297,Springer Science and Business Media LLC,10.1057,Springer Science and Business Media LLC,True,2022-01-10
297,Springer Science and Business Media LLC,10.5819,Springer - (backfiles),True,2022-01-10
297,Springer Science and Business Media LLC,10.5052,"Springer - Real Academia de Ciencias Exactas, Fisicas y Naturales",True,2022-01-10
