,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_ror,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_doi,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_ror,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_doi,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_doi,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_string
971,1985,proceedings,100,100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,1985,proceedings-article,13739,13739,0,1950,4308,0,4308,13470,0,13473,13470,6092,0,0,0,0,0,5343,13739,4334,13739,1950,4308,0,4308,13470,0,13473,13470,6092,0,0,0,0,0,5343,13739,4334,13739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,1985,reference-book,8,8,0,0,0,0,0,3,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,1985,report,7138,7138,0,71,444,14,444,5429,35,5996,5429,1681,0,29,29,29,29,2,1,1,1,71,444,14,444,5429,35,5996,5429,1681,0,29,29,29,29,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,1985,report-component,864,864,0,0,0,0,0,749,49,846,749,273,0,0,0,0,0,0,864,858,864,0,0,0,0,749,49,846,749,273,0,0,0,0,0,0,864,858,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,1985,report-series,31,31,0,0,0,0,0,19,0,19,19,17,0,0,0,0,0,0,31,31,31,0,0,0,0,19,0,19,19,17,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,1985,standard,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,1984,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,1984,book,4634,4634,0,42,2,0,2,2044,0,2171,2044,2875,0,0,0,0,0,6,1110,1064,1110,42,2,0,2,2044,0,2171,2044,2875,0,0,0,0,0,6,1110,1064,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,1984,book-chapter,94616,94616,0,131,664,0,664,72267,0,72774,72267,26517,0,9,9,9,9,42752,94616,18881,94616,131,664,0,664,72267,0,72774,72267,26517,0,9,9,9,9,42752,94616,18881,94616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,1984,book-section,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,1984,component,141,141,0,0,0,0,0,29,0,141,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,141,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,1984,dataset,4511,4511,0,0,0,0,0,2866,0,4249,2866,544,0,0,0,0,0,0,4511,0,4511,0,0,0,0,2866,0,4249,2866,544,0,0,0,0,0,0,4511,0,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,1984,edited-book,339,339,0,18,2,0,2,177,0,177,177,214,0,0,0,0,0,3,27,22,27,18,2,0,2,177,0,177,177,214,0,0,0,0,0,3,27,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,1984,grant,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,1984,journal-article,712088,712088,0,68409,65319,0,65319,625161,108,626009,625161,418724,662553,1384,1262,1262,1384,321182,712088,711558,712088,68409,65319,0,65319,625161,108,626009,625161,418724,662553,1384,1262,1262,1384,321182,712088,711558,712088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,1984,journal-issue,4707,4707,0,0,0,0,0,0,0,0,0,347,4370,0,0,0,0,0,4707,4680,4707,0,0,0,0,0,0,0,0,347,4370,0,0,0,0,0,4707,4680,4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,1984,monograph,1582,1582,0,148,13,0,13,1062,5,1137,1062,791,0,0,0,0,0,8,132,102,132,148,13,0,13,1062,5,1137,1062,791,0,0,0,0,0,8,132,102,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1984,other,1376,1376,0,6,37,0,37,664,0,664,664,473,0,0,0,0,0,352,1376,825,1376,6,37,0,37,664,0,664,664,473,0,0,0,0,0,352,1376,825,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,1984,posted-content,21,21,0,0,13,0,13,19,0,19,19,6,0,0,0,0,0,0,0,0,0,0,13,0,13,19,0,19,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,1984,proceedings,91,91,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,1984,proceedings-article,13031,13031,0,1417,3748,0,3748,12785,0,12788,12785,6174,0,0,0,0,0,4595,13031,4135,13031,1417,3748,0,3748,12785,0,12788,12785,6174,0,0,0,0,0,4595,13031,4135,13031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,1984,reference-book,9,9,0,0,0,0,0,5,0,5,5,7,0,0,0,0,0,0,2,2,2,0,0,0,0,5,0,5,5,7,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,1984,report,7504,7504,0,46,413,12,413,5897,17,6350,5897,1847,0,13,13,13,13,1,0,0,0,46,413,12,413,5897,17,6350,5897,1847,0,13,13,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,1984,report-component,1064,1064,0,0,0,0,0,914,37,1043,914,338,0,0,0,0,0,0,1064,1048,1064,0,0,0,0,914,37,1043,914,338,0,0,0,0,0,0,1064,1048,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,1984,report-series,26,26,0,0,0,0,0,19,0,19,19,18,0,0,0,0,0,0,26,26,26,0,0,0,0,19,0,19,19,18,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,1984,standard,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,1983,,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,1983,book,4276,4276,0,36,3,0,3,1842,0,1963,1842,2566,0,0,0,0,0,0,978,936,978,36,3,0,3,1842,0,1963,1842,2566,0,0,0,0,0,0,978,936,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1983,book-chapter,83268,83268,0,97,733,0,733,63097,2,63431,63097,23773,0,13,13,13,13,37835,83268,16144,83268,97,733,0,733,63097,2,63431,63097,23773,0,13,13,13,13,37835,83268,16144,83268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1983,book-part,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,1983,book-section,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,1983,component,284,284,0,0,0,0,0,51,0,284,51,19,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,284,51,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1983,dataset,2212,2212,0,0,21,0,21,1613,0,1905,1613,261,0,0,0,0,0,0,2212,0,2212,0,21,0,21,1613,0,1905,1613,261,0,0,0,0,0,0,2212,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1983,edited-book,374,374,0,45,4,0,4,200,0,200,200,206,0,0,0,0,0,6,31,23,31,45,4,0,4,200,0,200,200,206,0,0,0,0,0,6,31,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1983,grant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,1983,journal-article,680189,680189,0,65666,62750,0,62750,595042,128,595929,595042,396480,632256,1386,1246,1246,1386,306627,680189,679606,680189,65666,62750,0,62750,595042,128,595929,595042,396480,632256,1386,1246,1246,1386,306627,680189,679606,680189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,1983,journal-issue,4527,4527,0,0,0,0,0,0,0,0,0,321,4169,0,0,0,0,0,4527,4500,4527,0,0,0,0,0,0,0,0,321,4169,0,0,0,0,0,4527,4500,4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,1983,monograph,1685,1685,0,169,6,0,6,1032,5,1099,1032,724,0,0,0,0,0,8,112,100,112,169,6,0,6,1032,5,1099,1032,724,0,0,0,0,0,8,112,100,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1983,other,1338,1338,0,22,33,0,33,736,0,736,736,549,0,0,0,0,0,329,1338,810,1338,22,33,0,33,736,0,736,736,549,0,0,0,0,0,329,1338,810,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,1983,posted-content,28,28,0,0,15,0,15,18,0,18,18,7,0,0,0,0,0,0,0,0,0,0,15,0,15,18,0,18,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1983,proceedings,95,95,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1983,proceedings-article,12493,12493,0,987,2478,0,2478,12250,0,12253,12250,5788,0,0,0,0,0,4507,12493,4196,12493,987,2478,0,2478,12250,0,12253,12250,5788,0,0,0,0,0,4507,12493,4196,12493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,1983,reference-book,6,6,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,1983,report,7041,7041,0,46,317,1,317,5451,16,5921,5451,1740,0,3,3,3,3,1,0,0,0,46,317,1,317,5451,16,5921,5451,1740,0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,1983,report-component,1110,1110,0,0,0,0,0,1027,56,1100,1027,334,0,0,0,0,0,0,1110,1104,1110,0,0,0,0,1027,56,1100,1027,334,0,0,0,0,0,0,1110,1104,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1983,report-series,26,26,0,0,0,0,0,16,0,16,16,17,0,0,0,0,0,0,26,26,26,0,0,0,0,16,0,16,16,17,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,1983,standard,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,1982,book,4309,4309,0,40,2,1,2,1862,0,1988,1862,2491,0,0,0,0,0,2,1024,968,1024,40,2,1,2,1862,0,1988,1862,2491,0,0,0,0,0,2,1024,968,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1982,book-chapter,83283,83283,0,15,787,1,787,62377,0,62860,62377,22714,0,11,11,11,11,36520,83283,16947,83283,15,787,1,787,62377,0,62860,62377,22714,0,11,11,11,11,36520,83283,16947,83283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,1982,book-section,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,1982,component,254,254,0,0,0,0,0,45,0,254,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,254,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,1982,dataset,2218,2218,0,0,0,0,0,1511,0,1869,1511,221,0,0,0,0,0,0,2218,0,2218,0,0,0,0,1511,0,1869,1511,221,0,0,0,0,0,0,2218,0,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,1982,edited-book,341,341,0,38,2,0,2,177,0,177,177,196,0,0,0,0,0,7,23,18,23,38,2,0,2,177,0,177,177,196,0,0,0,0,0,7,23,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,1982,grant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,1982,journal-article,648372,648372,0,62729,60689,0,60689,568593,86,569500,568593,378088,603098,1194,1053,1053,1194,290229,648372,647828,648372,62729,60689,0,60689,568593,86,569500,568593,378088,603098,1194,1053,1053,1194,290229,648372,647828,648372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,1982,journal-issue,4378,4378,0,0,0,0,0,0,0,0,0,292,4050,0,0,0,0,0,4378,4351,4378,0,0,0,0,0,0,0,0,292,4050,0,0,0,0,0,4378,4351,4378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,1982,monograph,1673,1673,0,112,7,0,7,1040,4,1091,1040,738,0,0,0,0,0,5,92,81,92,112,7,0,7,1040,4,1091,1040,738,0,0,0,0,0,5,92,81,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,1982,other,1107,1107,0,5,37,0,37,547,0,547,547,392,0,0,0,0,0,244,1107,739,1107,5,37,0,37,547,0,547,547,392,0,0,0,0,0,244,1107,739,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,1982,posted-content,11,11,0,0,10,0,10,11,0,11,11,7,0,0,0,0,0,0,0,0,0,0,10,0,10,11,0,11,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1982,proceedings,81,81,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,1982,proceedings-article,11678,11678,0,1060,1998,0,1998,11457,0,11458,11457,5681,0,0,0,0,0,3757,11678,3225,11678,1060,1998,0,1998,11457,0,11458,11457,5681,0,0,0,0,0,3757,11678,3225,11678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1982,reference-book,2,2,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1982,report,8235,8235,0,33,314,9,314,6570,20,7129,6570,2135,0,4,4,4,4,2,0,0,0,33,314,9,314,6570,20,7129,6570,2135,0,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,1982,report-component,1197,1197,0,0,0,0,0,1055,49,1182,1055,363,0,0,0,0,0,0,1197,1188,1197,0,0,0,0,1055,49,1182,1055,363,0,0,0,0,0,0,1197,1188,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,1982,report-series,24,24,0,0,0,0,0,24,0,24,24,19,0,0,0,0,0,0,24,24,24,0,0,0,0,24,0,24,24,19,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,1982,standard,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,1981,book,4068,4068,0,24,2,0,2,1790,0,1902,1790,2324,0,0,0,0,0,2,881,847,881,24,2,0,2,1790,0,1902,1790,2324,0,0,0,0,0,2,881,847,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1981,book-chapter,81781,81781,0,31,869,0,869,61075,0,61382,61075,21723,0,18,18,18,18,34784,81781,14332,81781,31,869,0,869,61075,0,61382,61075,21723,0,18,18,18,18,34784,81781,14332,81781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,1981,book-section,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1981,component,212,212,0,0,0,0,0,21,0,212,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,212,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1981,dataset,1738,1738,0,0,0,0,0,1125,0,1364,1125,143,0,0,0,0,0,0,1738,0,1738,0,0,0,0,1125,0,1364,1125,143,0,0,0,0,0,0,1738,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1981,edited-book,353,353,0,39,1,0,1,180,1,180,180,199,0,0,0,0,0,0,35,24,35,39,1,0,1,180,1,180,180,199,0,0,0,0,0,0,35,24,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1981,grant,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,1981,journal-article,631096,631096,0,59635,59271,0,59271,552294,99,553167,552294,364549,585656,1063,964,964,1063,281730,631096,630613,631096,59635,59271,0,59271,552294,99,553167,552294,364549,585656,1063,964,964,1063,281730,631096,630613,631096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1981,journal-issue,4181,4181,0,0,0,0,0,0,0,0,0,281,3849,0,0,0,0,0,4181,4154,4181,0,0,0,0,0,0,0,0,281,3849,0,0,0,0,0,4181,4154,4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1981,monograph,1568,1568,0,127,3,0,3,1021,3,1099,1021,689,0,0,0,0,0,7,107,99,107,127,3,0,3,1021,3,1099,1021,689,0,0,0,0,0,7,107,99,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1981,other,950,950,0,6,35,0,35,445,0,446,445,385,0,0,0,0,0,273,950,595,950,6,35,0,35,445,0,446,445,385,0,0,0,0,0,273,950,595,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,1981,posted-content,18,18,0,0,13,0,13,16,0,16,16,11,0,0,0,0,0,0,0,0,0,0,13,0,13,16,0,16,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1981,proceedings,86,86,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,1981,proceedings-article,11137,11137,0,1907,3582,0,3582,10851,0,10884,10851,4530,0,0,0,0,0,3542,11137,4436,11137,1907,3582,0,3582,10851,0,10884,10851,4530,0,0,0,0,0,3542,11137,4436,11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1981,reference-book,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,1981,report,10148,10148,0,53,327,1,327,8061,11,8981,8061,2383,0,4,4,4,4,0,0,0,0,53,327,1,327,8061,11,8981,8061,2383,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,1981,report-component,1431,1431,0,0,0,0,0,1267,82,1413,1267,403,0,0,0,0,0,0,1431,1415,1431,0,0,0,0,1267,82,1413,1267,403,0,0,0,0,0,0,1431,1415,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,1981,report-series,13,13,0,0,0,0,0,12,0,13,12,7,0,0,0,0,0,0,13,13,13,0,0,0,0,12,0,13,12,7,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,1981,standard,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,1980,book,4025,4025,0,29,2,0,2,1885,0,1992,1885,2180,0,0,0,0,0,1,865,816,865,29,2,0,2,1885,0,1992,1885,2180,0,0,0,0,0,1,865,816,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,1980,book-chapter,79924,79924,0,57,825,0,825,59814,0,60224,59814,21710,0,11,11,11,11,34194,79924,14199,79924,57,825,0,825,59814,0,60224,59814,21710,0,11,11,11,11,34194,79924,14199,79924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,1980,book-section,7,7,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,0,7,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,1980,component,273,273,0,0,0,0,0,26,0,273,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,273,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,1980,dataset,1712,1712,0,0,0,0,0,1079,0,1313,1079,128,0,0,0,0,0,0,1712,0,1712,0,0,0,0,1079,0,1313,1079,128,0,0,0,0,0,0,1712,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,1980,edited-book,338,338,0,30,0,0,0,188,0,189,188,185,0,0,0,0,0,1,30,19,30,30,0,0,0,188,0,189,188,185,0,0,0,0,0,1,30,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1980,journal-article,602768,602768,0,57829,55953,0,55953,524492,76,525355,524492,347738,560121,1004,806,806,1004,266758,602768,602236,602768,57829,55953,0,55953,524492,76,525355,524492,347738,560121,1004,806,806,1004,266758,602768,602236,602768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1980,journal-issue,4076,4076,0,0,0,0,0,0,0,0,0,294,3759,0,0,0,0,0,4076,4047,4076,0,0,0,0,0,0,0,0,294,3759,0,0,0,0,0,4076,4047,4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1980,monograph,1394,1394,0,112,3,0,3,986,7,1043,986,670,0,0,0,0,0,9,84,74,84,112,3,0,3,986,7,1043,986,670,0,0,0,0,0,9,84,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,1980,other,1011,1011,0,3,38,0,38,389,0,389,389,276,0,0,0,0,0,329,1011,563,1011,3,38,0,38,389,0,389,389,276,0,0,0,0,0,329,1011,563,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,1980,posted-content,17,17,0,0,8,0,8,15,0,15,15,5,0,0,0,0,0,0,0,0,0,0,8,0,8,15,0,15,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,1980,proceedings,70,70,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,1980,proceedings-article,8338,8338,0,706,1990,0,1990,8168,0,8171,8168,4164,0,0,0,0,0,2566,8338,2692,8338,706,1990,0,1990,8168,0,8171,8168,4164,0,0,0,0,0,2566,8338,2692,8338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,1980,reference-book,3,3,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,1980,report,13513,13513,0,40,430,0,430,10812,10,12447,10812,2879,0,8,8,8,8,4,0,0,0,40,430,0,430,10812,10,12447,10812,2879,0,8,8,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,1980,report-component,1492,1492,0,0,0,0,0,1337,80,1480,1337,421,0,0,0,0,0,0,1492,1481,1492,0,0,0,0,1337,80,1480,1337,421,0,0,0,0,0,0,1492,1481,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
