,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
17,2101.0,journal-article,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2100.0,journal-article,8,8,0,0,0,0,0,0,0,8,0,8,8,8,0,8,8,0,8,8,8,8,8,0,0,0,0,0,0,8,0,8,8,8,0,8,8,0,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2099.0,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2099.0,journal-article,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2099.0,standard,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2091.0,journal-article,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2088.0,journal-article,7,7,0,0,0,0,0,0,0,3,0,3,3,3,0,7,7,0,7,7,7,7,7,0,0,0,0,0,0,3,0,3,3,3,0,7,7,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2086.0,monograph,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2081.0,journal-article,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2080.0,journal-article,8,8,0,0,0,0,0,0,0,8,0,8,8,8,0,8,8,0,8,8,8,8,8,0,0,0,0,0,0,8,0,8,8,8,0,8,8,0,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2077.0,journal-article,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2059.0,monograph,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2055.0,posted-content,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2051.0,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2051.0,journal-article,15,15,0,0,0,0,0,0,0,13,0,13,13,13,0,11,11,0,15,15,15,15,15,0,0,0,0,0,0,13,0,13,13,13,0,11,11,0,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2050.0,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2049.0,journal-article,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2048.0,journal-article,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2047.0,journal-article,7,7,0,0,0,0,0,0,0,7,0,7,7,7,0,7,7,0,7,7,7,7,7,0,0,0,0,0,0,7,0,7,7,7,0,7,7,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2044.0,monograph,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2043.0,monograph,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2042.0,monograph,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2041.0,monograph,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2031.0,journal-article,24,24,0,2,0,0,0,0,0,24,0,24,24,24,0,24,24,0,24,24,24,24,24,2,0,0,0,0,0,24,0,24,24,24,0,24,24,0,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2030.0,journal-article,4,4,0,0,0,0,0,0,0,4,1,4,4,4,0,4,4,1,4,4,4,4,4,0,0,0,0,0,0,4,1,4,4,4,0,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2030.0,proceedings-article,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2029.0,journal-article,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2028.0,journal-article,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2028.0,monograph,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2026.0,journal-article,2,2,0,2,0,0,0,0,0,2,1,2,2,2,0,2,2,1,2,2,2,2,2,2,0,0,0,0,0,2,1,2,2,2,0,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2025.0,dataset,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2025.0,journal-article,14,14,0,2,6,2,2,2,6,14,0,14,14,14,0,12,12,4,14,14,14,14,14,2,6,2,2,2,6,14,0,14,14,14,0,12,12,4,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2024.0,book,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2024.0,journal-article,236,236,0,92,131,92,91,92,131,236,98,236,236,236,2,229,229,101,236,236,236,236,236,92,131,92,91,92,131,236,98,236,236,236,2,229,229,101,236,236,236,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2023.0,book,38,36,2,0,16,14,14,14,16,26,0,26,26,26,0,38,38,0,5,5,5,5,5,0,15,14,14,14,15,24,0,24,24,24,0,36,36,0,5,5,5,5,5,0,1,0,0,0,1,2,0,2,2,2,0,2,2,0,0,0,0,0,0
52,2023.0,book-chapter,299,299,0,125,82,54,51,54,82,220,66,220,220,220,1,283,283,167,0,0,0,0,246,125,82,54,51,54,82,220,66,220,220,220,1,283,283,167,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2023.0,dataset,7,7,0,0,0,0,0,0,0,0,0,7,7,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2023.0,journal-article,610,610,0,131,135,122,121,123,135,610,118,610,610,610,4,606,606,112,604,604,604,604,606,131,135,122,121,123,135,610,118,610,610,610,4,606,606,112,604,604,604,604,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2023.0,monograph,32,32,0,1,16,15,15,15,16,31,0,31,31,31,0,32,32,0,2,2,2,2,2,1,16,15,15,15,16,31,0,31,31,31,0,32,32,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2023.0,posted-content,3,0,3,0,2,0,0,0,2,3,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,3,3,3,0,3,3,0,0,0,0,0,0
57,2022.0,,9307,7179,2128,5912,6471,4621,4403,4631,6471,8685,3550,8685,8685,8685,245,3325,3325,3830,78,78,78,78,4049,4933,5263,3903,3700,3913,5263,6557,2730,6557,6557,6557,225,2068,2068,3660,78,78,78,78,2668,979,1208,718,703,718,1208,2128,820,2128,2128,2128,20,1257,1257,170,0,0,0,0,1381
58,2022.0,book,10638,9996,642,1621,579,423,413,423,579,5330,603,5520,5520,5330,245,10005,10005,48,2315,2315,2315,2315,2838,1400,309,227,222,227,309,4688,429,4878,4878,4688,98,9424,9424,19,2315,2315,2315,2315,2836,221,270,196,191,196,270,642,174,642,642,642,147,581,581,29,0,0,0,0,2
59,2022.0,book-chapter,162289,162055,234,73799,54853,45737,43627,45955,54853,123246,30563,123620,123620,123246,1044,144940,144940,62107,23525,23052,23055,23525,123573,73729,54772,45700,43592,45918,54772,123012,30466,123386,123386,123012,1038,144768,144768,62074,23524,23051,23054,23524,123528,70,81,37,35,37,81,234,97,234,234,234,6,172,172,33,1,1,1,1,45
60,2022.0,book-part,241,241,0,11,0,0,0,0,0,1,0,1,1,1,0,200,200,5,0,0,0,0,233,11,0,0,0,0,0,1,0,1,1,1,0,200,200,5,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2022.0,book-series,15,15,0,4,0,0,0,0,0,0,0,1,1,0,0,10,10,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,0,0,10,10,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2022.0,book-set,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2022.0,dataset,6096,6093,3,513,794,657,641,657,794,1779,706,1790,1790,1779,1,3931,3931,2,0,0,0,0,5989,510,794,657,641,657,794,1776,706,1787,1787,1776,1,3930,3930,2,0,0,0,0,5988,3,0,0,0,0,0,3,0,3,3,3,0,1,1,0,0,0,0,0,1
64,2022.0,dissertation,7546,7538,8,3300,341,258,258,258,341,7543,170,7545,7545,7543,5,7102,7102,6,0,0,0,0,3,3297,341,258,258,258,341,7535,168,7537,7537,7535,5,7097,7097,2,0,0,0,0,1,3,0,0,0,0,0,8,2,8,8,8,0,5,5,4,0,0,0,0,2
65,2022.0,journal,2002,1989,13,41,0,0,0,0,0,0,0,0,0,0,6,1693,1693,0,598,595,598,598,598,41,0,0,0,0,0,0,0,0,0,0,6,1680,1680,0,597,594,597,597,597,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,1,1,1,1,1
66,2022.0,journal-article,777695,738309,39386,584098,572847,502213,494143,503374,572847,735207,425038,735869,735865,735207,33165,748228,748228,426699,747595,742165,744197,747595,775474,559288,545095,477176,469603,478263,545095,696781,406689,697420,697419,696781,31516,709341,709341,419022,709172,704734,705865,709172,736282,24810,27752,25037,24540,25111,27752,38426,18349,38449,38446,38426,1649,38887,38887,7677,38423,37431,38332,38423,39192
67,2022.0,journal-issue,110,109,1,15,1,1,1,1,1,1,1,1,1,1,0,75,75,1,80,80,80,80,110,15,1,1,1,1,1,1,1,1,1,1,0,74,74,1,79,79,79,79,109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
68,2022.0,monograph,4642,4623,19,2025,473,354,345,356,473,4141,215,4167,4167,4141,45,4431,4431,58,214,214,214,214,266,2025,469,350,341,352,469,4122,213,4148,4148,4122,43,4412,4412,58,214,214,214,214,266,0,4,4,4,4,4,19,2,19,19,19,2,19,19,0,0,0,0,0,0
69,2022.0,other,6103,6064,39,1485,723,654,650,655,723,2817,800,2831,2831,2817,10,5261,5261,1228,2026,2016,2025,2026,5897,1478,705,646,643,646,705,2798,800,2812,2812,2798,10,5227,5227,1228,1998,1998,1997,1998,5868,7,18,8,7,9,18,19,0,19,19,19,0,34,34,0,28,18,28,28,29
70,2022.0,peer-review,6277,6277,0,3744,2065,1745,1672,1749,2065,3289,357,3289,3289,3289,0,2780,2780,0,0,0,0,0,0,3744,2065,1745,1672,1749,2065,3289,357,3289,3289,3289,0,2780,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2022.0,posted-content,32618,32242,376,28869,23563,21565,21254,21586,23563,32475,19277,32480,32480,32475,313,32307,32307,2073,2553,2482,2499,2553,2640,28643,23384,21419,21112,21440,23384,32107,19210,32112,32112,32107,301,31941,31941,2048,2406,2392,2390,2406,2484,226,179,146,142,146,179,368,67,368,368,368,12,366,366,25,147,90,109,147,156
72,2022.0,proceedings,267,265,2,26,65,18,18,18,65,67,0,67,67,67,0,239,239,0,2,2,2,2,21,26,63,16,16,16,63,65,0,65,65,65,0,237,237,0,2,2,2,2,21,0,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,0,0,0,0
73,2022.0,proceedings-article,23689,23603,86,8270,12314,10060,9740,10089,12314,23529,2286,23530,23530,23529,56,23350,23350,4515,3870,3869,3869,3870,23212,8249,12234,10005,9688,10034,12234,23443,2262,23444,23444,23443,56,23283,23283,4512,3870,3869,3869,3870,23170,21,80,55,52,55,80,86,24,86,86,86,0,67,67,3,0,0,0,0,42
74,2022.0,proceedings-series,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2022.0,reference-book,311,311,0,3,0,0,0,0,0,269,10,272,272,269,2,302,302,0,4,4,4,4,5,3,0,0,0,0,0,269,10,272,272,269,2,302,302,0,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2022.0,reference-entry,3441,3441,0,979,19,17,17,17,19,2655,12,2684,2684,2655,0,3136,3136,281,1,0,1,1,3394,979,19,17,17,17,19,2655,12,2684,2684,2655,0,3136,3136,281,1,0,1,1,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2022.0,report,2042,2038,4,700,444,359,359,359,444,1786,430,1836,1836,1786,4,1934,1934,24,5,5,5,5,5,700,440,358,358,358,440,1782,430,1832,1832,1782,4,1930,1930,24,5,5,5,5,5,0,4,1,1,1,4,4,0,4,4,4,0,4,4,0,0,0,0,0,0
78,2022.0,report-series,113,113,0,76,11,11,11,11,11,55,11,56,56,55,0,101,101,2,92,92,92,92,110,76,11,11,11,11,11,55,11,56,56,55,0,101,101,2,92,92,92,92,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2022.0,standard,1637,1637,0,0,58,53,53,53,58,58,0,479,479,58,2,1554,1554,0,0,0,0,0,0,0,58,53,53,53,58,58,0,479,479,58,2,1554,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2021.0,,1273068,401398,871670,546783,406068,192293,186176,193987,406068,1267012,234694,1267014,1267014,1267012,21214,831801,831801,125396,1814,1814,1814,1814,921879,206254,186870,94413,92116,95184,186870,395342,94875,395344,395344,395342,10459,215643,215643,75146,1806,1806,1806,1806,328072,340529,219198,97880,94060,98803,219198,871670,139819,871670,871670,871670,10755,616158,616158,50250,8,8,8,8,593807
81,2021.0,book,58138,32209,25929,12404,5412,3613,3535,3622,5412,50276,10124,51082,51082,50276,5795,51825,51825,1661,2510,2381,2395,2510,4566,6211,1635,1043,1018,1045,1635,24350,5152,25156,25156,24350,2198,28831,28831,460,2493,2375,2389,2493,3876,6193,3777,2570,2517,2577,3777,25926,4972,25926,25926,25926,3597,22994,22994,1201,17,6,6,17,690
82,2021.0,book-chapter,698883,691135,7748,227603,222758,182771,175708,183371,222758,555106,166700,558099,558099,555106,32572,624974,624974,212733,33102,26441,26517,33102,164968,225449,221058,181999,174977,182594,221058,547358,164249,550351,550351,547358,32352,618513,618513,211972,33043,26429,26505,33043,162194,2154,1700,772,731,777,1700,7748,2451,7748,7748,7748,220,6461,6461,761,59,12,12,59,2774
83,2021.0,book-part,993,992,1,59,54,54,51,54,54,259,86,259,259,259,8,857,857,85,3,2,2,3,372,58,54,54,51,54,54,258,86,258,258,258,8,857,857,85,3,2,2,3,372,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
84,2021.0,book-section,13,13,0,0,0,0,0,0,0,13,0,13,13,13,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2021.0,book-series,52,52,0,13,2,0,0,0,2,6,3,8,8,6,2,46,46,2,38,38,38,38,39,13,2,0,0,0,2,6,3,8,8,6,2,46,46,2,38,38,38,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2021.0,book-set,31,31,0,2,12,12,12,12,12,25,2,26,26,25,0,28,28,0,0,0,0,0,0,2,12,12,12,12,12,25,2,26,26,25,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
