,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
277,2016,peer-review,20348,20348,0,8,1126,1108,1103,1109,1126,9064,2434,9064,9064,9064,473,17218,17218,26,1350,1349,1350,1350,1351,8,1126,1108,1103,1109,1126,9064,2434,9064,9064,9064,473,17218,17218,26,1350,1349,1350,1350,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2016,posted-content,186504,32904,153600,157687,66273,61209,59910,61344,66273,186129,92060,186129,186129,186129,50582,182699,182699,66556,137722,6397,8801,137722,161251,15954,10508,9882,9785,9888,10508,32529,13661,32529,32529,32529,5723,32320,32320,6940,9711,1641,2226,9711,11607,141733,55765,51327,50125,51456,55765,153600,78399,153600,153600,153600,44859,150379,150379,59616,128011,4756,6575,128011,149644
279,2016,proceedings,2650,2558,92,244,413,341,337,341,413,640,331,640,640,640,215,2618,2618,13,28,14,14,28,91,219,385,317,314,317,385,548,286,548,548,548,165,2539,2539,11,22,13,13,22,52,25,28,24,23,24,28,92,45,92,92,92,50,79,79,2,6,1,1,6,39
280,2016,proceedings-article,408411,384151,24260,294959,298628,277104,268440,277804,298628,395824,231572,395824,395824,395824,207235,401669,401669,272337,33616,26165,26522,33616,402181,281132,276781,257027,248816,257698,276781,371564,217406,371564,371564,371564,195835,378723,378723,262428,33287,26035,26392,33287,381931,13827,21847,20077,19624,20106,21847,24260,14166,24260,24260,24260,11400,22946,22946,9909,329,130,130,329,20250
281,2016,proceedings-series,104,94,10,8,1,1,1,1,1,20,12,20,20,20,9,102,102,2,0,0,0,0,12,4,1,1,1,1,1,10,5,10,10,10,5,93,93,0,0,0,0,0,5,4,0,0,0,0,0,10,7,10,10,10,4,9,9,2,0,0,0,0,7
282,2016,reference-book,2428,2373,55,329,265,161,157,161,265,2227,430,2227,2227,2227,688,2400,2400,74,53,33,38,53,1070,316,225,136,133,136,225,2172,391,2172,2172,2172,647,2347,2347,57,52,33,38,52,1066,13,40,25,24,25,40,55,39,55,55,55,41,53,53,17,1,0,0,1,4
283,2016,reference-entry,25717,25717,0,1625,5385,4874,4806,4897,5385,18599,1763,18599,18599,18599,1624,25159,25159,6270,447,252,252,447,22575,1625,5385,4874,4806,4897,5385,18599,1763,18599,18599,18599,1624,25159,25159,6270,447,252,252,447,22575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2016,report,13232,12957,275,4634,4806,4248,4190,4257,4806,12038,3965,12050,12050,12038,3429,12810,12810,1570,1417,174,178,1417,2221,4580,4558,4056,4001,4062,4558,11764,3910,11776,11776,11764,3399,12606,12606,1569,1397,170,174,1397,2188,54,248,192,189,195,248,274,55,274,274,274,30,204,204,1,20,4,4,20,33
285,2016,report-series,781,750,31,518,401,386,381,386,401,628,200,628,628,628,345,768,768,166,777,483,484,777,781,487,384,369,365,369,384,597,190,597,597,597,335,740,740,159,746,462,463,746,750,31,17,17,16,17,17,31,10,31,31,31,10,28,28,7,31,21,21,31,31
286,2016,standard,7175,7175,0,17,0,0,0,0,0,11,2,15,15,11,124,7164,7164,1,2,2,2,2,4,17,0,0,0,0,0,11,2,15,15,11,124,7164,7164,1,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2015,,3781258,195610,3585648,1529185,518558,306823,295853,308244,518558,3780982,471488,3780982,3780982,3780982,231008,2844324,2844324,357914,1248,1248,1248,1248,2186352,92995,73346,34379,33296,34535,73346,195334,32168,195334,195334,195334,26972,157931,157931,26783,1247,1247,1247,1247,132730,1436190,445212,272444,262557,273709,445212,3585648,439320,3585648,3585648,3585648,204036,2686393,2686393,331131,1,1,1,1,2053622
288,2015,book,108200,38618,69582,36659,10421,7194,6932,7225,10421,102568,17412,102585,102585,102568,37027,102927,102927,4154,7299,6626,6653,7299,13202,10397,4611,3580,3489,3600,4611,32986,8538,33003,33003,32986,18125,37411,37411,1748,7131,6507,6534,7131,11232,26262,5810,3614,3443,3625,5810,69582,8874,69582,69582,69582,18902,65516,65516,2406,168,119,119,168,1970
289,2015,book-chapter,785668,763597,22071,197602,193791,163925,160226,164330,193791,568354,145647,568443,568443,568354,137146,753849,753849,225176,123703,116601,116796,123703,505912,191575,191400,162480,158873,162881,191400,546283,138681,546372,546372,546283,134177,733568,733568,223938,123571,116521,116716,123571,498373,6027,2391,1445,1353,1449,2391,22071,6966,22071,22071,22071,2969,20281,20281,1238,132,80,80,132,7539
290,2015,book-part,34,34,0,3,3,3,3,3,3,19,4,19,19,19,1,33,33,7,1,1,1,1,18,3,3,3,3,3,3,19,4,19,19,19,1,33,33,7,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2015,book-section,2,2,0,0,0,0,0,0,0,2,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2015,book-series,122,122,0,5,0,0,0,0,0,13,4,13,13,13,7,116,116,1,122,122,122,122,122,5,0,0,0,0,0,13,4,13,13,13,7,116,116,1,122,122,122,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2015,book-set,23,22,1,0,4,2,2,2,4,11,0,11,11,11,2,21,21,0,0,0,0,0,0,0,4,2,2,2,4,10,0,10,10,10,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
294,2015,component,16256,16256,0,91,46,17,17,17,46,16253,3592,16255,16255,16253,247,15841,15841,29,9232,9198,9198,9232,9338,91,46,17,17,17,46,16253,3592,16255,16255,16253,247,15841,15841,29,9232,9198,9198,9232,9338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2015,dataset,148898,144711,4187,4246,9342,8446,8324,8448,9342,28230,10628,28260,28260,28230,1165,146846,146846,278,317,245,245,317,141297,1680,9336,8441,8319,8443,9336,26920,10297,26950,26950,26920,1013,143217,143217,254,317,245,245,317,141266,2566,6,5,5,5,6,1310,331,1310,1310,1310,152,3629,3629,24,0,0,0,0,31
296,2015,dissertation,447174,45086,402088,225635,11009,5964,5651,6021,11009,447174,12794,447174,447174,447174,31517,431907,431907,42402,104,61,68,104,39761,9253,1015,811,802,812,1015,45086,2320,45086,45086,45086,5082,43666,43666,4890,102,60,67,102,1488,216382,9994,5153,4849,5209,9994,402088,10474,402088,402088,402088,26435,388241,388241,37512,2,1,1,2,38273
297,2015,grant,833,833,0,49,0,0,0,0,0,0,0,0,0,0,0,831,831,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,831,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2015,journal,1949,1676,273,284,182,124,120,126,182,553,172,553,553,553,224,1895,1895,149,1834,1816,1816,1834,1902,165,91,76,75,77,91,281,110,281,281,281,137,1652,1652,114,1566,1552,1552,1566,1629,119,91,48,45,49,91,272,62,272,272,272,87,243,243,35,268,264,264,268,273
299,2015,journal-article,3979779,3339800,639979,2801201,2676019,2388711,2349647,2392784,2676019,3795762,2097232,3795857,3795857,3795762,2220221,3868093,3868093,2237859,3963002,3400645,3544799,3963002,3976386,2412358,2371419,2166626,2133379,2169892,2371419,3155832,1942531,3155914,3155914,3155832,2083206,3252356,3252356,2143332,3325162,3109555,3134872,3325162,3338531,388843,304600,222085,216268,222892,304600,639930,154701,639943,639943,639930,137015,615737,615737,94527,637840,291090,409927,637840,637855
300,2015,journal-issue,36416,36406,10,393,334,255,251,255,334,626,280,626,626,626,678,36286,36286,103,36155,36101,36109,36155,36411,390,334,255,251,255,334,624,279,624,624,624,674,36276,36276,103,36145,36093,36101,36145,36401,3,0,0,0,0,0,2,1,2,2,2,4,10,10,0,10,8,8,10,10
301,2015,journal-volume,121,121,0,0,0,0,0,0,0,0,0,0,0,0,1,121,121,0,121,121,121,121,121,0,0,0,0,0,0,0,0,0,0,0,1,121,121,0,121,121,121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2015,monograph,19877,19616,261,4339,1840,1477,1398,1478,1840,17894,2332,17906,17906,17894,8176,19256,19256,1195,1534,1294,1295,1534,2087,4260,1723,1398,1322,1399,1723,17633,2214,17645,17645,17633,7966,19007,19007,1154,1518,1285,1286,1518,2037,79,117,79,76,79,117,261,118,261,261,261,210,249,249,41,16,9,9,16,50
303,2015,other,36750,36387,363,7545,2847,2367,2304,2370,2847,14079,3706,14081,14081,14079,4202,35727,35727,4790,13443,12562,12589,13443,32408,7498,2521,2129,2092,2132,2521,13717,3682,13719,13719,13717,4193,35463,35463,4787,13414,12536,12563,13414,32376,47,326,238,212,238,326,362,24,362,362,362,9,264,264,3,29,26,26,29,32
304,2015,peer-review,3726,3726,0,69,881,873,870,873,881,1741,859,1741,1741,1741,353,3714,3714,0,852,852,852,852,852,69,881,873,870,873,881,1741,859,1741,1741,1741,353,3714,3714,0,852,852,852,852,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2015,posted-content,171016,13946,157070,153290,65140,59948,58617,60064,65140,171007,83842,171008,171008,171007,50490,167175,167175,70423,134632,5789,8528,134632,161478,10888,6227,5812,5764,5823,6227,13937,8414,13938,13938,13937,4239,13493,13493,7658,6317,1157,1661,6317,7969,142402,58913,54136,52853,54241,58913,157070,75428,157070,157070,157070,46251,153682,153682,62765,128315,4632,6867,128315,153509
306,2015,proceedings,2375,2355,20,266,336,311,307,311,336,510,298,510,510,510,178,2357,2357,17,30,17,17,30,62,262,330,306,302,306,330,492,293,492,492,492,173,2341,2341,16,29,17,17,29,58,4,6,5,5,5,6,18,5,18,18,18,5,16,16,1,1,0,0,1,4
307,2015,proceedings-article,370882,348679,22203,298354,287219,265793,257328,266449,287219,357575,210577,357575,357575,357575,197944,365184,365184,264134,30633,23476,23786,30633,365745,284551,267312,247569,239488,248185,267312,335372,197787,335372,335372,335372,188033,344213,344213,253522,30369,23355,23665,30369,347547,13803,19907,18224,17840,18264,19907,22203,12790,22203,22203,22203,9911,20971,20971,10612,264,121,121,264,18198
308,2015,proceedings-series,94,89,5,20,9,8,7,8,9,30,13,30,30,30,15,94,94,8,1,0,0,1,16,18,6,5,4,5,6,25,8,25,25,25,14,89,89,5,1,0,0,1,11,2,3,3,3,3,3,5,5,5,5,5,1,5,5,3,0,0,0,0,5
309,2015,reference-book,3023,2956,67,279,149,102,99,103,149,2746,345,2746,2746,2746,528,2991,2991,82,47,27,28,47,2122,259,101,68,67,69,101,2679,292,2679,2679,2679,468,2927,2927,51,47,27,28,47,2110,20,48,34,32,34,48,67,53,67,67,67,60,64,64,31,0,0,0,0,12
310,2015,reference-entry,45322,45322,0,3609,7561,7047,6947,7067,7561,21699,2192,21699,21699,21699,2164,44741,44741,9495,320,243,244,320,43779,3609,7561,7047,6947,7067,7561,21699,2192,21699,21699,21699,2164,44741,44741,9495,320,243,244,320,43779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2015,report,13536,13239,297,6205,4679,4363,4333,4368,4679,12761,3938,12780,12780,12761,3636,13121,13121,2239,1380,189,196,1380,2147,6118,4412,4148,4123,4153,4412,12464,3875,12483,12483,12464,3599,12889,12889,2234,1337,175,182,1337,2104,87,267,215,210,215,267,297,63,297,297,297,37,232,232,5,43,14,14,43,43
312,2015,report-series,729,702,27,445,369,365,363,365,369,575,184,575,575,575,348,720,720,200,728,430,433,728,729,418,347,343,341,343,347,548,177,548,548,548,330,694,694,195,701,411,414,701,702,27,22,22,22,22,22,27,7,27,27,27,18,26,26,5,27,19,19,27,27
313,2015,standard,67491,67487,4,17,12,6,5,6,12,64,12,75,75,64,352,67342,67342,15,17,11,11,17,19,13,12,6,5,6,12,60,9,71,71,60,348,67338,67338,12,13,11,11,13,15,4,0,0,0,0,0,4,3,4,4,4,4,4,4,3,4,0,0,4,4
314,2014,,3727793,185191,3542602,1542866,493802,296678,286718,297989,493802,3721681,466490,3721681,3721681,3721681,282754,2786617,2786617,444671,1053,1051,1051,1053,2184144,80033,65411,29441,28658,29606,65411,179079,27209,179079,179079,179079,27126,150452,150452,29333,1052,1050,1050,1052,123634,1462833,428391,267237,258060,268383,428391,3542602,439281,3542602,3542602,3542602,255628,2636165,2636165,415338,1,1,1,1,2060510
315,2014,book,116840,38584,78256,41290,10398,7248,6974,7268,10398,111461,18111,111506,111506,111461,42726,111205,111205,5061,7398,6643,6678,7398,11901,10783,4514,3613,3531,3623,4514,33205,8170,33250,33250,33205,19274,37301,37301,2087,7201,6502,6537,7201,9731,30507,5884,3635,3443,3645,5884,78256,9941,78256,78256,78256,23452,73904,73904,2974,197,141,141,197,2170
316,2014,book-chapter,868926,847261,21665,200456,185744,158927,155317,159297,185744,562645,140056,562876,562876,562645,141784,836257,836257,225891,119067,111545,111759,119067,587674,194789,183475,157514,154006,157881,183475,540982,133412,541213,541213,540982,138346,816387,816387,224207,118914,111444,111658,118914,580526,5667,2269,1413,1311,1416,2269,21663,6644,21663,21663,21663,3438,19870,19870,1684,153,101,101,153,7148
317,2014,book-part,150,150,0,3,3,3,3,3,3,104,14,104,104,104,6,143,143,45,0,0,0,0,117,3,3,3,3,3,3,104,14,104,104,104,6,143,143,45,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2014,book-section,11,11,0,0,0,0,0,0,0,11,0,11,11,11,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,11,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2014,book-series,212,212,0,11,5,4,4,4,5,33,8,33,33,33,34,207,207,17,211,211,211,211,211,11,5,4,4,4,5,33,8,33,33,33,34,207,207,17,211,211,211,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2014,book-set,22,22,0,1,10,8,8,8,10,12,0,12,12,12,5,22,22,0,0,0,0,0,0,1,10,8,8,8,10,12,0,12,12,12,5,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2014,component,14128,14128,0,158,50,26,25,26,50,14121,3061,14128,14128,14121,336,13755,13755,41,6895,6872,6873,6895,7035,158,50,26,25,26,50,14121,3061,14128,14128,14121,336,13755,13755,41,6895,6872,6873,6895,7035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2014,dataset,235556,233586,1970,3133,13570,12471,12284,12475,13570,42295,11346,42464,42464,42295,1735,230893,230893,251,1240,89,89,1240,227765,2464,13566,12469,12282,12473,13566,41491,11196,41660,41660,41491,1685,229316,229316,247,1240,89,89,1240,227750,669,4,2,2,2,4,804,150,804,804,804,50,1577,1577,4,0,0,0,0,15
323,2014,dissertation,394538,34340,360198,197057,10470,5657,5396,5722,10470,394538,12517,394538,394538,394538,36139,380464,380464,49990,146,45,45,146,35740,8464,1093,912,908,913,1093,34340,2377,34340,34340,34340,5656,33033,33033,5540,146,45,45,146,1767,188593,9377,4745,4488,4809,9377,360198,10140,360198,360198,360198,30483,347431,347431,44450,0,0,0,0,33973
324,2014,grant,288,288,0,86,0,0,0,0,0,0,0,0,0,0,0,287,287,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2014,journal,3280,3114,166,341,258,208,201,209,258,514,198,514,514,514,313,3123,3123,220,3252,3243,3243,3252,3270,252,197,167,162,167,197,349,153,349,349,349,248,2965,2965,183,3092,3087,3087,3092,3104,89,61,41,39,42,61,165,45,165,165,165,65,158,158,37,160,156,156,160,166
326,2014,journal-article,3910209,3165066,745143,2853958,2684513,2362781,2323172,2367091,2684513,3741327,1979048,3741565,3741565,3741327,2180525,3806708,3806708,2196148,3904148,3255294,3419467,3904148,3907198,2336173,2272153,2068323,2035607,2071673,2272153,2996222,1821294,2996457,2996457,2996222,2013535,3085193,3085193,2085979,3160779,2931693,2960651,3160779,3163812,517785,412360,294458,287565,295418,412360,745105,157754,745108,745108,745105,166990,721515,721515,110169,743369,323601,458816,743369,743386
327,2014,journal-issue,31815,31807,8,442,208,169,167,169,208,486,193,486,486,486,639,31715,31715,104,31675,31623,31624,31675,31811,439,207,168,166,168,207,483,192,483,483,483,636,31707,31707,103,31667,31617,31618,31667,31803,3,1,1,1,1,1,3,1,3,3,3,3,8,8,1,8,6,6,8,8
328,2014,journal-volume,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,83,83,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,83,83,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2014,monograph,17616,17330,286,4390,1597,1227,1162,1231,1597,15933,1958,15937,15937,15933,7752,16966,16966,980,1265,1117,1119,1265,1749,4304,1447,1129,1070,1132,1447,15647,1833,15651,15651,15647,7516,16699,16699,941,1253,1114,1116,1253,1696,86,150,98,92,99,150,286,125,286,286,286,236,267,267,39,12,3,3,12,53
330,2014,other,29932,29615,317,2750,3852,3305,3207,3307,3852,14783,3881,14797,14797,14783,3857,29030,29030,7218,9117,8451,8453,9117,26533,2725,3558,3100,3028,3102,3558,14467,3861,14481,14481,14467,3844,28794,28794,7218,9104,8443,8445,9104,26519,25,294,205,179,205,294,316,20,316,316,316,13,236,236,0,13,8,8,13,14
331,2014,peer-review,2253,2253,0,104,541,538,535,538,541,1058,511,1058,1058,1058,231,2245,2245,0,516,516,516,516,517,104,541,538,535,538,541,1058,511,1058,1058,1058,231,2245,2245,0,516,516,516,516,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2014,posted-content,163052,11542,151510,144777,59475,54458,53136,54589,59475,163051,74035,163051,163051,163051,51086,159281,159281,67398,124578,6049,8908,124578,153253,9427,4671,4218,4174,4224,4671,11541,6467,11541,11541,11541,3790,11039,11039,6609,4933,1053,1478,4933,6814,135350,54804,50240,48962,50365,54804,151510,67568,151510,151510,151510,47296,148242,148242,60789,119645,4996,7430,119645,146439
333,2014,proceedings,2227,2207,20,171,218,182,181,182,218,421,192,421,421,421,149,2211,2211,24,44,24,24,44,84,164,205,172,171,172,205,401,186,401,401,401,146,2198,2198,22,39,20,20,39,74,7,13,10,10,10,13,20,6,20,20,20,3,13,13,2,5,4,4,5,10
334,2014,proceedings-article,340100,315429,24671,253198,278465,255691,247553,256312,278465,328417,194153,328417,328417,328417,195047,335425,335425,239589,24131,21298,21554,24131,335433,237349,257086,235950,228238,236532,257086,303746,180855,303746,303746,303746,183669,311794,311794,228032,23853,21151,21407,23853,314314,15849,21379,19741,19315,19780,21379,24671,13298,24671,24671,24671,11378,23631,23631,11557,278,147,147,278,21119
335,2014,proceedings-series,114,114,0,10,6,4,4,4,6,21,5,21,21,21,17,113,113,1,2,1,1,2,8,10,6,4,4,4,6,21,5,21,21,21,17,113,113,1,2,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,2014,reference-book,3272,3186,86,468,199,138,136,140,199,3090,509,3090,3090,3090,855,3210,3210,168,37,26,28,37,1706,447,153,101,99,103,153,3004,440,3004,3004,3004,776,3127,3127,120,34,24,26,34,1689,21,46,37,37,37,46,86,69,86,86,86,79,83,83,48,3,2,2,3,17
337,2014,reference-entry,59868,59868,0,3294,6343,5678,5584,5690,6343,22085,2224,22085,22085,22085,2785,59287,59287,7689,871,436,437,871,59123,3294,6343,5678,5584,5690,6343,22085,2224,22085,22085,22085,2785,59287,59287,7689,871,436,437,871,59123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2014,report,13956,13652,304,6586,3684,3403,3385,3408,3684,13270,3628,13295,13295,13270,3860,13520,13520,2767,1314,207,209,1314,1982,6494,3397,3163,3152,3168,3397,12966,3551,12991,12991,12966,3810,13306,13306,2767,1278,192,194,1278,1944,92,287,240,233,240,287,304,77,304,304,304,50,214,214,0,36,15,15,36,38
339,2014,report-series,766,746,20,420,357,345,339,345,357,568,168,568,568,568,325,758,758,220,765,503,503,765,766,400,340,329,323,329,340,548,164,548,548,548,314,741,741,218,745,485,485,745,746,20,17,16,16,16,17,20,4,20,20,20,11,17,17,2,20,18,18,20,20
340,2014,standard,9923,9920,3,9,2,1,1,1,2,17,9,20,20,17,86,9898,9898,8,7,1,1,7,10,6,2,1,1,1,2,14,6,17,17,14,83,9895,9895,5,4,1,1,4,7,3,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3
341,2013,,3556995,156298,3400697,1475249,455722,271686,261996,272975,455722,3556940,448484,3556940,3556940,3556940,319284,2642603,2642603,434686,866,866,866,866,2069457,71017,58949,26493,25735,26582,58949,156243,23629,156243,156243,156243,26618,124524,124524,20480,865,865,865,865,101333,1404232,396773,245193,236261,246393,396773,3400697,424855,3400697,3400697,3400697,292666,2518079,2518079,414206,1,1,1,1,1968124
342,2013,book,136757,42738,94019,47588,14386,10787,10390,10928,14386,131210,18667,131336,131336,131210,52545,130095,130095,6743,6685,6031,6067,6685,12141,12082,5566,4574,4478,4598,5566,37192,8229,37318,37318,37192,21753,41402,41402,2090,6553,5957,5993,6553,9694,35506,8820,6213,5912,6330,8820,94018,10438,94018,94018,94018,30792,88693,88693,4653,132,74,74,132,2447
343,2013,book-chapter,872877,850195,22682,198784,188224,160164,156370,160519,188224,567072,135465,567701,567701,567072,152051,837466,837466,223512,116462,109124,109296,116462,580347,193121,186036,158841,155128,159190,186036,544390,128955,545019,545019,544390,148140,816666,816666,221908,116316,109026,109198,116316,572624,5663,2188,1323,1242,1329,2188,22682,6510,22682,22682,22682,3911,20800,20800,1604,146,98,98,146,7723
344,2013,book-part,260,260,0,3,2,1,1,1,2,24,6,24,24,24,8,238,238,12,1,1,1,1,233,3,2,1,1,1,2,24,6,24,24,24,8,238,238,12,1,1,1,1,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2013,book-series,169,169,0,29,0,0,0,0,0,14,7,14,14,14,22,167,167,19,168,168,168,168,168,29,0,0,0,0,0,14,7,14,14,14,22,167,167,19,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2013,book-set,10,10,0,2,4,3,3,3,4,8,1,8,8,8,1,10,10,0,0,0,0,0,0,2,4,3,3,3,4,8,1,8,8,8,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2013,component,13891,13891,0,618,70,27,27,27,70,13883,3232,13891,13891,13883,480,13515,13515,66,6378,6342,6343,6378,6859,618,70,27,27,27,70,13883,3232,13891,13891,13883,480,13515,13515,66,6378,6342,6343,6378,6859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2013,dataset,87212,84746,2466,2349,19532,18096,17782,18116,19532,54850,11247,54974,54974,54850,1458,86160,86160,234,253,102,102,253,80453,1693,19528,18093,17779,18113,19528,54075,11137,54199,54199,54075,1397,83982,83982,229,253,102,102,253,80434,656,4,3,3,3,4,775,110,775,775,775,61,2178,2178,5,0,0,0,0,19
349,2013,dissertation,348768,24759,324009,177141,9341,4902,4686,4951,9341,348768,10750,348768,348768,348768,38517,335858,335858,47641,378,37,43,378,35184,7577,682,536,533,536,682,24759,1592,24759,24759,24759,5015,23500,23500,5397,376,36,42,376,2543,169564,8659,4366,4153,4415,8659,324009,9158,324009,324009,324009,33502,312358,312358,42244,2,1,1,2,32641
350,2013,grant,260,260,0,92,0,0,0,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2013,journal,3651,3416,235,447,262,167,163,169,262,819,202,819,819,819,316,3589,3589,186,3647,3626,3628,3647,3649,335,172,143,140,143,172,584,158,584,584,584,239,3376,3376,174,3412,3392,3394,3412,3414,112,90,24,23,26,90,235,44,235,235,235,77,213,213,12,235,234,234,235,235
352,2013,journal-article,3853531,2997209,856322,2829299,2659862,2291507,2250631,2296006,2659862,3685813,1843236,3686222,3686219,3685813,2121108,3756552,3756552,2082882,3848049,3122265,3299471,3848049,3850645,2200974,2149538,1951491,1919939,1954669,2149538,2829595,1687106,2829959,2829956,2829595,1930800,2923438,2923438,1974956,2993470,2775655,2803970,2993470,2996053,628325,510324,340016,330692,341337,510324,856218,156130,856263,856263,856218,190308,833114,833114,107926,854579,346610,495501,854579,854592
353,2013,journal-issue,28553,28546,7,548,172,134,126,134,172,406,135,406,406,406,548,28461,28461,107,28436,28359,28360,28436,28552,544,169,134,126,134,169,400,133,400,400,400,545,28454,28454,106,28429,28354,28355,28429,28545,4,3,0,0,0,3,6,2,6,6,6,3,7,7,1,7,5,5,7,7
354,2013,journal-volume,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2013,monograph,20018,19686,332,5167,1813,1364,1297,1367,1813,17124,2053,17137,17137,17124,8645,19244,19244,808,1158,1027,1028,1158,1562,5074,1612,1217,1153,1219,1612,16792,1872,16805,16805,16792,8368,18937,18937,749,1130,1022,1023,1130,1503,93,201,147,144,148,201,332,181,332,332,332,277,307,307,59,28,5,5,28,59
356,2013,other,35518,35227,291,1768,2317,1890,1836,1891,2317,13436,3304,13472,13472,13436,4019,34533,34533,2410,10760,9559,9563,10760,31583,1736,2048,1694,1654,1695,2048,13146,3282,13182,13182,13146,4001,34317,34317,2407,10746,9548,9552,10746,31568,32,269,196,182,196,269,290,22,290,290,290,18,216,216,3,14,11,11,14,15
357,2013,peer-review,898,898,0,59,226,225,223,225,226,412,214,412,412,412,80,895,895,0,215,215,215,215,215,59,226,225,223,225,226,412,214,412,412,412,80,895,895,0,215,215,215,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
