,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_ror,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_ror,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_string
636,2000,posted-content,43,43,0,0,25,0,25,43,1,43,43,13,0,0,0,0,0,0,25,0,25,43,1,43,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,2000,proceedings,749,749,0,0,0,0,0,0,0,0,0,122,0,0,18,18,18,0,0,0,0,0,0,0,0,122,0,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,2000,proceedings-article,53863,53863,0,5489,16443,0,16443,52271,18,52273,52271,26584,0,16912,53863,20916,53863,5489,16443,0,16443,52271,18,52273,52271,26584,0,16912,53863,20916,53863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,2000,reference-book,17476,17476,0,6,0,0,0,17162,0,17165,17162,682,0,0,17012,1,17012,6,0,0,0,17162,0,17165,17162,682,0,0,17012,1,17012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,2000,reference-entry,3386,3386,0,0,297,0,297,3345,0,3347,3345,1129,0,1515,3386,149,3386,0,297,0,297,3345,0,3347,3345,1129,0,1515,3386,149,3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,2000,report,17809,17809,0,120,596,11,596,16741,103,17064,16741,3288,0,18,0,0,0,120,596,11,596,16741,103,17064,16741,3288,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2000,report-component,19,19,0,0,0,0,0,18,4,19,18,10,0,0,19,19,19,0,0,0,0,18,4,19,18,10,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,2000,report-series,354,354,0,2,0,0,0,144,0,144,144,170,0,0,354,354,354,2,0,0,0,144,0,144,144,170,0,0,354,354,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,2000,standard,70,70,0,0,0,0,0,0,0,67,0,4,0,0,0,0,0,0,0,0,0,0,0,67,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,1999,,5,5,0,0,0,0,0,4,0,4,4,1,0,0,0,0,0,0,0,0,0,4,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1999,book,10472,10472,0,291,117,0,117,5741,4,6280,5741,7540,0,71,3198,3097,3198,291,117,0,117,5741,4,6280,5741,7540,0,71,3198,3097,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1999,book-chapter,169535,169535,0,1306,1681,0,1681,115701,20,116639,115701,44455,0,68759,169535,37375,169535,1306,1681,0,1681,115701,20,116639,115701,44455,0,68759,169535,37375,169535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,1999,book-part,15,15,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,0,0,0,0,0,0,0,0,1,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,1999,book-section,88,88,0,2,0,0,0,1,0,1,1,0,0,63,88,0,88,2,0,0,0,1,0,1,1,0,0,63,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,1999,component,2941,2941,0,0,61,0,61,2514,0,2941,2514,118,0,0,0,0,0,0,61,0,61,2514,0,2941,2514,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1999,dataset,8008,8008,0,0,0,0,0,5091,0,6555,5091,802,0,0,8008,0,8008,0,0,0,0,5091,0,6555,5091,802,0,0,8008,0,8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1999,edited-book,130,130,0,26,12,0,12,64,0,65,64,77,0,1,1,0,1,26,12,0,12,64,0,65,64,77,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1999,grant,591,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1999,journal-article,1219052,1219052,0,125781,163714,11,163714,1093939,523,1095285,1093939,817966,1130544,613466,1219052,1218032,1219052,125781,163714,11,163714,1093939,523,1095285,1093939,817966,1130544,613466,1219052,1218032,1219052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,1999,journal-issue,8221,8221,0,0,0,0,0,1,0,1,1,722,7501,0,8221,8186,8221,0,0,0,0,1,0,1,1,722,7501,0,8221,8186,8221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,1999,monograph,4320,4320,0,344,194,0,194,3197,9,3272,3197,2783,0,10,313,300,313,344,194,0,194,3197,9,3272,3197,2783,0,10,313,300,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,1999,other,4861,4861,0,0,115,0,115,2201,200,2338,2201,1066,0,392,4861,1986,4861,0,115,0,115,2201,200,2338,2201,1066,0,392,4861,1986,4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1999,posted-content,52,52,0,1,21,0,21,51,1,51,51,10,0,0,0,0,0,1,21,0,21,51,1,51,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,1999,proceedings,642,642,0,0,0,0,0,0,0,0,0,81,0,0,11,11,11,0,0,0,0,0,0,0,0,81,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,1999,proceedings-article,56094,56094,0,4430,12040,0,12040,54160,1,54180,54160,28106,0,20200,56094,18557,56094,4430,12040,0,12040,54160,1,54180,54160,28106,0,20200,56094,18557,56094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,1999,reference-book,268,268,0,0,1,0,1,166,0,168,166,180,0,0,40,1,40,0,1,0,1,166,0,168,166,180,0,0,40,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,1999,reference-entry,2260,2260,0,0,13,0,13,2254,0,2256,2254,553,0,1541,2260,62,2260,0,13,0,13,2254,0,2256,2254,553,0,1541,2260,62,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,1999,report,12439,12439,0,96,605,11,605,11044,120,11571,11044,2866,0,21,0,0,0,96,605,11,605,11044,120,11571,11044,2866,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,1999,report-component,15,15,0,0,0,0,0,14,6,14,14,6,0,0,15,15,15,0,0,0,0,14,6,14,14,6,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,1999,report-series,287,287,0,1,0,0,0,108,0,108,108,135,0,0,287,287,287,1,0,0,0,108,0,108,108,135,0,0,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,1999,standard,62,62,0,0,0,0,0,0,0,58,0,1,0,2,0,0,0,0,0,0,0,0,0,58,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,1998,,10,10,0,0,0,0,0,6,0,6,6,2,0,0,0,0,0,0,0,0,0,6,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1998,book,9124,9124,0,303,122,0,122,4764,5,5306,4764,6602,0,59,2109,2029,2109,303,122,0,122,4764,5,5306,4764,6602,0,59,2109,2029,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,1998,book-chapter,167446,167446,0,2077,1899,0,1899,118056,10,119193,118056,43839,0,70436,167446,35402,167446,2077,1899,0,1899,118056,10,119193,118056,43839,0,70436,167446,35402,167446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,1998,book-part,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1998,book-section,87,87,0,3,0,0,0,3,0,3,3,0,0,64,87,0,87,3,0,0,0,3,0,3,3,0,0,64,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,1998,component,2392,2392,0,0,55,0,55,2196,0,2392,2196,70,0,0,0,0,0,0,55,0,55,2196,0,2392,2196,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,1998,dataset,13013,13013,0,0,1,0,1,3389,0,11818,3389,929,0,0,13013,0,13013,0,1,0,1,3389,0,11818,3389,929,0,0,13013,0,13013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,1998,edited-book,134,134,0,28,16,0,16,79,0,79,79,67,0,1,3,2,3,28,16,0,16,79,0,79,79,67,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,1998,grant,436,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1998,journal-article,1204213,1204213,0,117906,154595,2,154595,1079606,444,1080987,1079606,792773,1118770,577533,1204213,1202946,1204213,117906,154595,2,154595,1079606,444,1080987,1079606,792773,1118770,577533,1204213,1202946,1204213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,1998,journal-issue,8456,8456,0,0,0,0,0,1,0,1,1,787,7843,1,8456,8417,8456,0,0,0,0,1,0,1,1,787,7843,1,8456,8417,8456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,1998,monograph,3963,3963,0,304,187,0,187,2966,10,3069,2966,2636,0,13,278,238,278,304,187,0,187,2966,10,3069,2966,2636,0,13,278,238,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,1998,other,4172,4172,0,0,116,0,116,1726,262,1793,1726,911,0,318,4172,1837,4172,0,116,0,116,1726,262,1793,1726,911,0,318,4172,1837,4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,1998,posted-content,131,131,0,0,28,0,28,131,1,131,131,14,0,0,0,0,0,0,28,0,28,131,1,131,131,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1998,proceedings,640,640,0,0,0,0,0,0,0,0,0,91,0,0,11,11,11,0,0,0,0,0,0,0,0,91,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1998,proceedings-article,45791,45791,0,4978,11710,0,11710,44477,0,44480,44477,22428,0,12235,45791,18974,45791,4978,11710,0,11710,44477,0,44480,44477,22428,0,12235,45791,18974,45791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,1998,reference-book,181,181,0,0,0,0,0,112,0,112,112,136,0,0,4,2,4,0,0,0,0,112,0,112,112,136,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,1998,reference-entry,271,271,0,0,20,0,20,270,0,271,270,130,0,102,271,30,271,0,20,0,20,270,0,271,270,130,0,102,271,30,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,1998,report,12545,12545,0,92,625,17,625,10515,112,11781,10515,2992,0,14,0,0,0,92,625,17,625,10515,112,11781,10515,2992,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,1998,report-component,15,15,0,0,0,0,0,13,8,15,13,8,0,0,15,15,15,0,0,0,0,13,8,15,13,8,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,1998,report-series,273,273,0,2,1,1,1,117,0,117,117,149,0,0,273,273,273,2,1,1,1,117,0,117,117,149,0,0,273,273,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,1998,standard,51,51,0,0,0,0,0,0,0,47,0,2,0,2,0,0,0,0,0,0,0,0,0,47,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,1997,,9,9,0,0,0,0,0,7,0,7,7,1,0,0,0,0,0,0,0,0,0,7,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1997,book,8462,8462,0,196,94,0,94,4484,1,4710,4484,6174,0,39,1900,1793,1900,196,94,0,94,4484,1,4710,4484,6174,0,39,1900,1793,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1997,book-chapter,154460,154460,0,689,1506,0,1506,112297,5,113033,112297,41930,0,66183,154460,33343,154460,689,1506,0,1506,112297,5,113033,112297,41930,0,66183,154460,33343,154460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,1997,book-part,24,24,0,0,0,0,0,3,0,3,3,1,0,0,24,0,24,0,0,0,0,3,0,3,3,1,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,1997,book-section,78,78,0,0,0,0,0,0,0,0,0,0,0,24,78,0,78,0,0,0,0,0,0,0,0,0,0,24,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,1997,component,1919,1919,0,0,65,0,65,1707,0,1919,1707,65,0,0,0,0,0,0,65,0,65,1707,0,1919,1707,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,1997,dataset,5707,5707,0,0,1,0,1,3944,0,4800,3944,730,0,0,5707,0,5707,0,1,0,1,3944,0,4800,3944,730,0,0,5707,0,5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,1997,edited-book,133,133,0,22,15,0,15,76,0,76,76,77,0,1,1,0,1,22,15,0,15,76,0,76,76,77,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,1997,grant,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,1997,journal-article,1184345,1184345,0,109054,146498,0,146498,1050568,405,1051953,1050568,763613,1101336,547666,1184345,1183549,1184345,109054,146498,0,146498,1050568,405,1051953,1050568,763613,1101336,547666,1184345,1183549,1184345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1997,journal-issue,8190,8190,0,0,0,0,0,0,0,0,0,869,7561,0,8190,8154,8190,0,0,0,0,0,0,0,0,869,7561,0,8190,8154,8190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,1997,monograph,3721,3721,0,318,131,0,131,2797,9,2899,2797,2371,0,13,221,193,221,318,131,0,131,2797,9,2899,2797,2371,0,13,221,193,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1997,other,3831,3831,0,0,82,0,82,1832,240,1914,1832,840,0,216,3831,1954,3831,0,82,0,82,1832,240,1914,1832,840,0,216,3831,1954,3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1997,posted-content,68,68,0,0,25,0,25,68,0,68,68,25,0,0,0,0,0,0,25,0,25,68,0,68,68,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1997,proceedings,601,601,0,0,0,0,0,0,0,0,0,87,0,0,12,14,12,0,0,0,0,0,0,0,0,87,0,0,12,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1997,proceedings-article,43240,43240,0,4744,8557,0,8557,41720,1,41777,41720,21058,0,10276,43240,16169,43240,4744,8557,0,8557,41720,1,41777,41720,21058,0,10276,43240,16169,43240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,1997,reference-book,111,111,0,4,0,0,0,59,0,59,59,80,0,0,3,1,3,4,0,0,0,59,0,59,59,80,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,1997,reference-entry,106,106,0,0,4,0,4,106,0,106,106,55,0,33,106,15,106,0,4,0,4,106,0,106,106,55,0,33,106,15,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1997,report,13538,13538,0,96,852,12,852,11326,114,12724,11326,3019,0,24,0,0,0,96,852,12,852,11326,114,12724,11326,3019,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,1997,report-component,9,9,0,0,0,0,0,9,4,9,9,5,0,0,9,9,9,0,0,0,0,9,4,9,9,5,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,1997,report-series,243,243,0,1,0,0,0,119,0,119,119,123,0,0,243,243,243,1,0,0,0,119,0,119,119,123,0,0,243,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,1997,standard,26,26,0,0,0,0,0,0,0,25,0,1,0,1,0,0,0,0,0,0,0,0,0,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,1996,,6,6,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,1996,book,8076,8076,0,247,108,0,108,4292,1,4494,4292,5766,0,39,1822,1730,1822,247,108,0,108,4292,1,4494,4292,5766,0,39,1822,1730,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,1996,book-chapter,145279,145279,0,939,2289,0,2289,105231,6,105999,105231,40852,0,62194,145279,32510,145279,939,2289,0,2289,105231,6,105999,105231,40852,0,62194,145279,32510,145279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1996,book-part,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1996,book-section,72,72,0,1,0,0,0,1,0,1,1,0,0,45,72,0,72,1,0,0,0,1,0,1,1,0,0,45,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,1996,component,1437,1437,0,0,63,0,63,1290,0,1437,1290,48,0,0,0,0,0,0,63,0,63,1290,0,1437,1290,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,1996,dataset,8153,8153,0,0,0,0,0,3521,0,7355,3521,609,0,0,8153,0,8153,0,0,0,0,3521,0,7355,3521,609,0,0,8153,0,8153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,1996,edited-book,127,127,0,27,18,0,18,68,0,68,68,71,0,2,2,2,2,27,18,0,18,68,0,68,68,71,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,1996,grant,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,1996,journal-article,1149354,1149354,0,104192,135317,0,135317,1012698,388,1014187,1012698,732417,1069076,538114,1149354,1148613,1149354,104192,135317,0,135317,1012698,388,1014187,1012698,732417,1069076,538114,1149354,1148613,1149354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1996,journal-issue,8523,8523,0,0,0,0,0,4,1,4,4,906,7893,0,8523,8489,8523,0,0,0,0,4,1,4,4,906,7893,0,8523,8489,8523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1996,monograph,3344,3344,0,323,135,0,135,2571,4,2669,2571,2282,0,18,238,200,238,323,135,0,135,2571,4,2669,2571,2282,0,18,238,200,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,1996,other,3409,3409,0,1,144,0,144,1497,156,1621,1497,734,0,255,3409,1666,3409,1,144,0,144,1497,156,1621,1497,734,0,255,3409,1666,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1996,posted-content,50,50,0,0,25,0,25,50,0,50,50,18,0,0,0,0,0,0,25,0,25,50,0,50,50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1996,proceedings,584,584,0,0,0,0,0,0,0,0,0,95,0,0,14,14,14,0,0,0,0,0,0,0,0,95,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,1996,proceedings-article,40102,40102,0,2890,7657,0,7657,38986,0,38998,38986,19232,0,10204,40102,17832,40102,2890,7657,0,7657,38986,0,38998,38986,19232,0,10204,40102,17832,40102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,1996,reference-book,117,117,0,1,0,0,0,83,0,84,83,74,0,0,24,0,24,1,0,0,0,83,0,84,83,74,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,1996,reference-entry,329,329,0,0,172,0,172,326,0,326,326,137,0,194,329,15,329,0,172,0,172,326,0,326,326,137,0,194,329,15,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,1996,report,13341,13341,0,76,1118,15,1118,10698,159,12389,10698,2991,0,1,0,0,0,76,1118,15,1118,10698,159,12389,10698,2991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,1996,report-component,20,20,0,0,0,0,0,19,7,19,19,11,0,0,20,20,20,0,0,0,0,19,7,19,19,11,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,1996,report-series,154,154,0,0,0,0,0,64,0,64,64,87,0,0,154,154,154,0,0,0,0,64,0,64,64,87,0,0,154,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,1996,standard,11,11,0,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,1995,,2,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,1995,book,7667,7667,0,218,113,0,113,3858,0,4083,3858,5402,0,35,1790,1729,1790,218,113,0,113,3858,0,4083,3858,5402,0,35,1790,1729,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,1995,book-chapter,144561,144561,0,814,2581,0,2581,105521,11,106286,105521,41185,0,63508,144561,32553,144561,814,2581,0,2581,105521,11,106286,105521,41185,0,63508,144561,32553,144561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1995,book-section,72,72,0,2,0,0,0,4,0,4,4,0,0,36,72,0,72,2,0,0,0,4,0,4,4,0,0,36,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,1995,component,1358,1358,0,0,54,0,54,1077,0,1358,1077,67,0,0,0,0,0,0,54,0,54,1077,0,1358,1077,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,1995,dataset,4587,4587,0,0,0,0,0,3190,0,4039,3190,520,0,0,4587,0,4587,0,0,0,0,3190,0,4039,3190,520,0,0,4587,0,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,1995,edited-book,123,123,0,24,11,0,11,62,0,62,62,63,0,1,5,2,5,24,11,0,11,62,0,62,62,63,0,1,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,1995,grant,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,1995,journal-article,1104110,1104110,0,97644,107979,12,107979,967101,395,968355,967101,699289,1026790,503457,1104110,1103431,1104110,97644,107979,12,107979,967101,395,968355,967101,699289,1026790,503457,1104110,1103431,1104110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,1995,journal-issue,7721,7721,0,0,0,0,0,0,0,0,0,908,7151,0,7721,7690,7721,0,0,0,0,0,0,0,0,908,7151,0,7721,7690,7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,1995,monograph,3233,3233,0,343,122,0,122,2425,5,2518,2425,2110,0,10,200,168,200,343,122,0,122,2425,5,2518,2425,2110,0,10,200,168,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1995,other,3250,3250,0,0,107,0,107,1689,192,1792,1689,766,0,109,3250,1700,3250,0,107,0,107,1689,192,1792,1689,766,0,109,3250,1700,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,1995,posted-content,72,72,0,0,35,0,35,72,0,72,72,32,0,0,0,0,0,0,35,0,35,72,0,72,72,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,1995,proceedings,561,561,0,0,0,0,0,0,0,0,0,80,0,0,12,13,12,0,0,0,0,0,0,0,0,80,0,0,12,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,1995,proceedings-article,35551,35551,0,2850,3412,0,3412,34721,0,34733,34721,16759,0,7342,35551,16814,35551,2850,3412,0,3412,34721,0,34733,34721,16759,0,7342,35551,16814,35551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,1995,reference-book,70,70,0,2,0,0,0,46,0,46,46,54,0,0,1,1,1,2,0,0,0,46,0,46,46,54,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,1995,reference-entry,68,68,0,0,2,0,2,68,0,68,68,43,0,4,68,0,68,0,2,0,2,68,0,68,68,43,0,4,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1995,report,15016,15016,0,131,1256,16,1256,12081,93,14083,12081,3137,0,19,0,0,0,131,1256,16,1256,12081,93,14083,12081,3137,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,1995,report-component,15,15,0,0,0,0,0,15,4,15,15,3,0,0,15,15,15,0,0,0,0,15,4,15,15,3,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,1995,report-series,105,105,0,1,0,0,0,57,0,57,57,63,0,0,105,105,105,1,0,0,0,57,0,57,57,63,0,0,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,1995,standard,15,15,0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,1994,,3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,1994,book,7172,7172,0,194,82,0,82,3568,2,3776,3568,5073,0,27,1652,1584,1652,194,82,0,82,3568,2,3776,3568,5073,0,27,1652,1584,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,1994,book-chapter,135113,135113,0,488,1772,0,1772,98797,1,99361,98797,37630,0,59877,135113,29652,135113,488,1772,0,1772,98797,1,99361,98797,37630,0,59877,135113,29652,135113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,1994,book-part,8,8,0,0,0,0,0,0,0,0,0,1,0,0,8,0,8,0,0,0,0,0,0,0,0,1,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,1994,book-section,64,64,0,4,0,0,0,4,0,4,4,0,0,34,64,0,64,4,0,0,0,4,0,4,4,0,0,34,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1994,component,1546,1546,0,0,27,0,27,1416,0,1546,1416,79,0,0,0,0,0,0,27,0,27,1416,0,1546,1416,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,1994,dataset,4230,4230,0,0,1,0,1,3067,0,3718,3067,479,0,0,4230,0,4230,0,1,0,1,3067,0,3718,3067,479,0,0,4230,0,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,1994,edited-book,108,108,0,23,15,0,15,60,1,60,60,59,0,3,1,1,1,23,15,0,15,60,1,60,60,59,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
